
TDR_alpha20_2s_3by2_alphaonly_eta99_gam9_ic15_confidence90.csv
p0,p1,nc1,ne1,a1,m1,nc2,ne2,b1,b2,m2,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,es0,es1,En,N1,N2,etamax,gammax,expicmax,ci
0.55,0.65,68,68,-7,38,6,6,1,3,44,0.18621,0.30156,0.30156,0.3196,0.75023,0.13134,0.10568,0.06863,0.0174,0.08828,0.0333,0.03534,0.19241,0.08716,0.51569,0.04979,141.811771965125,136,148,0.99,0.09,0.15,0.9
0.6,0.7,64,64,-7,39,5,5,0,2,45,0.1813,0.32999,0.32999,0.3618,0.76135,0.10417,0.14217,0.08602,0.01281,0.12935,0.02638,0.05964,0.16369,0.11409,0.51284,0.04846,132.871588374598,128,138,0.99,0.09,0.15,0.9
0.65,0.75,56,56,-8,37,4,4,0,2,42,0.19605,0.32846,0.32846,0.35753,0.75522,0.11336,0.12658,0.08209,0.01734,0.10924,0.03347,0.04862,0.17026,0.10433,0.50712,0.04932,115.943079728111,112,120,0.99,0.09,0.15,0.9
0.7,0.8,52,52,-5,37,2,2,0,1,41,0.18502,0.35675,0.35675,0.4093,0.76666,0.10117,0.16397,0.08287,0,0.16397,0,0.08287,0.13564,0.12342,0.51537,0.04929,105.938536579301,104,108,0.99,0.09,0.15,0.9
0.05,0.2,22,22,-3,2,2,2,0,2,3,0.08319,0.20785,0.2432,0.21085,0.80416,0.07202,0.07576,0.07531,0.0212,0.05456,0.0554,0.01991,0.14203,0.07553,0.69903,0.04851,45.2038901664168,44,48,0.99,0.09,0.15,0.9
0.1,0.25,23,23,-4,3,2,2,0,2,4,0.15297,0.24992,0.27597,0.27148,0.78441,0.08659,0.0887,0.07907,0.0414,0.0473,0.06568,0.01339,0.16497,0.08388,0.59336,0.04994,47.6265678530671,46,50,0.99,0.09,0.15,0.9
0.15,0.3,24,24,-3,4,2,2,0,1,6,0.16112,0.30808,0.36189,0.37286,0.79174,0.08729,0.16981,0.07104,0,0.16981,0,0.07104,0.14879,0.12043,0.52027,0.04992,49.9189173626372,48,52,0.99,0.09,0.15,0.9
0.2,0.35,28,28,-4,6,2,2,0,2,8,0.17386,0.27443,0.30504,0.31373,0.77215,0.1036,0.11921,0.0806,0.02756,0.09165,0.04836,0.03225,0.19683,0.09991,0.5101,0.04364,57.9595997100738,56,60,0.99,0.09,0.15,0.9
0.25,0.4,30,30,-4,8,2,2,0,2,10,0.1907,0.28774,0.31698,0.3281,0.77727,0.09888,0.11037,0.07451,0.02806,0.08231,0.04617,0.02834,0.17284,0.09244,0.52608,0.04934,61.8956638640696,60,64,0.99,0.09,0.15,0.9
0.3,0.45,32,32,-4,10,2,2,1,2,13,0.15283,0.26146,0.30166,0.32085,0.75044,0.14175,0.13352,0.06128,0,0.13352,0,0.06128,0.20232,0.0974,0.51133,0.04652,65.9546825343144,64,68,0.99,0.09,0.15,0.9
0.35,0.5,30,30,-7,11,2,2,0,1,14,0.17092,0.30002,0.35463,0.39295,0.76194,0.10221,0.17029,0.08607,0,0.17029,0,0.08607,0.15015,0.12818,0.50865,0.04978,61.9654186619864,60,64,0.99,0.09,0.15,0.9
0.4,0.55,34,34,-4,14,2,2,0,2,17,0.18114,0.28374,0.31897,0.33773,0.77167,0.09998,0.13409,0.08224,0.0198,0.11428,0.03763,0.04461,0.17398,0.10816,0.51079,0.04611,69.956836360188,68,72,0.99,0.09,0.15,0.9
0.45,0.6,30,30,-6,14,2,2,0,1,17,0.19429,0.31762,0.36773,0.40695,0.77675,0.10466,0.14993,0.06916,0,0.14993,0,0.06916,0.15053,0.10955,0.50525,0.04943,61.9790082085511,60,64,0.99,0.09,0.15,0.9
0.5,0.65,29,29,-6,15,4,4,0,2,19,0.18399,0.27811,0.31091,0.33248,0.75451,0.11279,0.1232,0.08395,0.02186,0.10134,0.04275,0.0412,0.19042,0.10358,0.50239,0.04875,61.9809156040576,58,66,0.99,0.09,0.15,0.9
0.55,0.7,28,28,-6,16,2,2,0,1,19,0.19774,0.31671,0.36565,0.4077,0.77843,0.10681,0.14064,0.06487,0,0.14064,0,0.06487,0.14742,0.10276,0.51419,0.04989,57.9432238261389,56,60,0.99,0.09,0.15,0.9
0.6,0.75,29,29,-4,18,2,2,0,2,21,0.18236,0.27145,0.30172,0.3208,0.75929,0.10813,0.12279,0.08761,0.02422,0.09857,0.04857,0.03904,0.17259,0.1052,0.52226,0.04497,59.9109647012859,58,62,0.99,0.09,0.15,0.9
0.65,0.8,25,25,-5,17,2,2,0,1,20,0.18646,0.30362,0.35396,0.39892,0.78247,0.10463,0.13928,0.06523,0,0.13928,0,0.06523,0.13921,0.10225,0.53505,0.04767,51.8598125511382,50,54,0.99,0.09,0.15,0.9
0.7,0.85,22,22,-3,16,2,2,0,1,19,0.19283,0.30565,0.3532,0.39598,0.79193,0.1045,0.14105,0.05892,0,0.14105,0,0.05892,0.14451,0.09998,0.52161,0.04465,45.9135429875961,44,48,0.99,0.09,0.15,0.9
0.05,0.25,11,11,-2,1,2,2,-4,1,2,0.11864,0.26969,0.35412,0.3117,0.83627,0.04107,0.1673,0.07764,0.01474,0.15256,0.03292,0.04472,0.14011,0.12247,0.57395,0.04502,23.7041878682946,22,26,0.99,0.09,0.15,0.9
0.1,0.3,14,14,-3,2,2,2,1,2,3,0.12802,0.20268,0.24484,0.23648,0.76714,0.17371,0.03858,0.01029,0,0.03858,0,0.01029,0.24622,0.02443,0.58718,0.04885,29.6512954913883,28,32,0.99,0.09,0.15,0.9
0.15,0.35,16,16,-3,3,2,2,0,2,4,0.16789,0.23609,0.27261,0.27155,0.78298,0.08627,0.08897,0.08246,0.05198,0.03699,0.07405,0.0084,0.17559,0.08571,0.56755,0.04829,33.7297879618818,32,36,0.99,0.09,0.15,0.9
0.2,0.4,17,17,-4,4,2,2,0,1,6,0.14408,0.25852,0.35133,0.36079,0.79593,0.08413,0.16471,0.07219,0,0.16471,0,0.07219,0.13966,0.11845,0.55155,0.04776,35.7937924162476,34,38,0.99,0.09,0.15,0.9
0.25,0.45,18,18,-3,5,2,2,0,2,7,0.15494,0.23225,0.28267,0.29081,0.76205,0.10124,0.11734,0.08838,0.02775,0.0896,0.05534,0.03304,0.19446,0.10286,0.53326,0.04832,37.86695327185,36,40,0.99,0.09,0.15,0.9
0.3,0.5,18,18,-5,6,2,2,0,2,8,0.16386,0.23742,0.28582,0.29713,0.7547,0.10865,0.11134,0.08786,0.0287,0.08263,0.05628,0.03158,0.18906,0.0996,0.53574,0.04878,37.857051022677,36,40,0.99,0.09,0.15,0.9
0.35,0.55,19,19,-3,7,2,2,0,2,9,0.19868,0.26472,0.3025,0.31088,0.7796,0.09754,0.10659,0.0783,0.03857,0.06802,0.0598,0.0185,0.19096,0.09244,0.50376,0.04456,39.9849429738362,38,42,0.99,0.09,0.15,0.9
0.4,0.6,19,19,-3,8,2,2,0,1,11,0.15363,0.254,0.3444,0.37724,0.77958,0.08827,0.18817,0.08639,0,0.18817,0,0.08639,0.14805,0.13728,0.51014,0.04575,39.9594386447425,38,42,0.99,0.09,0.15,0.9
0.45,0.65,19,19,-3,9,2,2,0,1,12,0.16105,0.26031,0.34874,0.3826,0.78871,0.08794,0.1785,0.07845,0,0.1785,0,0.07845,0.14487,0.12848,0.51558,0.04489,39.9376659397677,38,42,0.99,0.09,0.15,0.9
0.5,0.7,17,17,-3,9,2,2,0,1,12,0.15727,0.25033,0.33653,0.37888,0.76689,0.09676,0.17741,0.0871,0,0.17741,0,0.0871,0.14771,0.13226,0.5176,0.04925,35.9295962145552,34,38,0.99,0.09,0.15,0.9
0.55,0.75,17,17,-3,10,2,2,0,1,13,0.15178,0.24448,0.33252,0.37543,0.77527,0.0926,0.17158,0.08464,0,0.17158,0,0.08464,0.13695,0.12811,0.53968,0.04749,35.8412783877914,34,38,0.99,0.09,0.15,0.9
0.6,0.8,14,14,-3,9,4,4,-1,1,13,0.17817,0.27032,0.35046,0.387,0.80624,0.0564,0.15681,0.08849,0.01738,0.13943,0.03713,0.05136,0.14134,0.12265,0.52369,0.04886,31.8105049026153,28,36,0.99,0.09,0.15,0.9
0.65,0.85,13,13,-3,9,4,4,1,2,13,0.16009,0.21572,0.24876,0.25413,0.75067,0.18946,0.07752,0.02252,0,0.07752,0,0.02252,0.25572,0.05002,0.50668,0.03735,29.946559883661,26,34,0.99,0.09,0.15,0.9
0.7,0.9,12,12,-2,9,2,2,0,1,12,0.14063,0.22177,0.30358,0.35262,0.78186,0.10089,0.17819,0.08118,0,0.17819,0,0.08118,0.151,0.12968,0.53019,0.03607,25.8792532549089,24,28,0.99,0.09,0.15,0.9
0.05,0.3,9,9,-2,1,2,2,-3,1,2,0.09144,0.22879,0.35114,0.28464,0.85913,0.03225,0.16185,0.06679,0.0086,0.15325,0.02341,0.04338,0.11393,0.11432,0.63279,0.04184,19.4688558196313,18,22,0.99,0.09,0.15,0.9
0.1,0.35,12,12,-2,2,2,2,0,2,3,0.10283,0.17667,0.2396,0.21921,0.81329,0.06382,0.0753,0.07668,0.03266,0.04264,0.06616,0.01052,0.15659,0.07599,0.66528,0.04622,25.3388695124143,24,28,0.99,0.09,0.15,0.9
0.15,0.4,10,10,-3,2,2,2,1,2,3,0.14509,0.19662,0.23987,0.23789,0.75284,0.19308,0.02835,0.00619,0,0.02835,0,0.00619,0.27935,0.01727,0.54721,0.04788,21.8111647064488,20,24,0.99,0.09,0.15,0.9
0.2,0.45,12,12,-3,3,2,2,0,1,5,0.11715,0.21117,0.33564,0.33479,0.79893,0.07601,0.17989,0.08032,0,0.17989,0,0.08032,0.13948,0.1301,0.56348,0.04474,25.7460802126324,24,28,0.99,0.09,0.15,0.9
0.25,0.5,13,13,-3,4,2,2,1,2,6,0.11297,0.17927,0.25313,0.25645,0.75792,0.1493,0.09677,0.0434,0,0.09677,0,0.0434,0.20014,0.07009,0.59011,0.04939,27.6395405142873,26,30,0.99,0.09,0.15,0.9
0.3,0.55,12,12,-3,4,2,2,1,2,6,0.15106,0.20817,0.26263,0.26964,0.75439,0.17869,0.08028,0.02658,0,0.08028,0,0.02658,0.26558,0.05343,0.50308,0.04034,25.987672424535,24,28,0.99,0.09,0.15,0.9
0.35,0.6,13,13,-2,5,2,2,0,2,7,0.16645,0.2228,0.27355,0.27972,0.77709,0.08545,0.11014,0.08772,0.03693,0.0732,0.06744,0.02028,0.18674,0.09893,0.53667,0.04973,27.8533273973501,26,30,0.99,0.09,0.15,0.9
0.4,0.65,13,13,-4,6,2,2,0,2,8,0.1514,0.20896,0.26608,0.27477,0.7673,0.09633,0.10234,0.08928,0.02983,0.07251,0.06415,0.02513,0.17015,0.09581,0.57611,0.04708,27.6955543517862,26,30,0.99,0.09,0.15,0.9
0.45,0.7,10,10,-4,5,3,3,0,1,8,0.15549,0.23152,0.33523,0.36965,0.78101,0.10167,0.16127,0.06945,0,0.16127,0,0.06945,0.17772,0.11536,0.50551,0.04788,22.9669244048388,20,26,0.99,0.09,0.15,0.9
0.5,0.75,9,9,-4,5,3,3,0,1,8,0.16618,0.23879,0.33597,0.37285,0.7811,0.10842,0.14928,0.06133,0,0.14928,0,0.06133,0.18406,0.1053,0.50048,0.04916,20.9971160888672,18,24,0.99,0.09,0.15,0.9
0.55,0.8,10,10,-2,6,3,3,-1,1,9,0.19009,0.26595,0.35791,0.38343,0.83439,0.04165,0.15099,0.07696,0.02166,0.12933,0.0414,0.03556,0.13553,0.11397,0.52339,0.04701,22.859646908284,20,26,0.99,0.09,0.15,0.9
0.6,0.85,9,9,-2,6,3,3,-1,1,9,0.18746,0.2605,0.35034,0.37678,0.83808,0.03991,0.14271,0.07792,0.02339,0.11932,0.04692,0.031,0.13312,0.11032,0.53671,0.04409,20.7797446324393,18,24,0.99,0.09,0.15,0.9
0.65,0.9,8,8,-2,6,3,3,-1,1,9,0.16889,0.23919,0.33163,0.36064,0.84166,0.03553,0.13134,0.07997,0.0217,0.10964,0.05153,0.02844,0.11935,0.10565,0.58043,0.04283,18.5174247234743,16,22,0.99,0.09,0.15,0.9
0.7,0.95,6,6,-2,5,3,3,0,1,8,0.16387,0.22705,0.30961,0.33111,0.84484,0.10222,0.10073,0.02017,0,0.10073,0,0.02017,0.15557,0.06045,0.57982,0.03277,14.52105,12,18,0.99,0.09,0.15,0.9
