
TDR_alpha10_2s_3by2_alphaonly_eta99_gam8_ic10_confidence90.csv
p0,p1,nc1,ne1,a1,m1,nc2,ne2,b1,b2,m2,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,es0,es1,En,N1,N2,etamax,gammax,expicmax,ci
0.65,0.75,56,56,-8,37,75,75,2,3,92,0.09678,0.29209,0.29209,0.28734,0.85086,0.06038,0.16013,0.03943,0,0.16013,0,0.03943,0.23596,0.09978,0.50712,0.04932,185.932744902086,112,262,0.99,0.08,0.1,0.9
0.7,0.8,52,52,-5,37,75,75,0,4,95,0.09955,0.25775,0.25775,0.25221,0.85705,0.03612,0.13721,0.05753,0.01459,0.12262,0.03551,0.02202,0.24787,0.09737,0.51537,0.04929,176.695121723805,104,254,0.99,0.08,0.1,0.9
0.05,0.2,22,22,-3,2,10,10,-5,2,4,0.05742,0.2112,0.25955,0.19808,0.85537,0.03193,0.0922,0.06419,0.01165,0.08055,0.03719,0.027,0.15135,0.07819,0.69903,0.04851,50.0194508320839,44,64,0.99,0.08,0.1,0.9
0.1,0.25,23,23,-4,3,22,22,0,2,8,0.06169,0.22221,0.28464,0.22818,0.85921,0.03623,0.14261,0.05462,0.00422,0.13839,0.0142,0.04042,0.20234,0.09862,0.59336,0.04994,63.8922463837381,46,90,0.99,0.08,0.1,0.9
0.15,0.3,24,24,-3,4,30,30,1,2,12,0.08163,0.24333,0.30323,0.26153,0.87055,0.04452,0.16156,0.03501,0,0.16156,0,0.03501,0.23653,0.09829,0.52027,0.04992,76.7837604395585,48,108,0.99,0.08,0.1,0.9
0.2,0.35,28,28,-4,6,31,31,0,3,16,0.08713,0.2192,0.26476,0.24111,0.85468,0.04224,0.13585,0.05944,0.01249,0.12336,0.03121,0.02823,0.26692,0.09765,0.5101,0.04364,86.3737955061435,56,118,0.99,0.08,0.1,0.9
0.25,0.4,30,30,-4,8,35,35,1,3,21,0.08654,0.22141,0.2713,0.24903,0.85396,0.04961,0.13898,0.04708,0.00583,0.13315,0.01578,0.0313,0.24839,0.09303,0.52608,0.04934,93.1741176212188,60,130,0.99,0.08,0.1,0.9
0.3,0.45,32,32,-4,10,35,35,1,3,25,0.09373,0.22778,0.27752,0.26045,0.85375,0.0514,0.14569,0.04833,0.00595,0.13975,0.01559,0.03273,0.24924,0.09701,0.51133,0.04652,98.2069443505016,64,134,0.99,0.08,0.1,0.9
0.35,0.5,30,30,-7,11,41,41,1,3,30,0.09422,0.2294,0.28158,0.26492,0.85469,0.05075,0.1435,0.04478,0.00562,0.13787,0.0146,0.03018,0.25363,0.09414,0.50865,0.04978,100.291082570721,60,142,0.99,0.08,0.1,0.9
0.4,0.55,34,34,-4,14,40,40,1,3,35,0.09572,0.23206,0.28415,0.26845,0.86425,0.04522,0.15315,0.04441,0.00517,0.14798,0.01324,0.03116,0.24033,0.09878,0.51079,0.04611,107.136727203761,68,148,0.99,0.08,0.1,0.9
0.45,0.6,30,30,-6,14,44,44,2,3,39,0.08741,0.22148,0.27752,0.26238,0.85432,0.06143,0.15016,0.03482,0,0.15016,0,0.03482,0.25718,0.09249,0.50525,0.04943,103.538180588125,60,148,0.99,0.08,0.1,0.9
0.5,0.65,29,29,-6,15,42,42,2,3,41,0.09068,0.22073,0.27458,0.26352,0.85166,0.0657,0.1465,0.03388,0,0.1465,0,0.03388,0.26043,0.09019,0.50239,0.04875,99.7996138426051,58,142,0.99,0.08,0.1,0.9
0.55,0.7,28,28,-6,16,41,41,0,3,43,0.09995,0.22673,0.27576,0.26702,0.85915,0.03853,0.14242,0.05242,0.01125,0.13117,0.02743,0.02499,0.24343,0.09742,0.51419,0.04989,95.8360884358478,56,138,0.99,0.08,0.1,0.9
0.6,0.75,29,29,-4,18,39,39,1,3,46,0.09245,0.21831,0.26805,0.25824,0.86764,0.04509,0.1442,0.0423,0.00571,0.13849,0.01584,0.02646,0.24108,0.09325,0.52226,0.04497,95.2638116750759,58,136,0.99,0.08,0.1,0.9
0.65,0.8,25,25,-5,17,31,31,1,2,41,0.09922,0.23483,0.2965,0.29469,0.86223,0.05514,0.15493,0.03496,0,0.15493,0,0.03496,0.2108,0.09494,0.53505,0.04767,78.8270945426414,50,112,0.99,0.08,0.1,0.9
0.7,0.85,22,22,-3,16,29,29,1,2,40,0.09676,0.22638,0.28453,0.28382,0.8696,0.05341,0.15941,0.03234,0,0.15941,0,0.03234,0.22222,0.09587,0.52161,0.04465,71.7463733201433,44,102,0.99,0.08,0.1,0.9
0.05,0.25,11,11,-2,1,10,10,-4,2,3,0.06003,0.17389,0.24063,0.18341,0.85611,0.03688,0.07086,0.06199,0.01785,0.05301,0.04714,0.01485,0.29515,0.06642,0.57395,0.04502,30.520939341473,22,42,0.99,0.08,0.1,0.9
0.1,0.3,14,14,-3,2,12,12,-7,2,5,0.08192,0.19705,0.27226,0.23091,0.86053,0.02687,0.11378,0.06375,0.01948,0.0943,0.04255,0.0212,0.21713,0.08876,0.58718,0.04885,37.9077729483298,28,52,0.99,0.08,0.1,0.9
0.15,0.35,16,16,-3,3,13,13,-8,2,7,0.09926,0.21234,0.28906,0.26036,0.86034,0.02487,0.13049,0.06649,0.02195,0.10854,0.04309,0.0234,0.2027,0.09849,0.56755,0.04829,43.2436217522319,32,58,0.99,0.08,0.1,0.9
0.2,0.4,17,17,-4,4,16,16,1,2,10,0.08514,0.19776,0.29007,0.2607,0.85267,0.06226,0.13973,0.03731,0,0.13973,0,0.03731,0.22358,0.08852,0.55155,0.04776,48.3503393299806,34,66,0.99,0.08,0.1,0.9
0.25,0.45,18,18,-3,5,22,22,-1,3,14,0.07578,0.17014,0.24174,0.21802,0.85167,0.03233,0.12919,0.06768,0.01502,0.11417,0.04114,0.02654,0.26177,0.09843,0.53326,0.04832,56.5364859903495,36,80,0.99,0.08,0.1,0.9
0.3,0.5,18,18,-5,6,22,22,1,2,16,0.09113,0.20481,0.30291,0.27727,0.86718,0.05132,0.15069,0.03272,0,0.15069,0,0.03272,0.22244,0.0917,0.53574,0.04878,56.4275612494468,36,80,0.99,0.08,0.1,0.9
0.35,0.55,19,19,-3,7,21,21,1,2,18,0.09987,0.2114,0.30445,0.2862,0.8696,0.05141,0.16381,0.03442,0,0.16381,0,0.03442,0.23255,0.09912,0.50376,0.04456,58.8419012252804,38,80,0.99,0.08,0.1,0.9
0.4,0.6,19,19,-3,8,23,23,0,3,21,0.09045,0.18183,0.25133,0.23862,0.85383,0.03948,0.13777,0.06094,0.01344,0.12433,0.03499,0.02595,0.26163,0.09935,0.51014,0.04575,60.5335444145392,38,84,0.99,0.08,0.1,0.9
0.45,0.65,19,19,-3,9,23,23,0,3,23,0.09588,0.18588,0.2523,0.24185,0.85922,0.03751,0.13386,0.05838,0.01493,0.11893,0.03634,0.02203,0.25468,0.09612,0.51558,0.04489,60.2831583073283,38,84,0.99,0.08,0.1,0.9
0.5,0.7,17,17,-3,9,25,25,-1,3,25,0.09775,0.18543,0.24893,0.23953,0.86202,0.0261,0.13256,0.06263,0.02047,0.11208,0.04508,0.01755,0.25209,0.0976,0.5176,0.04925,58.1199526819401,34,84,0.99,0.08,0.1,0.9
0.55,0.75,17,17,-3,10,21,21,1,2,25,0.09482,0.19588,0.28854,0.27949,0.8703,0.05125,0.15206,0.03096,0,0.15206,0,0.03096,0.21344,0.09151,0.53968,0.04749,53.3334230718096,34,76,0.99,0.08,0.1,0.9
0.6,0.8,14,14,-3,9,21,21,1,2,25,0.08857,0.18324,0.27399,0.26862,0.8624,0.05584,0.15426,0.03289,0,0.15426,0,0.03289,0.23348,0.09358,0.52369,0.04886,48.0051507387303,28,70,0.99,0.08,0.1,0.9
0.65,0.85,13,13,-3,9,21,21,1,2,26,0.08608,0.17988,0.26943,0.26256,0.88358,0.05237,0.15703,0.02671,0,0.15703,0,0.02671,0.25021,0.09187,0.50668,0.03735,46.7194393892203,26,68,0.99,0.08,0.1,0.9
0.7,0.9,12,12,-2,9,16,16,1,2,23,0.08809,0.17137,0.24668,0.24745,0.87802,0.06229,0.14314,0.02362,0,0.14314,0,0.02362,0.23858,0.08338,0.53019,0.03607,39.0340260392711,24,56,0.99,0.08,0.1,0.9
0.05,0.3,9,9,-2,1,2,2,0,1,2,0.09144,0.22879,0.35114,0.28464,0.85913,0.05566,0.15325,0.04338,0,0.15325,0,0.04338,0.12252,0.09832,0.63279,0.04184,19.4688558196313,18,22,0.99,0.08,0.1,0.9
0.1,0.35,12,12,-2,2,6,6,-6,2,4,0.07254,0.16312,0.25336,0.21097,0.85818,0.0287,0.09394,0.0669,0.01847,0.07547,0.04709,0.01981,0.16824,0.08042,0.66528,0.04622,28.016608537243,24,36,0.99,0.08,0.1,0.9
0.15,0.4,10,10,-3,2,12,12,-7,2,6,0.0754,0.16668,0.26969,0.22892,0.86489,0.0253,0.1292,0.06193,0.01502,0.11418,0.03697,0.02495,0.24819,0.09556,0.54721,0.04788,30.8669882386929,20,44,0.99,0.08,0.1,0.9
0.2,0.45,12,12,-3,3,10,10,-8,2,7,0.09862,0.1864,0.28081,0.25631,0.86199,0.0244,0.12982,0.06887,0.02293,0.10689,0.04662,0.02225,0.20808,0.09935,0.56348,0.04474,32.730401063162,24,44,0.99,0.08,0.1,0.9
0.25,0.5,13,13,-3,4,11,11,-3,2,9,0.09256,0.17917,0.28283,0.25925,0.86121,0.02327,0.13353,0.06613,0.01726,0.11627,0.03961,0.02652,0.18379,0.09983,0.59011,0.04939,35.0174728285802,26,48,0.99,0.08,0.1,0.9
0.3,0.55,12,12,-3,4,14,14,0,2,11,0.09739,0.18514,0.29045,0.26878,0.87356,0.03887,0.1497,0.04723,0.00867,0.14103,0.0204,0.02682,0.24982,0.09846,0.50308,0.04034,37.9137069717447,24,52,0.99,0.08,0.1,0.9
0.35,0.6,13,13,-2,5,12,12,1,2,12,0.09849,0.18049,0.28135,0.26745,0.85927,0.05947,0.14255,0.03153,0,0.14255,0,0.03153,0.22229,0.08704,0.53667,0.04973,37.1199643841004,26,50,0.99,0.08,0.1,0.9
0.4,0.65,13,13,-4,6,13,13,0,2,14,0.08566,0.16553,0.27769,0.26201,0.85853,0.04047,0.14193,0.05392,0.00661,0.13532,0.02009,0.03382,0.1963,0.09792,0.57611,0.04708,37.0211032866102,26,52,0.99,0.08,0.1,0.9
0.45,0.7,10,10,-4,5,19,19,1,2,17,0.07792,0.15846,0.27745,0.25469,0.87528,0.04743,0.15827,0.02941,0,0.15827,0,0.02941,0.2583,0.09384,0.50551,0.04788,38.7905212306459,20,58,0.99,0.08,0.1,0.9
0.5,0.75,9,9,-4,5,16,16,1,2,16,0.08797,0.16282,0.26798,0.25861,0.85887,0.06266,0.14525,0.02931,0,0.14525,0,0.02931,0.2663,0.08728,0.50048,0.04916,33.984619140625,18,50,0.99,0.08,0.1,0.9
0.55,0.8,10,10,-2,6,13,13,1,2,16,0.08979,0.16044,0.25722,0.25314,0.85958,0.06344,0.1449,0.02997,0,0.1449,0,0.02997,0.24191,0.08744,0.52339,0.04701,32.3918032692306,20,46,0.99,0.08,0.1,0.9
0.6,0.85,9,9,-2,6,11,11,0,2,15,0.09492,0.15981,0.24443,0.24621,0.85256,0.04326,0.13777,0.06008,0.01086,0.12692,0.03479,0.02529,0.2306,0.09893,0.53671,0.04409,28.1923969856108,18,40,0.99,0.08,0.1,0.9
0.65,0.9,8,8,-2,6,12,12,-3,2,16,0.08553,0.14783,0.23074,0.23006,0.87567,0.01259,0.13104,0.0689,0.01844,0.11261,0.05371,0.01519,0.203,0.09997,0.58043,0.04283,26.0696988938971,16,40,0.99,0.08,0.1,0.9
0.7,0.95,6,6,-2,5,10,10,0,2,14,0.0721,0.12188,0.18843,0.19213,0.85898,0.03743,0.11844,0.07081,0.01113,0.1073,0.05593,0.01488,0.22964,0.09463,0.57982,0.03277,20.4035,12,32,0.99,0.08,0.1,0.9
