
TDR_alpha20_1s_3by2_alphamax30_eta99_gam17_ic20_confidence30.csv
p0,p1,nc,ne,r,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,N,etamax,gammax,expicmax,ci
0.55,0.65,86,86,-13,3,52,0.14455,0.2911,0.2911,0.46952,0.7586,0.08833,0.24327,0.15306,0.03697,0.2063,0.08153,0.07153,0.61218,0.19816,172,0.99,0.17,0.2,0.3
0.6,0.7,84,84,-13,3,55,0.14325,0.28756,0.28756,0.47433,0.76331,0.08485,0.24136,0.15183,0.03769,0.20368,0.08365,0.06818,0.61537,0.1966,168,0.99,0.17,0.2,0.3
0.65,0.75,78,78,-12,3,55,0.14316,0.2798,0.2798,0.48664,0.76076,0.0844,0.23517,0.15483,0.04096,0.19421,0.09118,0.06365,0.62166,0.195,156,0.99,0.17,0.2,0.3
0.7,0.8,69,69,-11,3,52,0.14969,0.2701,0.2701,0.4818,0.75643,0.08181,0.22351,0.16175,0.05209,0.17142,0.10976,0.05199,0.62679,0.19263,138,0.99,0.17,0.2,0.3
0.05,0.2,14,14,-4,1,2,0.13338,0.28891,0.33634,0.73787,0.75555,0.12285,0.19484,0.1216,0.0196,0.17524,0.04653,0.07507,0.67178,0.15822,28,0.99,0.17,0.2,0.3
0.1,0.25,23,23,-6,2,4,0.13285,0.23297,0.2626,0.54905,0.75007,0.10598,0.15226,0.14395,0.05988,0.09239,0.11296,0.03099,0.71489,0.14811,46,0.99,0.17,0.2,0.3
0.15,0.3,27,27,-7,2,6,0.15198,0.25507,0.28677,0.50547,0.76143,0.09537,0.18744,0.1432,0.05767,0.12977,0.10276,0.04044,0.66058,0.16532,54,0.99,0.17,0.2,0.3
0.2,0.35,35,35,-8,2,10,0.11987,0.24347,0.29036,0.48623,0.7715,0.09045,0.2323,0.13805,0.02586,0.20644,0.0634,0.07466,0.64783,0.18517,70,0.99,0.17,0.2,0.3
0.25,0.4,33,33,-8,2,11,0.14387,0.2553,0.29631,0.49842,0.75172,0.09945,0.22784,0.14883,0.03715,0.19069,0.07929,0.06954,0.62829,0.18834,66,0.99,0.17,0.2,0.3
0.3,0.45,39,39,-9,2,15,0.13497,0.25536,0.30238,0.50779,0.7717,0.0864,0.24894,0.1419,0.02855,0.22039,0.06509,0.07681,0.61608,0.19542,78,0.99,0.17,0.2,0.3
0.35,0.5,39,39,-9,2,17,0.13917,0.25599,0.30236,0.50388,0.76406,0.08916,0.25148,0.14677,0.02975,0.22173,0.06753,0.07924,0.60935,0.19913,78,0.99,0.17,0.2,0.3
0.4,0.55,44,44,-10,3,21,0.13627,0.23151,0.26355,0.49676,0.76458,0.08358,0.20634,0.15183,0.04931,0.15703,0.10415,0.04768,0.65739,0.17909,88,0.99,0.17,0.2,0.3
0.45,0.6,42,42,-10,3,22,0.14838,0.23586,0.26369,0.50734,0.75894,0.08154,0.20473,0.15951,0.06125,0.14348,0.11857,0.04094,0.64688,0.18212,84,0.99,0.17,0.2,0.3
0.5,0.65,41,41,-9,2,24,0.14362,0.25893,0.30517,0.49615,0.77997,0.07797,0.25751,0.14205,0.03081,0.2267,0.06873,0.07332,0.59886,0.19978,82,0.99,0.17,0.2,0.3
0.55,0.7,40,40,-9,3,25,0.14849,0.22973,0.25469,0.47855,0.75627,0.07754,0.20447,0.16618,0.06572,0.13875,0.12857,0.03761,0.64704,0.18532,80,0.99,0.17,0.2,0.3
0.6,0.75,38,38,-9,2,26,0.14985,0.25902,0.30103,0.51188,0.7902,0.07043,0.24945,0.13936,0.03651,0.21294,0.0781,0.06126,0.60069,0.19441,76,0.99,0.17,0.2,0.3
0.65,0.8,38,38,-8,3,28,0.1215,0.20176,0.22793,0.51189,0.75431,0.07774,0.20172,0.16795,0.04939,0.15233,0.12379,0.04415,0.67678,0.18483,76,0.99,0.17,0.2,0.3
0.7,0.85,37,37,-8,3,29,0.121,0.1961,0.21734,0.523,0.7746,0.0603,0.19707,0.1651,0.05527,0.14179,0.13301,0.03209,0.68192,0.18108,74,0.99,0.17,0.2,0.3
0.05,0.25,11,11,-4,1,2,0.09285,0.23149,0.32476,0.7773,0.77239,0.10901,0.19635,0.11859,0.00904,0.18731,0.03051,0.08809,0.7108,0.15747,22,0.99,0.17,0.2,0.3
0.1,0.3,16,16,-5,2,3,0.12985,0.2043,0.24571,0.59373,0.76903,0.0858,0.13176,0.14518,0.08089,0.05087,0.1316,0.01357,0.73839,0.13847,32,0.99,0.17,0.2,0.3
0.15,0.35,19,19,-6,2,5,0.10967,0.19787,0.25872,0.57045,0.76423,0.1009,0.16969,0.13487,0.03477,0.13492,0.08577,0.0491,0.72064,0.15228,38,0.99,0.17,0.2,0.3
0.2,0.4,20,20,-6,2,6,0.14253,0.22488,0.27777,0.50659,0.77376,0.0868,0.18583,0.13944,0.05325,0.13257,0.10063,0.03881,0.67164,0.16263,40,0.99,0.17,0.2,0.3
0.25,0.45,22,22,-7,2,8,0.12642,0.21305,0.27729,0.52848,0.76677,0.09227,0.20881,0.14096,0.03511,0.1737,0.08147,0.05949,0.66477,0.17489,44,0.99,0.17,0.2,0.3
0.3,0.5,24,24,-7,2,10,0.12288,0.21126,0.28074,0.50508,0.77308,0.08697,0.22512,0.13995,0.0299,0.19522,0.07318,0.06677,0.652,0.18253,48,0.99,0.17,0.2,0.3
0.35,0.55,24,24,-7,2,11,0.14291,0.22789,0.29037,0.5134,0.7815,0.07969,0.22245,0.13881,0.04041,0.18204,0.08436,0.05445,0.63463,0.18063,48,0.99,0.17,0.2,0.3
0.4,0.6,23,23,-7,2,12,0.13027,0.21139,0.27669,0.50436,0.75458,0.09333,0.22908,0.1521,0.03337,0.19571,0.08178,0.07032,0.64065,0.19059,46,0.99,0.17,0.2,0.3
0.45,0.65,23,23,-7,2,13,0.14284,0.22208,0.28259,0.51186,0.76748,0.08382,0.22644,0.14869,0.04074,0.1857,0.09002,0.05868,0.63072,0.18756,46,0.99,0.17,0.2,0.3
0.5,0.7,23,23,-7,2,14,0.15389,0.23113,0.28673,0.51915,0.78258,0.0726,0.22402,0.14481,0.04854,0.17548,0.09736,0.04746,0.62209,0.18442,46,0.99,0.17,0.2,0.3
0.55,0.75,24,24,-7,2,16,0.13602,0.21621,0.27842,0.50564,0.79322,0.06787,0.23288,0.13891,0.03698,0.1959,0.08546,0.05345,0.6311,0.18589,48,0.99,0.17,0.2,0.3
0.6,0.8,21,21,-6,2,15,0.14912,0.21998,0.26978,0.53156,0.78289,0.0664,0.22047,0.1507,0.05112,0.16934,0.10859,0.04211,0.63041,0.18558,42,0.99,0.17,0.2,0.3
0.65,0.85,19,19,-6,2,15,0.11584,0.18185,0.23544,0.53043,0.75117,0.08228,0.22329,0.16655,0.03416,0.18913,0.10439,0.06216,0.66087,0.19492,38,0.99,0.17,0.2,0.3
0.7,0.9,18,18,-5,2,15,0.12145,0.18322,0.2264,0.5492,0.77914,0.05874,0.21402,0.16212,0.0431,0.17092,0.12267,0.03946,0.66453,0.18807,36,0.99,0.17,0.2,0.3
0.05,0.3,9,9,-4,1,2,0.06667,0.18396,0.3151,0.81085,0.78265,0.09791,0.19269,0.11944,0.00454,0.18815,0.02134,0.0981,0.74063,0.15607,18,0.99,0.17,0.2,0.3
0.1,0.35,12,12,-4,2,3,0.07934,0.14856,0.21732,0.58449,0.75004,0.12056,0.09652,0.12941,0.03152,0.06499,0.09867,0.03074,0.82414,0.11296,24,0.99,0.17,0.2,0.3
0.15,0.4,12,12,-5,2,3,0.14856,0.19957,0.24122,0.59806,0.7557,0.07437,0.1572,0.16992,0.11561,0.04159,0.16084,0.00908,0.69424,0.16356,24,0.99,0.17,0.2,0.3
0.2,0.45,13,13,-5,2,4,0.15623,0.21034,0.2556,0.57061,0.76188,0.07631,0.16855,0.16181,0.09641,0.07213,0.14517,0.01663,0.67522,0.16518,26,0.99,0.17,0.2,0.3
0.25,0.5,15,15,-6,2,6,0.11297,0.17927,0.25313,0.5599,0.75792,0.09762,0.18489,0.14447,0.0354,0.14949,0.0912,0.05327,0.70215,0.16468,30,0.99,0.17,0.2,0.3
0.3,0.55,16,16,-6,2,7,0.1309,0.19702,0.26664,0.55285,0.77943,0.08065,0.19454,0.13992,0.04441,0.15013,0.09646,0.04346,0.67456,0.16723,32,0.99,0.17,0.2,0.3
0.35,0.6,16,16,-6,2,8,0.12232,0.18663,0.26014,0.54195,0.76574,0.08772,0.20387,0.14654,0.03708,0.16679,0.09199,0.05456,0.67381,0.17521,32,0.99,0.17,0.2,0.3
0.4,0.65,15,15,-6,2,8,0.1514,0.20896,0.26608,0.51008,0.7673,0.07719,0.1986,0.1555,0.0617,0.1369,0.11946,0.03604,0.65,0.17705,30,0.99,0.17,0.2,0.3
0.45,0.7,15,15,-6,2,9,0.13447,0.19226,0.25547,0.54899,0.75861,0.08386,0.20416,0.15752,0.04729,0.15687,0.11024,0.04728,0.66137,0.18084,30,0.99,0.17,0.2,0.3
0.5,0.75,14,14,-5,2,9,0.14857,0.20067,0.25217,0.51557,0.75634,0.07595,0.20063,0.1677,0.0634,0.13723,0.13198,0.03572,0.6508,0.18417,28,0.99,0.17,0.2,0.3
0.55,0.8,14,14,-5,2,10,0.12345,0.17614,0.23504,0.55343,0.75177,0.08129,0.20506,0.16694,0.04374,0.16133,0.11839,0.04855,0.67148,0.186,28,0.99,0.17,0.2,0.3
0.6,0.85,15,15,-5,2,11,0.15027,0.20273,0.24809,0.51846,0.81163,0.04107,0.20503,0.14729,0.06701,0.13802,0.12666,0.02063,0.6447,0.17616,30,0.99,0.17,0.2,0.3
0.65,0.9,14,14,-5,2,11,0.14721,0.19451,0.22944,0.53352,0.81635,0.03006,0.20218,0.15359,0.07328,0.1289,0.13952,0.01407,0.6506,0.17789,28,0.99,0.17,0.2,0.3
0.7,0.95,13,13,-4,2,11,0.13255,0.17506,0.19994,0.5449,0.82504,0.01663,0.1973,0.15834,0.06993,0.12737,0.15045,0.00788,0.67015,0.17782,26,0.99,0.17,0.2,0.3
