
TDR_alpha20_1s_2by2_alphaonly_eta99_gam8_ic20_confidence90.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.45,0.6,34,34,2,18,0.17305,0.27242,0.30855,0.33185,0.75018,0.18797,0.1844,0.06184,0.64254,0.12312,68,0.99,0.08,0.2,0.9
0.5,0.65,35,35,2,20,0.18866,0.28543,0.31811,0.33716,0.77289,0.17924,0.17144,0.04787,0.6399,0.10965,70,0.99,0.08,0.2,0.9
0.55,0.7,32,32,2,20,0.18723,0.27783,0.30868,0.32878,0.75725,0.19375,0.16604,0.049,0.64672,0.10752,64,0.99,0.08,0.2,0.9
0.6,0.75,31,31,2,21,0.18236,0.27145,0.30172,0.3208,0.75929,0.19288,0.16644,0.04783,0.6512,0.10713,62,0.99,0.08,0.2,0.9
0.65,0.8,29,29,2,21,0.1895,0.27114,0.29658,0.31063,0.76567,0.19685,0.15034,0.03747,0.66016,0.09391,58,0.99,0.08,0.2,0.9
0.7,0.85,27,27,2,21,0.18083,0.25829,0.28126,0.29157,0.76816,0.19813,0.14701,0.03372,0.67216,0.09036,54,0.99,0.08,0.2,0.9
0.05,0.25,12,12,1,2,0.10632,0.25251,0.34162,0.30124,0.80862,0.12291,0.18441,0.06847,0.70926,0.12644,24,0.99,0.08,0.2,0.9
0.1,0.3,14,14,1,3,0.13866,0.26333,0.34929,0.34042,0.79627,0.12814,0.23167,0.07558,0.62968,0.15362,28,0.99,0.08,0.2,0.9
0.15,0.35,19,19,2,5,0.10967,0.19787,0.25872,0.25442,0.76423,0.18667,0.13492,0.0491,0.75541,0.09201,38,0.99,0.08,0.2,0.9
0.2,0.4,20,20,2,6,0.14253,0.22488,0.27777,0.28066,0.77376,0.18743,0.13257,0.03881,0.7249,0.08569,40,0.99,0.08,0.2,0.9
0.25,0.45,20,20,2,7,0.15494,0.23225,0.28267,0.29081,0.76205,0.19742,0.13628,0.04053,0.70878,0.08841,40,0.99,0.08,0.2,0.9
0.3,0.5,20,20,1,8,0.19256,0.29664,0.37448,0.39448,0.81098,0.12463,0.23887,0.06439,0.56856,0.15163,40,0.99,0.08,0.2,0.9
0.35,0.55,20,20,1,9,0.19966,0.29974,0.37534,0.39913,0.80821,0.1285,0.23454,0.06328,0.56579,0.14891,40,0.99,0.08,0.2,0.9
0.4,0.6,22,22,2,11,0.16779,0.24286,0.29341,0.30605,0.77218,0.18559,0.15455,0.04223,0.67766,0.09839,44,0.99,0.08,0.2,0.9
0.45,0.65,22,22,2,12,0.17736,0.24938,0.29593,0.30764,0.77943,0.18433,0.14759,0.03624,0.67505,0.09192,44,0.99,0.08,0.2,0.9
0.5,0.7,21,21,2,13,0.14596,0.21886,0.27397,0.29165,0.75044,0.1918,0.17602,0.05776,0.67801,0.11689,42,0.99,0.08,0.2,0.9
0.55,0.75,18,18,1,12,0.19065,0.28176,0.35789,0.39379,0.79615,0.13394,0.24298,0.06991,0.56637,0.15644,36,0.99,0.08,0.2,0.9
0.6,0.8,18,18,1,13,0.17819,0.27037,0.35052,0.38706,0.80628,0.12369,0.25438,0.07002,0.56743,0.1622,36,0.99,0.08,0.2,0.9
0.65,0.85,14,14,1,11,0.18468,0.26594,0.33675,0.37818,0.77826,0.14962,0.23684,0.07211,0.57848,0.15448,28,0.99,0.08,0.2,0.9
0.7,0.9,17,17,2,14,0.14042,0.19692,0.23012,0.23265,0.77277,0.19848,0.14651,0.02875,0.71307,0.08763,34,0.99,0.08,0.2,0.9
0.05,0.3,10,10,1,2,0.07959,0.20861,0.3363,0.27187,0.8273,0.10022,0.18868,0.07248,0.73174,0.13058,20,0.99,0.08,0.2,0.9
0.1,0.35,13,13,2,3,0.09222,0.1645,0.22995,0.21117,0.78611,0.19264,0.06222,0.02125,0.84556,0.04174,26,0.99,0.08,0.2,0.9
0.15,0.4,10,10,1,3,0.15437,0.24578,0.3446,0.35034,0.77938,0.14686,0.21857,0.07376,0.62706,0.14616,20,0.99,0.08,0.2,0.9
0.2,0.45,12,12,1,4,0.17396,0.2646,0.36155,0.36946,0.80972,0.1289,0.22398,0.06137,0.60206,0.14268,24,0.99,0.08,0.2,0.9
0.25,0.5,10,10,1,4,0.18651,0.26297,0.34923,0.374,0.75846,0.16867,0.21083,0.07287,0.60266,0.14185,20,0.99,0.08,0.2,0.9
0.3,0.55,14,14,1,6,0.18523,0.27207,0.36927,0.38371,0.82408,0.11872,0.23295,0.0572,0.58182,0.14507,28,0.99,0.08,0.2,0.9
0.35,0.6,12,12,1,6,0.17994,0.2571,0.35079,0.37913,0.77873,0.14584,0.23539,0.07543,0.58466,0.15541,24,0.99,0.08,0.2,0.9
0.4,0.65,15,15,2,8,0.1514,0.20896,0.26608,0.27477,0.7673,0.19665,0.1369,0.03604,0.7117,0.08647,30,0.99,0.08,0.2,0.9
0.45,0.7,15,15,2,9,0.13447,0.19226,0.25547,0.26663,0.75861,0.19411,0.15687,0.04728,0.70866,0.10208,30,0.99,0.08,0.2,0.9
0.5,0.75,14,14,1,9,0.17991,0.25938,0.35822,0.38353,0.82931,0.11335,0.24536,0.05734,0.57472,0.15135,28,0.99,0.08,0.2,0.9
0.55,0.8,13,13,1,9,0.19042,0.26649,0.3587,0.38422,0.83493,0.11615,0.23168,0.04892,0.5779,0.1403,26,0.99,0.08,0.2,0.9
0.6,0.85,12,12,1,9,0.18769,0.26087,0.35084,0.37726,0.83843,0.11608,0.22998,0.04548,0.58233,0.13773,24,0.99,0.08,0.2,0.9
0.65,0.9,11,11,1,9,0.16898,0.23935,0.33185,0.36083,0.84181,0.11177,0.24265,0.04642,0.58836,0.14453,22,0.99,0.08,0.2,0.9
0.7,0.95,9,9,1,8,0.16387,0.22705,0.30961,0.33111,0.84484,0.11925,0.23437,0.03591,0.60177,0.13514,18,0.99,0.08,0.2,0.9
