
TDR_alpha20_1s_3by2_alphamax30_eta99_gam12_ic20_confidence30.csv
p0,p1,nc,ne,r,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,N,etamax,gammax,expicmax,ci
0.2,0.45,17,17,-6,2,5,0.16078,0.22881,0.28194,0.54347,0.83782,0.04507,0.1784,0.11711,0.08099,0.09741,0.10259,0.01451,0.66082,0.14775,34,0.99,0.12,0.2,0.3
0.25,0.5,19,19,-6,2,7,0.13225,0.20998,0.28511,0.54687,0.83908,0.05274,0.19667,0.10818,0.04262,0.15405,0.07737,0.0308,0.67108,0.15242,38,0.99,0.12,0.2,0.3
0.3,0.55,19,19,-6,2,8,0.1377,0.21223,0.28618,0.54009,0.83163,0.0543,0.20398,0.11407,0.04426,0.15972,0.08123,0.03284,0.65832,0.15902,38,0.99,0.12,0.2,0.3
0.35,0.6,21,21,-7,2,10,0.12799,0.20609,0.28993,0.51685,0.84661,0.04805,0.2201,0.10534,0.03434,0.18577,0.06847,0.03687,0.65191,0.16272,42,0.99,0.12,0.2,0.3
0.4,0.65,19,19,-6,2,10,0.1413,0.21169,0.2842,0.53171,0.8274,0.05303,0.21336,0.11956,0.04478,0.16858,0.08511,0.03445,0.64534,0.16646,38,0.99,0.12,0.2,0.3
0.45,0.7,19,19,-6,2,11,0.14013,0.2092,0.28128,0.52937,0.8306,0.05006,0.21649,0.11934,0.04397,0.17253,0.08547,0.03387,0.64338,0.16792,38,0.99,0.12,0.2,0.3
0.5,0.75,19,19,-6,2,12,0.13712,0.20522,0.27692,0.52807,0.83775,0.04533,0.21895,0.11692,0.04252,0.17643,0.08479,0.03213,0.64393,0.16794,38,0.99,0.12,0.2,0.3
0.55,0.8,19,19,-6,2,13,0.13222,0.19959,0.27082,0.52775,0.84953,0.03865,0.22086,0.11182,0.04043,0.18043,0.08287,0.02895,0.64691,0.16634,38,0.99,0.12,0.2,0.3
0.6,0.85,18,18,-6,2,13,0.15051,0.21257,0.26691,0.546,0.86292,0.02605,0.21285,0.11103,0.05825,0.1546,0.09518,0.01585,0.63664,0.16194,36,0.99,0.12,0.2,0.3
0.65,0.9,16,16,-5,1,13,0.1203,0.20195,0.32966,0.54188,0.89676,0.02393,0.31979,0.07931,0.01356,0.30623,0.03484,0.04447,0.55991,0.19955,32,0.99,0.12,0.2,0.3
0.7,0.95,14,14,-4,1,12,0.14063,0.22177,0.33593,0.56983,0.92981,0.01172,0.29776,0.05847,0.02021,0.27755,0.04014,0.01834,0.56161,0.17812,28,0.99,0.12,0.2,0.3
