
TDR_alpha10_1s_3by2_alphaonly_eta99_gam17_ic15_confidence90.csv
p0,p1,nc,ne,r,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,N,etamax,gammax,expicmax,ci
0.45,0.6,77,77,-13,5,40,0.09412,0.19086,0.21762,0.52837,0.85232,0.03802,0.17825,0.10965,0.03929,0.13896,0.08713,0.02253,0.72762,0.14395,154,0.99,0.17,0.15,0.9
0.5,0.65,77,77,-13,5,44,0.09061,0.18701,0.21418,0.52836,0.85401,0.03716,0.18013,0.10882,0.03653,0.14359,0.08553,0.02329,0.72925,0.14447,154,0.99,0.17,0.15,0.9
0.55,0.7,74,74,-12,5,46,0.09112,0.18191,0.20631,0.53055,0.85019,0.03611,0.1771,0.11369,0.0396,0.1375,0.09235,0.02134,0.73176,0.1454,148,0.99,0.17,0.15,0.9
0.6,0.75,72,72,-12,5,48,0.09912,0.18196,0.20019,0.53076,0.8578,0.02776,0.17406,0.11443,0.05117,0.12289,0.10035,0.01408,0.7268,0.14425,144,0.99,0.17,0.15,0.9
0.65,0.8,65,65,-11,4,47,0.09808,0.19767,0.22537,0.53508,0.87299,0.0281,0.19751,0.0989,0.03569,0.16182,0.07836,0.02054,0.7044,0.14821,130,0.99,0.17,0.15,0.9
0.7,0.85,58,58,-9,4,45,0.09188,0.17863,0.20036,0.54181,0.86271,0.02721,0.18585,0.11008,0.03874,0.14711,0.09231,0.01777,0.72227,0.14796,116,0.99,0.17,0.15,0.9
0.05,0.25,20,20,-5,2,3,0.0587,0.17378,0.24139,0.59294,0.85536,0.06726,0.08442,0.07738,0.01678,0.06764,0.05338,0.024,0.85688,0.0809,40,0.99,0.17,0.15,0.9
0.1,0.3,25,25,-6,2,5,0.08012,0.19745,0.2745,0.57249,0.86312,0.05262,0.17273,0.08426,0.01787,0.15486,0.0464,0.03785,0.74715,0.12849,50,0.99,0.17,0.15,0.9
0.15,0.35,33,33,-7,3,8,0.07959,0.17132,0.22672,0.55745,0.8632,0.04411,0.14403,0.09268,0.03108,0.11295,0.07094,0.02174,0.77638,0.11836,66,0.99,0.17,0.15,0.9
0.2,0.4,36,36,-8,3,11,0.07042,0.16496,0.23514,0.54637,0.85255,0.05077,0.17784,0.09668,0.01849,0.15935,0.05709,0.0396,0.75173,0.13726,72,0.99,0.17,0.15,0.9
0.25,0.45,37,37,-9,3,13,0.08632,0.18011,0.2464,0.5437,0.8528,0.04802,0.18889,0.09918,0.0246,0.16429,0.06328,0.0359,0.72479,0.14404,74,0.99,0.17,0.15,0.9
0.3,0.5,43,43,-9,4,17,0.08175,0.1595,0.2072,0.54178,0.85198,0.04118,0.15827,0.10683,0.03515,0.12312,0.08487,0.02197,0.75998,0.13255,86,0.99,0.17,0.15,0.9
0.35,0.55,43,43,-10,4,19,0.09265,0.16799,0.21156,0.53702,0.85085,0.03829,0.16457,0.11086,0.04289,0.12167,0.09159,0.01927,0.74278,0.13771,86,0.99,0.17,0.15,0.9
0.4,0.6,45,45,-10,4,22,0.09865,0.17545,0.21812,0.53571,0.86452,0.03162,0.17208,0.10386,0.045,0.12709,0.08716,0.0167,0.72927,0.13797,90,0.99,0.17,0.15,0.9
0.45,0.65,44,44,-10,4,24,0.09196,0.167,0.21164,0.54012,0.85613,0.03527,0.17406,0.1086,0.0393,0.13476,0.08828,0.02032,0.73398,0.14133,88,0.99,0.17,0.15,0.9
0.5,0.7,44,44,-9,4,26,0.09914,0.17173,0.21074,0.53761,0.86496,0.02843,0.17519,0.10661,0.04646,0.12873,0.09132,0.01529,0.72566,0.1409,88,0.99,0.17,0.15,0.9
0.55,0.75,42,42,-9,4,27,0.09717,0.16492,0.1998,0.54072,0.85982,0.02745,0.17272,0.11272,0.04846,0.12426,0.09855,0.01418,0.7301,0.14272,84,0.99,0.17,0.15,0.9
0.6,0.8,39,39,-8,4,27,0.09809,0.15764,0.18392,0.54603,0.85101,0.02451,0.16847,0.12447,0.05727,0.1112,0.11349,0.01098,0.73343,0.14647,78,0.99,0.17,0.15,0.9
0.65,0.85,37,37,-8,3,28,0.08875,0.16986,0.22533,0.54916,0.89215,0.02198,0.20903,0.08587,0.02664,0.18239,0.06597,0.0199,0.70221,0.14745,74,0.99,0.17,0.15,0.9
0.7,0.9,31,31,-7,3,25,0.0947,0.16092,0.19564,0.56184,0.87652,0.01833,0.18921,0.10515,0.03995,0.14926,0.09292,0.01224,0.71609,0.14718,62,0.99,0.17,0.15,0.9
0.05,0.3,16,16,-5,2,3,0.03587,0.12985,0.22833,0.98437,0.86254,0.06712,0.07146,0.07034,0.00707,0.06439,0.0381,0.03224,0.89267,0.0709,32,0.99,0.17,0.15,0.9
0.1,0.35,18,18,-5,2,4,0.07727,0.17088,0.25926,0.5937,0.86923,0.05081,0.13913,0.07997,0.02093,0.1182,0.0525,0.02746,0.7836,0.10955,36,0.99,0.17,0.15,0.9
0.15,0.4,21,21,-6,2,6,0.07019,0.16141,0.26981,0.56563,0.86456,0.04879,0.19797,0.08665,0.01255,0.18542,0.0397,0.04695,0.73185,0.14231,42,0.99,0.17,0.15,0.9
0.2,0.45,25,25,-7,3,8,0.07725,0.14725,0.21385,0.554,0.85908,0.04314,0.1416,0.09778,0.03187,0.10973,0.07707,0.02071,0.78115,0.11969,50,0.99,0.17,0.15,0.9
0.25,0.5,27,27,-7,3,10,0.08309,0.15555,0.22662,0.55465,0.86863,0.03845,0.16243,0.09292,0.03017,0.13226,0.07033,0.02259,0.75449,0.12767,54,0.99,0.17,0.15,0.9
0.3,0.55,28,28,-8,3,12,0.07871,0.15078,0.22905,0.55039,0.86559,0.04034,0.17811,0.09406,0.02412,0.154,0.06485,0.02922,0.74317,0.13609,56,0.99,0.17,0.15,0.9
0.35,0.6,29,29,-8,3,14,0.07661,0.14823,0.23073,0.54727,0.86829,0.03878,0.19016,0.09292,0.02117,0.16899,0.06075,0.03217,0.73322,0.14154,58,0.99,0.17,0.15,0.9
0.4,0.65,28,28,-8,3,15,0.07944,0.14759,0.22606,0.54868,0.85946,0.04073,0.1913,0.0998,0.02302,0.16828,0.06696,0.03284,0.72926,0.14555,56,0.99,0.17,0.15,0.9
0.45,0.7,26,26,-7,3,15,0.09756,0.16092,0.22309,0.55367,0.85331,0.03726,0.18299,0.10942,0.03744,0.14555,0.08637,0.02305,0.71945,0.1462,52,0.99,0.17,0.15,0.9
0.5,0.75,27,27,-7,3,17,0.09162,0.15589,0.22101,0.55313,0.86936,0.03091,0.18895,0.09972,0.03227,0.15668,0.07786,0.02186,0.71942,0.14434,54,0.99,0.17,0.15,0.9
0.55,0.8,25,25,-7,3,17,0.09505,0.15356,0.20784,0.55828,0.86185,0.02884,0.18269,0.10931,0.03893,0.14376,0.09137,0.01793,0.72225,0.146,50,0.99,0.17,0.15,0.9
0.6,0.85,23,23,-6,3,17,0.08652,0.13888,0.18664,0.56433,0.85106,0.02875,0.17689,0.12018,0.03744,0.13945,0.10263,0.01755,0.73659,0.14854,46,0.99,0.17,0.15,0.9
0.65,0.9,23,23,-6,3,18,0.08819,0.13835,0.17519,0.56883,0.87826,0.0143,0.17428,0.10744,0.04276,0.13152,0.09913,0.0083,0.73753,0.14086,46,0.99,0.17,0.15,0.9
0.7,0.95,20,20,-5,3,17,0.0699,0.1097,0.13453,0.57992,0.86135,0.01013,0.16098,0.12852,0.03719,0.12379,0.12275,0.00577,0.76912,0.14475,40,0.99,0.17,0.15,0.9
