
TDR_alpha20_1s_3by2_alphamax30_eta99_gam13_ic30_confidence30.csv
p0,p1,nc,ne,r,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,N,etamax,gammax,expicmax,ci
0.1,0.3,18,18,-5,2,4,0.07727,0.17088,0.23838,0.59378,0.76462,0.11059,0.13913,0.12479,0.02093,0.1182,0.07082,0.05397,0.7836,0.13196,36,0.99,0.13,0.3,0.3
0.15,0.35,19,19,-6,1,5,0.12911,0.25426,0.35269,0.57045,0.81519,0.06635,0.29493,0.11846,0.01533,0.27961,0.03481,0.08365,0.57595,0.20669,38,0.99,0.13,0.3,0.3
0.2,0.4,22,22,-6,1,7,0.12041,0.24075,0.34584,0.52973,0.81034,0.0632,0.31688,0.12646,0.01254,0.30434,0.03121,0.09525,0.56272,0.22167,44,0.99,0.13,0.3,0.3
0.25,0.45,25,25,-7,2,9,0.12025,0.21488,0.28598,0.50941,0.79772,0.07589,0.22051,0.12639,0.02918,0.19133,0.06829,0.0581,0.65924,0.17345,50,0.99,0.13,0.3,0.3
0.3,0.5,24,24,-7,1,10,0.13687,0.25008,0.35072,0.50508,0.81008,0.06231,0.3164,0.1276,0.0159,0.3005,0.03618,0.09142,0.54673,0.222,48,0.99,0.13,0.3,0.3
0.35,0.55,28,28,-8,2,13,0.11814,0.21268,0.28993,0.52253,0.80336,0.06964,0.24364,0.127,0.02461,0.21903,0.06117,0.06583,0.63822,0.18532,56,0.99,0.13,0.3,0.3
0.4,0.6,27,27,-8,1,14,0.13064,0.24242,0.34798,0.52269,0.82198,0.0543,0.32819,0.12373,0.01401,0.31418,0.03337,0.09036,0.54116,0.22596,54,0.99,0.13,0.3,0.3
0.45,0.65,27,27,-8,2,15,0.14377,0.23232,0.29815,0.49587,0.81275,0.06171,0.23493,0.12554,0.03772,0.1972,0.07662,0.04893,0.6213,0.18023,54,0.99,0.13,0.3,0.3
0.5,0.7,28,28,-8,2,17,0.1382,0.22821,0.29671,0.48795,0.8253,0.05509,0.24051,0.11961,0.03426,0.20624,0.07186,0.04774,0.62129,0.18006,56,0.99,0.13,0.3,0.3
0.55,0.75,25,25,-7,1,17,0.12165,0.22452,0.33046,0.52595,0.81695,0.05317,0.33425,0.12988,0.01233,0.32192,0.03361,0.09627,0.5441,0.23206,50,0.99,0.13,0.3,0.3
0.6,0.8,24,24,-7,2,17,0.14674,0.22572,0.28149,0.5174,0.81937,0.05161,0.22787,0.12902,0.0452,0.18267,0.09146,0.03756,0.62539,0.17844,48,0.99,0.13,0.3,0.3
0.65,0.85,22,22,-6,1,17,0.14417,0.2473,0.34529,0.52087,0.85812,0.03899,0.31179,0.1029,0.01873,0.29307,0.04194,0.06096,0.54404,0.20734,44,0.99,0.13,0.3,0.3
0.7,0.9,18,18,-5,1,15,0.14441,0.23927,0.33085,0.5492,0.85266,0.03973,0.30348,0.10761,0.02014,0.28334,0.04915,0.05847,0.55211,0.20555,36,0.99,0.13,0.3,0.3
0.05,0.3,9,9,-4,1,2,0.06667,0.18396,0.3151,0.81085,0.78265,0.09791,0.19269,0.11944,0.00454,0.18815,0.02134,0.0981,0.74063,0.15607,18,0.99,0.13,0.3,0.3
0.1,0.35,12,12,-4,2,3,0.07934,0.14856,0.21732,0.58449,0.75004,0.12056,0.09652,0.12941,0.03152,0.06499,0.09867,0.03074,0.82414,0.11296,24,0.99,0.13,0.3,0.3
0.15,0.4,13,13,-5,1,4,0.10715,0.2063,0.33347,0.59705,0.80043,0.0726,0.29285,0.12697,0.01085,0.282,0.03099,0.09599,0.6,0.20991,26,0.99,0.13,0.3,0.3
0.2,0.45,16,16,-6,2,5,0.14064,0.21022,0.27118,0.53318,0.81363,0.06201,0.17212,0.12436,0.06111,0.11101,0.10106,0.0233,0.68724,0.14824,32,0.99,0.13,0.3,0.3
0.25,0.5,15,15,-6,1,6,0.13229,0.22482,0.3453,0.5599,0.81122,0.06521,0.29989,0.12356,0.01608,0.28381,0.03789,0.08567,0.56782,0.21173,30,0.99,0.13,0.3,0.3
0.3,0.55,18,18,-6,2,8,0.11169,0.18398,0.26811,0.52911,0.79808,0.07406,0.20968,0.12786,0.02899,0.18068,0.07395,0.05391,0.67864,0.16877,36,0.99,0.13,0.3,0.3
0.35,0.6,16,16,-6,1,8,0.14131,0.22919,0.34724,0.54195,0.8168,0.06062,0.30332,0.12258,0.0181,0.28522,0.04093,0.08165,0.55538,0.21295,32,0.99,0.13,0.3,0.3
0.4,0.65,18,18,-6,1,10,0.12186,0.20952,0.33861,0.51482,0.82769,0.05217,0.32357,0.12014,0.01286,0.31071,0.03324,0.0869,0.55458,0.22185,36,0.99,0.13,0.3,0.3
0.45,0.7,18,18,-6,1,11,0.11629,0.20098,0.33132,0.50925,0.82702,0.05075,0.329,0.12223,0.01167,0.31734,0.03229,0.08993,0.55471,0.22562,36,0.99,0.13,0.3,0.3
0.5,0.75,18,18,-6,1,12,0.10875,0.19065,0.32311,0.50441,0.83038,0.04757,0.3354,0.12205,0.01019,0.32522,0.03064,0.09141,0.55584,0.22873,36,0.99,0.13,0.3,0.3
0.55,0.8,17,17,-6,1,12,0.13147,0.21579,0.34024,0.52873,0.85656,0.04012,0.31586,0.10332,0.0156,0.30026,0.03774,0.06558,0.55267,0.20959,34,0.99,0.13,0.3,0.3
0.6,0.85,17,17,-5,2,13,0.1002,0.16009,0.23588,0.52427,0.81825,0.05188,0.22555,0.12987,0.0258,0.19975,0.08304,0.04683,0.67425,0.17771,34,0.99,0.13,0.3,0.3
0.65,0.9,16,16,-5,2,13,0.10305,0.15959,0.22427,0.54188,0.83702,0.03744,0.21687,0.12554,0.03081,0.18606,0.09458,0.03097,0.68008,0.17121,32,0.99,0.13,0.3,0.3
0.7,0.95,10,10,-4,1,9,0.13044,0.19505,0.29331,0.55519,0.8499,0.03625,0.29182,0.11385,0.01887,0.27295,0.06396,0.04988,0.57774,0.20283,20,0.99,0.13,0.3,0.3
