
TDR_alpha20_1s_3by2_alphamax30_eta99_gam13_ic20_confidence30.csv
p0,p1,nc,ne,r,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,N,etamax,gammax,expicmax,ci
0.15,0.3,31,31,-7,2,7,0.13382,0.25263,0.29113,0.5352,0.78624,0.08509,0.20062,0.12866,0.03928,0.16134,0.0791,0.04956,0.66556,0.16464,62,0.99,0.13,0.2,0.3
0.2,0.35,39,39,-8,2,11,0.11725,0.24949,0.29911,0.52074,0.79941,0.07526,0.24107,0.12533,0.02336,0.21771,0.05605,0.06928,0.64167,0.1832,78,0.99,0.13,0.2,0.3
0.25,0.4,42,42,-9,2,14,0.12053,0.2519,0.30336,0.50082,0.79663,0.07433,0.25447,0.12903,0.02252,0.23196,0.05431,0.07472,0.625,0.19175,84,0.99,0.13,0.2,0.3
0.3,0.45,45,45,-10,2,17,0.13664,0.26777,0.31692,0.49528,0.81202,0.066,0.25582,0.12198,0.02751,0.22832,0.05779,0.06419,0.60753,0.1889,90,0.99,0.13,0.2,0.3
0.35,0.5,47,47,-10,2,20,0.14497,0.27522,0.32344,0.49022,0.81922,0.06166,0.25785,0.11912,0.02997,0.22788,0.05929,0.05983,0.59718,0.18848,94,0.99,0.13,0.2,0.3
0.4,0.55,48,48,-10,2,23,0.13867,0.26856,0.31916,0.47945,0.81425,0.06298,0.26536,0.12276,0.02664,0.23872,0.05665,0.06611,0.59596,0.19406,96,0.99,0.13,0.2,0.3
0.45,0.6,49,49,-10,2,26,0.13575,0.26567,0.31751,0.47308,0.81677,0.06093,0.26983,0.12229,0.02515,0.24468,0.05506,0.06723,0.59442,0.19606,98,0.99,0.13,0.2,0.3
0.5,0.65,50,50,-10,2,29,0.13596,0.26661,0.31866,0.4713,0.82689,0.05571,0.27137,0.11739,0.02515,0.24621,0.05436,0.06303,0.59267,0.19438,100,0.99,0.13,0.2,0.3
0.55,0.7,46,46,-10,2,29,0.14246,0.26622,0.31461,0.48646,0.82004,0.0581,0.26345,0.12185,0.02919,0.23426,0.06166,0.06019,0.59409,0.19265,92,0.99,0.13,0.2,0.3
0.6,0.75,47,47,-9,2,32,0.13613,0.26248,0.31231,0.48398,0.83648,0.05004,0.26687,0.11348,0.02687,0.24,0.05792,0.05556,0.59699,0.19017,94,0.99,0.13,0.2,0.3
0.65,0.8,41,41,-8,2,30,0.14295,0.25914,0.30313,0.50731,0.82823,0.05187,0.25426,0.11989,0.033,0.22125,0.06961,0.05029,0.60279,0.18708,82,0.99,0.13,0.2,0.3
0.7,0.85,37,37,-8,2,29,0.14064,0.25,0.29017,0.523,0.83064,0.04823,0.24667,0.12113,0.03564,0.21104,0.07697,0.04416,0.61268,0.1839,74,0.99,0.13,0.2,0.3
0.05,0.25,11,11,-4,1,2,0.09285,0.23149,0.32476,0.7773,0.77239,0.10901,0.19635,0.11859,0.00904,0.18731,0.03051,0.08809,0.7108,0.15747,22,0.99,0.13,0.2,0.3
0.1,0.3,18,18,-5,2,4,0.07727,0.17088,0.23838,0.59378,0.76462,0.11059,0.13913,0.12479,0.02093,0.1182,0.07082,0.05397,0.7836,0.13196,36,0.99,0.13,0.2,0.3
0.15,0.35,20,20,-6,2,5,0.12502,0.21435,0.27044,0.5141,0.79112,0.08226,0.17039,0.12662,0.04513,0.12526,0.09068,0.03594,0.70459,0.1485,40,0.99,0.13,0.2,0.3
0.2,0.4,23,23,-7,2,7,0.1243,0.21807,0.28269,0.53772,0.79967,0.07653,0.20015,0.1238,0.03553,0.16462,0.07637,0.04743,0.67555,0.16198,46,0.99,0.13,0.2,0.3
0.25,0.45,25,25,-7,2,9,0.12025,0.21488,0.28598,0.50941,0.79772,0.07589,0.22051,0.12639,0.02918,0.19133,0.06829,0.0581,0.65924,0.17345,50,0.99,0.13,0.2,0.3
0.3,0.5,25,25,-7,2,10,0.14648,0.23594,0.29779,0.51846,0.80356,0.06932,0.218,0.12712,0.04295,0.17505,0.08167,0.04545,0.63552,0.17256,50,0.99,0.13,0.2,0.3
0.35,0.55,28,28,-8,2,13,0.11814,0.21268,0.28993,0.52253,0.80336,0.06964,0.24364,0.127,0.02461,0.21903,0.06117,0.06583,0.63822,0.18532,56,0.99,0.13,0.2,0.3
0.4,0.6,28,28,-8,2,14,0.14758,0.23952,0.30536,0.49681,0.82322,0.05776,0.23301,0.11902,0.03926,0.19375,0.07431,0.0447,0.61941,0.17601,56,0.99,0.13,0.2,0.3
0.45,0.65,27,27,-8,2,15,0.14377,0.23232,0.29815,0.49587,0.81275,0.06171,0.23493,0.12554,0.03772,0.1972,0.07662,0.04893,0.6213,0.18023,54,0.99,0.13,0.2,0.3
0.5,0.7,28,28,-8,2,17,0.1382,0.22821,0.29671,0.48795,0.8253,0.05509,0.24051,0.11961,0.03426,0.20624,0.07186,0.04774,0.62129,0.18006,56,0.99,0.13,0.2,0.3
0.55,0.75,26,26,-7,2,17,0.15,0.23409,0.29388,0.50702,0.82526,0.05178,0.2317,0.12296,0.04359,0.18811,0.08388,0.03908,0.61829,0.17733,52,0.99,0.13,0.2,0.3
0.6,0.8,24,24,-7,2,17,0.14674,0.22572,0.28149,0.5174,0.81937,0.05161,0.22787,0.12902,0.0452,0.18267,0.09146,0.03756,0.62539,0.17844,48,0.99,0.13,0.2,0.3
0.65,0.85,24,24,-6,2,18,0.15601,0.23307,0.28087,0.52886,0.84858,0.03418,0.22348,0.11724,0.05453,0.16894,0.09423,0.02301,0.62051,0.17036,48,0.99,0.13,0.2,0.3
0.7,0.9,21,21,-6,2,17,0.14389,0.21288,0.25378,0.54417,0.84022,0.03168,0.2171,0.1281,0.05449,0.16261,0.10763,0.02047,0.639,0.1726,42,0.99,0.13,0.2,0.3
0.05,0.3,9,9,-4,1,2,0.06667,0.18396,0.3151,0.81085,0.78265,0.09791,0.19269,0.11944,0.00454,0.18815,0.02134,0.0981,0.74063,0.15607,18,0.99,0.13,0.2,0.3
0.1,0.35,12,12,-4,2,3,0.07934,0.14856,0.21732,0.58449,0.75004,0.12056,0.09652,0.12941,0.03152,0.06499,0.09867,0.03074,0.82414,0.11296,24,0.99,0.13,0.2,0.3
0.15,0.4,14,14,-5,2,4,0.10576,0.17632,0.24495,0.54229,0.77918,0.09091,0.144,0.12991,0.04074,0.10326,0.0965,0.0334,0.75024,0.13695,28,0.99,0.13,0.2,0.3
0.2,0.45,16,16,-6,2,5,0.14064,0.21022,0.27118,0.53318,0.81363,0.06201,0.17212,0.12436,0.06111,0.11101,0.10106,0.0233,0.68724,0.14824,32,0.99,0.13,0.2,0.3
0.25,0.5,18,18,-6,2,7,0.1097,0.18523,0.2695,0.5387,0.80901,0.07052,0.20059,0.12047,0.02928,0.17131,0.07204,0.04843,0.68971,0.16053,36,0.99,0.13,0.2,0.3
0.3,0.55,18,18,-6,2,8,0.11169,0.18398,0.26811,0.52911,0.79808,0.07406,0.20968,0.12786,0.02899,0.18068,0.07395,0.05391,0.67864,0.16877,36,0.99,0.13,0.2,0.3
0.35,0.6,19,19,-6,2,9,0.14057,0.21272,0.28583,0.53519,0.82778,0.05442,0.20932,0.1178,0.04491,0.1644,0.08373,0.03407,0.65011,0.16356,38,0.99,0.13,0.2,0.3
0.4,0.65,19,19,-6,2,10,0.1413,0.21169,0.2842,0.53171,0.8274,0.05303,0.21336,0.11956,0.04478,0.16858,0.08511,0.03445,0.64534,0.16646,38,0.99,0.13,0.2,0.3
0.45,0.7,19,19,-6,2,11,0.14013,0.2092,0.28128,0.52937,0.8306,0.05006,0.21649,0.11934,0.04397,0.17253,0.08547,0.03387,0.64338,0.16792,38,0.99,0.13,0.2,0.3
0.5,0.75,19,19,-6,2,12,0.13712,0.20522,0.27692,0.52807,0.83775,0.04533,0.21895,0.11692,0.04252,0.17643,0.08479,0.03213,0.64393,0.16794,38,0.99,0.13,0.2,0.3
0.55,0.8,19,19,-6,2,13,0.13222,0.19959,0.27082,0.52775,0.84953,0.03865,0.22086,0.11182,0.04043,0.18043,0.08287,0.02895,0.64691,0.16634,38,0.99,0.13,0.2,0.3
0.6,0.85,17,17,-5,2,13,0.1002,0.16009,0.23588,0.52427,0.81825,0.05188,0.22555,0.12987,0.0258,0.19975,0.08304,0.04683,0.67425,0.17771,34,0.99,0.13,0.2,0.3
0.65,0.9,16,16,-5,2,13,0.10305,0.15959,0.22427,0.54188,0.83702,0.03744,0.21687,0.12554,0.03081,0.18606,0.09458,0.03097,0.68008,0.17121,32,0.99,0.13,0.2,0.3
0.7,0.95,14,14,-4,1,12,0.14063,0.22177,0.33593,0.56983,0.92981,0.01172,0.29776,0.05847,0.02021,0.27755,0.04014,0.01834,0.56161,0.17812,28,0.99,0.13,0.2,0.3
