
TDR_alpha20_1s_3by2_alphamax30_eta99_gam10_ic20_confidence30.csv
p0,p1,nc,ne,r,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,N,etamax,gammax,expicmax,ci
0.35,0.5,59,59,-11,2,25,0.12644,0.27634,0.33341,0.48961,0.86232,0.04212,0.28009,0.09555,0.02043,0.25966,0.04141,0.05414,0.59346,0.18782,118,0.99,0.1,0.2,0.3
0.4,0.55,59,59,-11,2,28,0.12902,0.27594,0.3327,0.48718,0.85921,0.04287,0.28111,0.09791,0.02107,0.26004,0.04289,0.05502,0.58985,0.18951,118,0.99,0.1,0.2,0.3
0.45,0.6,61,61,-11,2,32,0.12821,0.27614,0.33388,0.48141,0.86643,0.03941,0.28474,0.09415,0.02046,0.26428,0.04143,0.05272,0.58703,0.18945,122,0.99,0.1,0.2,0.3
0.5,0.65,59,59,-11,2,34,0.12804,0.27232,0.32956,0.48441,0.86272,0.04041,0.28398,0.09687,0.02075,0.26323,0.04312,0.05375,0.58797,0.19042,118,0.99,0.1,0.2,0.3
0.55,0.7,53,53,-10,2,33,0.14791,0.28232,0.33152,0.4768,0.8595,0.04119,0.26679,0.0993,0.02981,0.23697,0.05427,0.04503,0.58529,0.18304,106,0.99,0.1,0.2,0.3
0.6,0.75,52,52,-10,2,35,0.14573,0.27948,0.32821,0.48096,0.86799,0.03703,0.26606,0.09498,0.02974,0.23631,0.05394,0.04104,0.5882,0.18052,104,0.99,0.1,0.2,0.3
0.65,0.8,47,47,-9,2,34,0.15004,0.27614,0.32049,0.499,0.86704,0.03582,0.25707,0.09714,0.03427,0.2228,0.06084,0.0363,0.59288,0.17711,94,0.99,0.1,0.2,0.3
0.7,0.85,44,44,-8,2,34,0.15083,0.27253,0.31287,0.51301,0.87985,0.02879,0.25034,0.09135,0.03768,0.21266,0.06355,0.02781,0.59882,0.17085,88,0.99,0.1,0.2,0.3
0.05,0.25,13,13,-4,1,2,0.11987,0.27164,0.35562,0.74975,0.83856,0.07386,0.19585,0.08758,0.01555,0.1803,0.03473,0.05285,0.68428,0.14172,26,0.99,0.1,0.2,0.3
0.1,0.3,20,20,-5,1,4,0.11953,0.26718,0.3686,0.52819,0.86525,0.04689,0.28668,0.08786,0.01341,0.27326,0.02765,0.06021,0.59379,0.18727,40,0.99,0.1,0.2,0.3
0.15,0.35,24,24,-6,1,6,0.12553,0.26616,0.37191,0.54641,0.86787,0.04228,0.3073,0.08985,0.0139,0.29339,0.02771,0.06214,0.56717,0.19857,48,0.99,0.1,0.2,0.3
0.2,0.4,27,27,-7,1,8,0.13895,0.27569,0.37944,0.51985,0.87489,0.03852,0.30974,0.08659,0.0166,0.29313,0.02982,0.05678,0.55131,0.19817,54,0.99,0.1,0.2,0.3
0.25,0.45,30,30,-8,2,10,0.15222,0.25564,0.31822,0.51426,0.86492,0.04115,0.2191,0.09392,0.04437,0.17474,0.06566,0.02826,0.62867,0.15651,60,0.99,0.1,0.2,0.3
0.3,0.5,31,31,-8,2,12,0.15134,0.25392,0.31975,0.50028,0.8606,0.0426,0.22841,0.0968,0.04107,0.18734,0.06459,0.03222,0.62025,0.16261,62,0.99,0.1,0.2,0.3
0.35,0.55,34,34,-9,2,15,0.14145,0.24852,0.32233,0.51745,0.87019,0.03874,0.2429,0.09107,0.03287,0.21003,0.05563,0.03543,0.61565,0.16698,68,0.99,0.1,0.2,0.3
0.4,0.6,34,34,-9,2,17,0.12861,0.2337,0.31369,0.50624,0.86003,0.04275,0.25311,0.09722,0.02642,0.22669,0.0528,0.04442,0.61828,0.17517,68,0.99,0.1,0.2,0.3
0.45,0.65,35,35,-9,2,19,0.14253,0.24774,0.32227,0.50988,0.87686,0.03452,0.2493,0.08862,0.03242,0.21688,0.05496,0.03366,0.60817,0.16896,70,0.99,0.1,0.2,0.3
0.5,0.7,35,35,-9,2,21,0.12891,0.23337,0.31349,0.50189,0.87573,0.03477,0.25753,0.08949,0.02634,0.23119,0.0512,0.0383,0.61356,0.17351,70,0.99,0.1,0.2,0.3
0.55,0.75,31,31,-8,2,20,0.14952,0.24475,0.31051,0.48876,0.86928,0.03443,0.24075,0.09629,0.03923,0.20152,0.06629,0.02999,0.60973,0.16852,62,0.99,0.1,0.2,0.3
0.6,0.8,30,30,-7,2,21,0.14035,0.23392,0.30037,0.48978,0.87362,0.03183,0.24201,0.09455,0.03593,0.20608,0.06529,0.02926,0.61764,0.16828,60,0.99,0.1,0.2,0.3
0.65,0.85,28,28,-7,2,21,0.1419,0.23074,0.2903,0.50552,0.8812,0.02609,0.23545,0.0927,0.04019,0.19527,0.07021,0.02249,0.62264,0.16408,56,0.99,0.1,0.2,0.3
0.7,0.9,22,22,-6,1,18,0.14509,0.25188,0.35101,0.5307,0.89882,0.02368,0.30898,0.0775,0.01946,0.28952,0.03905,0.03845,0.54593,0.19324,44,0.99,0.1,0.2,0.3
0.05,0.3,10,10,-4,1,2,0.07959,0.20861,0.3363,0.79325,0.8273,0.07683,0.19523,0.09588,0.00655,0.18868,0.02339,0.07248,0.72518,0.14555,20,0.99,0.1,0.2,0.3
0.1,0.35,13,13,-5,1,3,0.11955,0.23865,0.35982,0.58854,0.85557,0.05466,0.25975,0.08977,0.01433,0.24541,0.03123,0.05853,0.6207,0.17476,26,0.99,0.1,0.2,0.3
0.15,0.4,18,18,-6,2,5,0.09452,0.17995,0.26603,0.56793,0.84345,0.05885,0.17002,0.0977,0.02604,0.14398,0.06238,0.03532,0.73546,0.13386,36,0.99,0.1,0.2,0.3
0.2,0.45,19,19,-6,2,6,0.1234,0.20549,0.28231,0.5564,0.85052,0.04975,0.18613,0.09973,0.03966,0.14647,0.07176,0.02796,0.69048,0.14293,38,0.99,0.1,0.2,0.3
0.25,0.5,20,20,-6,2,7,0.15494,0.23225,0.2973,0.50225,0.86201,0.03856,0.19554,0.09942,0.05926,0.13628,0.08031,0.01911,0.64952,0.14748,40,0.99,0.1,0.2,0.3
0.3,0.55,22,22,-7,2,9,0.14273,0.225,0.30213,0.52874,0.87069,0.03702,0.21161,0.09229,0.04372,0.16788,0.06762,0.02467,0.64566,0.15195,44,0.99,0.1,0.2,0.3
0.35,0.6,23,23,-7,2,11,0.11609,0.19893,0.2931,0.49644,0.86238,0.04232,0.23177,0.0953,0.0264,0.20536,0.05627,0.03902,0.65214,0.16353,46,0.99,0.1,0.2,0.3
0.4,0.65,23,23,-7,2,12,0.13027,0.21139,0.29799,0.50436,0.87011,0.03695,0.22908,0.09294,0.03337,0.19571,0.06165,0.03129,0.64065,0.16101,46,0.99,0.1,0.2,0.3
0.45,0.7,23,23,-7,2,13,0.14284,0.22208,0.30118,0.51186,0.87985,0.0306,0.22644,0.08955,0.04074,0.1857,0.06554,0.024,0.63072,0.15799,46,0.99,0.1,0.2,0.3
0.5,0.75,21,21,-7,2,13,0.14596,0.21886,0.29068,0.52331,0.86778,0.03263,0.22171,0.09959,0.04569,0.17602,0.07607,0.02352,0.63232,0.16065,42,0.99,0.1,0.2,0.3
0.55,0.8,21,21,-6,2,14,0.14844,0.22023,0.28772,0.527,0.88165,0.0251,0.2213,0.09324,0.04862,0.17268,0.07529,0.01795,0.63025,0.15727,42,0.99,0.1,0.2,0.3
0.6,0.85,19,19,-6,1,14,0.14404,0.23684,0.36311,0.52848,0.91255,0.02035,0.30918,0.0671,0.01888,0.2903,0.03375,0.03335,0.54678,0.18814,38,0.99,0.1,0.2,0.3
0.65,0.9,16,16,-5,1,13,0.1203,0.20195,0.32966,0.54188,0.89676,0.02393,0.31979,0.07931,0.01356,0.30623,0.03484,0.04447,0.55991,0.19955,32,0.99,0.1,0.2,0.3
0.7,0.95,14,14,-4,1,12,0.14063,0.22177,0.33593,0.56983,0.92981,0.01172,0.29776,0.05847,0.02021,0.27755,0.04014,0.01834,0.56161,0.17812,28,0.99,0.1,0.2,0.3
