
TDR_alpha20_2s_3by2_alphaonly_eta99_gam15_ic10_confidence90.csv
p0,p1,nc1,ne1,a1,m1,nc2,ne2,b1,b2,m2,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,es0,es1,En,N1,N2,etamax,gammax,expicmax,ci
0.6,0.75,29,29,-4,18,2,2,1,2,21,0.18236,0.27145,0.30172,0.3208,0.75929,0.1567,0.09857,0.03904,0,0.09857,0,0.03904,0.19681,0.0688,0.52226,0.04497,59.9109647012859,58,62,0.99,0.15,0.1,0.9
0.65,0.8,25,25,-5,17,4,4,0,2,21,0.1895,0.27114,0.29658,0.31063,0.76567,0.10544,0.10265,0.08123,0.02943,0.07321,0.05653,0.02469,0.1728,0.09194,0.53505,0.04767,53.7196251022763,50,58,0.99,0.15,0.1,0.9
0.7,0.85,22,22,-3,16,2,2,0,1,19,0.19283,0.30565,0.3532,0.39598,0.79193,0.1045,0.14105,0.05892,0,0.14105,0,0.05892,0.14451,0.09998,0.52161,0.04465,45.9135429875961,44,48,0.99,0.15,0.1,0.9
0.05,0.25,11,11,-2,1,2,2,0,1,2,0.11864,0.26969,0.35412,0.3117,0.83627,0.07398,0.15256,0.04472,0,0.15256,0,0.04472,0.15484,0.09864,0.57395,0.04502,23.7041878682946,22,26,0.99,0.15,0.1,0.9
0.1,0.3,14,14,-3,2,2,2,0,2,3,0.12802,0.20268,0.24484,0.23648,0.76714,0.0921,0.08474,0.0919,0.04616,0.03858,0.08161,0.01029,0.20006,0.08832,0.58718,0.04885,29.6512954913883,28,32,0.99,0.15,0.1,0.9
0.15,0.35,16,16,-3,3,2,2,0,2,4,0.16789,0.23609,0.27261,0.27155,0.78298,0.08627,0.08897,0.08246,0.05198,0.03699,0.07405,0.0084,0.17559,0.08571,0.56755,0.04829,33.7297879618818,32,36,0.99,0.15,0.1,0.9
0.2,0.4,17,17,-4,4,2,2,0,2,5,0.19352,0.25561,0.28809,0.29083,0.78403,0.09038,0.08604,0.07783,0.0543,0.03174,0.07105,0.00679,0.16889,0.08194,0.55155,0.04776,35.7937924162476,34,38,0.99,0.15,0.1,0.9
0.25,0.45,18,18,-3,5,2,2,1,2,7,0.15494,0.23225,0.28267,0.29081,0.76205,0.15658,0.0896,0.03304,0,0.0896,0,0.03304,0.2222,0.06132,0.53326,0.04832,37.86695327185,36,40,0.99,0.15,0.1,0.9
0.3,0.5,18,18,-5,6,2,2,0,2,8,0.16386,0.23742,0.28582,0.29713,0.7547,0.10865,0.11134,0.08786,0.0287,0.08263,0.05628,0.03158,0.18906,0.0996,0.53574,0.04878,37.857051022677,36,40,0.99,0.15,0.1,0.9
0.35,0.55,19,19,-3,7,2,2,0,2,9,0.19868,0.26472,0.3025,0.31088,0.7796,0.09754,0.10659,0.0783,0.03857,0.06802,0.0598,0.0185,0.19096,0.09244,0.50376,0.04456,39.9849429738362,38,42,0.99,0.15,0.1,0.9
0.4,0.6,19,19,-3,8,3,3,1,2,11,0.16779,0.24286,0.29341,0.30605,0.77218,0.14781,0.09961,0.03426,0,0.09961,0,0.03426,0.22246,0.06694,0.51014,0.04575,40.9391579671138,38,44,0.99,0.15,0.1,0.9
0.45,0.65,19,19,-3,9,3,3,0,2,12,0.17736,0.24939,0.29593,0.30764,0.77943,0.0943,0.11801,0.08139,0.02841,0.0896,0.05325,0.02814,0.18905,0.0997,0.51558,0.04489,40.9064989096515,38,44,0.99,0.15,0.1,0.9
0.5,0.7,17,17,-3,9,3,3,1,2,12,0.17781,0.24336,0.28558,0.29798,0.75951,0.16411,0.08166,0.02714,0,0.08166,0,0.02714,0.22293,0.0544,0.5176,0.04925,36.8943943218328,34,40,0.99,0.15,0.1,0.9
0.55,0.75,17,17,-3,10,3,3,0,2,13,0.17704,0.24161,0.28214,0.29275,0.76947,0.097,0.10651,0.08604,0.03221,0.0743,0.06299,0.02306,0.17677,0.09628,0.53968,0.04749,36.7619175816871,34,40,0.99,0.15,0.1,0.9
0.6,0.8,14,14,-3,9,4,4,0,1,13,0.17817,0.27032,0.35046,0.387,0.80624,0.09354,0.13943,0.05136,0,0.13943,0,0.05136,0.15872,0.09539,0.52369,0.04886,31.8105049026153,28,36,0.99,0.15,0.1,0.9
0.65,0.85,13,13,-3,9,4,4,1,2,13,0.16009,0.21572,0.24876,0.25413,0.75067,0.18946,0.07752,0.02252,0,0.07752,0,0.02252,0.25572,0.05002,0.50668,0.03735,29.946559883661,26,34,0.99,0.15,0.1,0.9
0.7,0.9,12,12,-2,9,4,4,1,2,13,0.15955,0.20864,0.23164,0.23218,0.76244,0.18786,0.06548,0.01363,0,0.06548,0,0.01363,0.24478,0.03956,0.53019,0.03607,27.7585065098178,24,32,0.99,0.15,0.1,0.9
0.05,0.3,9,9,-2,1,2,2,0,1,2,0.09144,0.22879,0.35114,0.28464,0.85913,0.05566,0.15325,0.04338,0,0.15325,0,0.04338,0.12252,0.09832,0.63279,0.04184,19.4688558196313,18,22,0.99,0.15,0.1,0.9
0.1,0.35,12,12,-2,2,2,2,-5,2,3,0.10283,0.17667,0.2396,0.21921,0.81329,0.03429,0.09291,0.10621,0.05026,0.04264,0.09569,0.01052,0.13898,0.09956,0.66528,0.04622,25.3388695124143,24,28,0.99,0.15,0.1,0.9
0.15,0.4,10,10,-3,2,2,2,0,2,3,0.14509,0.19662,0.23987,0.23789,0.75284,0.09754,0.08949,0.10173,0.06113,0.02835,0.09554,0.00619,0.21822,0.09561,0.54721,0.04788,21.8111647064488,20,24,0.99,0.15,0.1,0.9
0.2,0.45,12,12,-3,3,2,2,0,2,4,0.17124,0.2236,0.26501,0.26479,0.78749,0.08299,0.08798,0.08478,0.05806,0.02992,0.07925,0.00553,0.1773,0.08638,0.56348,0.04474,25.7460802126324,24,28,0.99,0.15,0.1,0.9
0.25,0.5,13,13,-3,4,2,2,1,2,6,0.11297,0.17927,0.25313,0.25645,0.75792,0.1493,0.09677,0.0434,0,0.09677,0,0.0434,0.20014,0.07009,0.59011,0.04939,27.6395405142873,26,30,0.99,0.15,0.1,0.9
0.3,0.55,12,12,-3,4,2,2,1,2,6,0.15106,0.20817,0.26263,0.26964,0.75439,0.17869,0.08028,0.02658,0,0.08028,0,0.02658,0.26558,0.05343,0.50308,0.04034,25.987672424535,24,28,0.99,0.15,0.1,0.9
0.35,0.6,13,13,-2,5,2,2,0,2,7,0.16645,0.2228,0.27355,0.27972,0.77709,0.08545,0.11014,0.08772,0.03693,0.0732,0.06744,0.02028,0.18674,0.09893,0.53667,0.04973,27.8533273973501,26,30,0.99,0.15,0.1,0.9
0.4,0.65,13,13,-4,6,2,2,0,2,8,0.1514,0.20896,0.26608,0.27477,0.7673,0.09633,0.10234,0.08928,0.02983,0.07251,0.06415,0.02513,0.17015,0.09581,0.57611,0.04708,27.6955543517862,26,30,0.99,0.15,0.1,0.9
0.45,0.7,10,10,-4,5,4,4,0,2,8,0.16601,0.21595,0.26175,0.26938,0.75695,0.10351,0.10167,0.09165,0.03872,0.06295,0.07501,0.01664,0.2268,0.09666,0.50551,0.04788,23.9558992064518,20,28,0.99,0.15,0.1,0.9
0.5,0.75,9,9,-4,5,5,5,1,2,9,0.14392,0.19581,0.24888,0.25863,0.75076,0.17483,0.08156,0.02525,0,0.08156,0,0.02525,0.27405,0.05341,0.50048,0.04916,22.9951934814453,18,28,0.99,0.15,0.1,0.9
0.55,0.8,10,10,-2,6,3,3,0,1,9,0.19009,0.26595,0.35791,0.38343,0.83439,0.08304,0.12933,0.03556,0,0.12933,0,0.03556,0.15719,0.08244,0.52339,0.04701,22.859646908284,20,26,0.99,0.15,0.1,0.9
0.6,0.85,9,9,-2,6,3,3,0,1,9,0.18746,0.2605,0.35034,0.37678,0.83808,0.08683,0.11932,0.031,0,0.11932,0,0.031,0.15651,0.07516,0.53671,0.04409,20.7797446324393,18,24,0.99,0.15,0.1,0.9
0.65,0.9,8,8,-2,6,3,3,0,1,9,0.16889,0.23919,0.33163,0.36064,0.84166,0.08707,0.10964,0.02844,0,0.10964,0,0.02844,0.14104,0.06904,0.58043,0.04283,18.5174247234743,16,22,0.99,0.15,0.1,0.9
0.7,0.95,6,6,-2,5,3,3,0,1,8,0.16387,0.22705,0.30961,0.33111,0.84484,0.10222,0.10073,0.02017,0,0.10073,0,0.02017,0.15557,0.06045,0.57982,0.03277,14.52105,12,18,0.99,0.15,0.1,0.9
