
TDR_alpha20_1s_3by2_alphaonly_eta99_gam12_ic20_confidence90.csv
p0,p1,nc,ne,r,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,N,etamax,gammax,expicmax,ci
0.15,0.35,20,20,-6,1,5,0.14922,0.27882,0.37068,0.56498,0.84346,0.0555,0.28278,0.10104,0.02093,0.26185,0.03833,0.06271,0.568,0.19191,40,0.99,0.12,0.2,0.9
0.2,0.4,20,20,-6,1,6,0.16891,0.28674,0.37223,0.56064,0.82794,0.06145,0.27902,0.1106,0.02687,0.25215,0.04644,0.06416,0.55207,0.19481,40,0.99,0.12,0.2,0.9
0.25,0.45,23,23,-7,1,8,0.1701,0.28854,0.37707,0.55929,0.84058,0.05371,0.28829,0.10571,0.0262,0.26209,0.04421,0.06149,0.54161,0.197,46,0.99,0.12,0.2,0.9
0.3,0.5,23,23,-7,1,9,0.19413,0.30574,0.38585,0.55806,0.8428,0.05221,0.2769,0.10499,0.035,0.2419,0.05216,0.05283,0.52897,0.19094,46,0.99,0.12,0.2,0.9
0.35,0.55,25,25,-7,1,11,0.19443,0.30711,0.38904,0.5544,0.8538,0.04642,0.28105,0.09977,0.03439,0.24666,0.05019,0.04958,0.52452,0.19041,50,0.99,0.12,0.2,0.9
0.4,0.6,27,27,-8,2,13,0.18396,0.26761,0.31774,0.55228,0.83354,0.04747,0.22078,0.11899,0.06616,0.15462,0.09212,0.02687,0.59525,0.16989,54,0.99,0.12,0.2,0.9
0.45,0.65,28,28,-8,2,15,0.17623,0.26265,0.31655,0.55117,0.84057,0.04496,0.22581,0.11447,0.05837,0.16745,0.08585,0.02862,0.59795,0.17014,56,0.99,0.12,0.2,0.9
0.5,0.7,27,27,-8,2,16,0.16756,0.25238,0.30789,0.55313,0.83346,0.04771,0.22766,0.11882,0.05347,0.17419,0.08673,0.03209,0.60478,0.17324,54,0.99,0.12,0.2,0.9
0.55,0.75,23,23,-7,1,15,0.18783,0.29195,0.37546,0.56092,0.85056,0.04481,0.28584,0.10462,0.03247,0.25337,0.05311,0.05151,0.52633,0.19523,46,0.99,0.12,0.2,0.9
0.6,0.8,23,23,-7,1,16,0.19954,0.30406,0.38354,0.56433,0.87422,0.03412,0.27846,0.09166,0.03773,0.24073,0.05428,0.03738,0.522,0.18506,46,0.99,0.12,0.2,0.9
0.65,0.85,24,24,-6,2,18,0.15601,0.23307,0.28087,0.56654,0.84858,0.03418,0.22348,0.11724,0.05453,0.16894,0.09423,0.02301,0.62051,0.17036,48,0.99,0.12,0.2,0.9
0.7,0.9,20,20,-5,1,16,0.19782,0.29937,0.37543,0.57992,0.90286,0.02058,0.2733,0.07656,0.03968,0.23361,0.05396,0.0226,0.52888,0.17493,40,0.99,0.12,0.2,0.9
0.05,0.3,9,9,-4,1,2,0.06667,0.18396,0.3151,0.99112,0.78265,0.09791,0.19269,0.11944,0.00454,0.18815,0.02134,0.0981,0.74063,0.15607,18,0.99,0.12,0.2,0.9
0.1,0.35,12,12,-4,1,3,0.10086,0.21197,0.33989,0.59806,0.82003,0.06919,0.26802,0.11078,0.01001,0.25801,0.02867,0.08211,0.63112,0.1894,24,0.99,0.12,0.2,0.9
0.15,0.4,14,14,-5,1,4,0.13013,0.23722,0.35776,0.57917,0.84057,0.0575,0.27954,0.10193,0.01637,0.26317,0.03511,0.06682,0.59033,0.19073,28,0.99,0.12,0.2,0.9
0.2,0.45,15,15,-5,1,5,0.1444,0.24566,0.36232,0.57022,0.84044,0.05568,0.28421,0.10388,0.01982,0.26439,0.03914,0.06474,0.57139,0.19405,30,0.99,0.12,0.2,0.9
0.25,0.5,16,16,-6,1,6,0.16402,0.26228,0.3725,0.56556,0.85103,0.05001,0.28036,0.09896,0.02563,0.25473,0.04391,0.05505,0.55562,0.18966,32,0.99,0.12,0.2,0.9
0.3,0.55,17,17,-6,1,7,0.1898,0.28568,0.38634,0.56346,0.86819,0.04143,0.27084,0.09038,0.03497,0.23588,0.04921,0.04117,0.53935,0.18061,34,0.99,0.12,0.2,0.9
0.35,0.6,17,17,-6,1,8,0.18145,0.2743,0.37902,0.5671,0.85931,0.0443,0.27855,0.09639,0.0313,0.24725,0.04878,0.04761,0.54,0.18747,34,0.99,0.12,0.2,0.9
0.4,0.65,15,15,-6,1,8,0.18123,0.26588,0.3667,0.5677,0.83146,0.05561,0.27687,0.11294,0.03187,0.245,0.05531,0.05763,0.5419,0.19491,30,0.99,0.12,0.2,0.9
0.45,0.7,17,17,-6,1,10,0.15987,0.24831,0.36194,0.56776,0.85047,0.04576,0.29539,0.10378,0.02353,0.27186,0.04489,0.05889,0.54474,0.19958,34,0.99,0.12,0.2,0.9
0.5,0.75,19,19,-6,2,12,0.13712,0.20522,0.27692,0.56503,0.83775,0.04533,0.21895,0.11692,0.04252,0.17643,0.08479,0.03213,0.64393,0.16794,38,0.99,0.12,0.2,0.9
0.55,0.8,16,16,-6,1,11,0.16989,0.25525,0.36319,0.57554,0.86908,0.03663,0.28748,0.09429,0.02771,0.25977,0.04923,0.04506,0.54263,0.19089,32,0.99,0.12,0.2,0.9
0.6,0.85,15,15,-5,1,11,0.18338,0.26658,0.36658,0.58082,0.88442,0.02907,0.27675,0.08651,0.0339,0.24285,0.05388,0.03264,0.53987,0.18163,30,0.99,0.12,0.2,0.9
0.65,0.9,11,11,-4,1,9,0.16898,0.23935,0.33185,0.60968,0.84181,0.04315,0.27379,0.11504,0.03114,0.24265,0.06863,0.04642,0.55722,0.19442,22,0.99,0.12,0.2,0.9
0.7,0.95,9,9,-4,1,8,0.16387,0.22705,0.30961,0.64855,0.84484,0.0353,0.2665,0.11986,0.03214,0.23437,0.08395,0.03591,0.56963,0.19318,18,0.99,0.12,0.2,0.9
