
TDR_alpha20_1s_2by2_alphaonly_eta99_gam2_ic30_confidence90.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.05,0.2,25,25,2,3,0.09021,0.21589,0.24968,0.21706,0.82149,0.15886,0.06394,0.01965,0.84585,0.0418,50,0.99,0.02,0.3,0.9
0.1,0.25,25,25,2,4,0.15446,0.25099,0.27665,0.27223,0.78567,0.19514,0.08052,0.01919,0.76502,0.04985,50,0.99,0.02,0.3,0.9
0.15,0.3,30,30,2,6,0.1925,0.28542,0.30876,0.30934,0.80956,0.17199,0.09953,0.01845,0.70796,0.05899,60,0.99,0.02,0.3,0.9
0.2,0.35,39,39,3,10,0.14982,0.23151,0.25259,0.25227,0.78845,0.19383,0.08892,0.01772,0.76125,0.05332,78,0.99,0.02,0.3,0.9
0.25,0.4,40,40,3,12,0.17309,0.24733,0.26556,0.2679,0.78643,0.19816,0.08582,0.0154,0.7411,0.05061,80,0.99,0.02,0.3,0.9
0.3,0.45,43,43,3,15,0.18272,0.25923,0.27774,0.2808,0.79765,0.18625,0.09531,0.0161,0.72197,0.05571,86,0.99,0.02,0.3,0.9
0.35,0.5,48,48,3,19,0.19255,0.27309,0.29167,0.29407,0.82236,0.16304,0.10379,0.0146,0.70366,0.05919,96,0.99,0.02,0.3,0.9
0.4,0.55,51,51,3,23,0.18396,0.27341,0.2953,0.29798,0.83108,0.15089,0.12278,0.01803,0.69325,0.07041,102,0.99,0.02,0.3,0.9
0.45,0.6,44,44,3,22,0.19243,0.26591,0.2835,0.28833,0.79489,0.18773,0.10377,0.01737,0.70379,0.06057,88,0.99,0.02,0.3,0.9
0.5,0.65,42,42,3,23,0.19825,0.26415,0.27894,0.28323,0.78732,0.19767,0.09457,0.015,0.70717,0.05479,84,0.99,0.02,0.3,0.9
0.55,0.7,47,47,3,28,0.19949,0.27151,0.28634,0.28903,0.82475,0.16311,0.10274,0.01213,0.69777,0.05744,94,0.99,0.02,0.3,0.9
0.6,0.75,43,43,3,28,0.18834,0.25659,0.27065,0.27342,0.80839,0.1781,0.1028,0.0135,0.70886,0.05815,86,0.99,0.02,0.3,0.9
0.65,0.8,40,40,3,28,0.18726,0.24619,0.25607,0.25708,0.80315,0.18647,0.09166,0.01038,0.72107,0.05102,80,0.99,0.02,0.3,0.9
0.7,0.85,37,37,3,28,0.16986,0.22533,0.23318,0.2328,0.79651,0.19331,0.09294,0.01018,0.7372,0.05156,74,0.99,0.02,0.3,0.9
0.05,0.25,17,17,1,2,0.17289,0.33065,0.39145,0.35089,0.91459,0.0676,0.15642,0.01781,0.67069,0.08712,34,0.99,0.02,0.3,0.9
0.1,0.3,17,17,2,3,0.14164,0.21508,0.25388,0.24459,0.79183,0.19848,0.0467,0.00969,0.81166,0.02819,34,0.99,0.02,0.3,0.9
0.15,0.35,19,19,2,4,0.18531,0.24956,0.28125,0.27918,0.80433,0.18667,0.05927,0.009,0.75541,0.03414,38,0.99,0.02,0.3,0.9
0.2,0.4,22,22,2,6,0.17971,0.25737,0.29829,0.29786,0.81809,0.16352,0.10488,0.01839,0.71541,0.06164,44,0.99,0.02,0.3,0.9
0.25,0.45,22,22,2,7,0.19831,0.26854,0.30521,0.30837,0.80875,0.17374,0.10182,0.01751,0.69988,0.05966,44,0.99,0.02,0.3,0.9
0.3,0.5,27,27,2,10,0.19357,0.27716,0.322,0.32336,0.84591,0.13444,0.13427,0.01964,0.67216,0.07696,54,0.99,0.02,0.3,0.9
0.35,0.55,28,28,3,12,0.15078,0.21029,0.24086,0.24248,0.78687,0.19701,0.09099,0.01611,0.75822,0.05355,56,0.99,0.02,0.3,0.9
0.4,0.6,28,28,3,13,0.17303,0.2234,0.24547,0.24698,0.79193,0.19824,0.0747,0.00982,0.75227,0.04226,56,0.99,0.02,0.3,0.9
0.45,0.65,28,28,3,15,0.14759,0.2068,0.23794,0.24074,0.78385,0.19701,0.10352,0.01913,0.74889,0.06132,56,0.99,0.02,0.3,0.9
0.5,0.7,28,28,3,16,0.16694,0.21788,0.23949,0.2409,0.79585,0.19323,0.08526,0.01091,0.7478,0.04809,56,0.99,0.02,0.3,0.9
0.55,0.75,27,27,3,17,0.15589,0.20656,0.22823,0.22951,0.78959,0.19795,0.09131,0.01246,0.7528,0.05188,54,0.99,0.02,0.3,0.9
0.6,0.8,22,22,2,15,0.19641,0.26008,0.29304,0.2976,0.81914,0.16352,0.12593,0.01734,0.67766,0.07164,44,0.99,0.02,0.3,0.9
0.65,0.85,19,19,2,14,0.19199,0.24595,0.27082,0.27182,0.79825,0.18667,0.11299,0.01508,0.69503,0.06403,38,0.99,0.02,0.3,0.9
0.7,0.9,18,18,2,14,0.19972,0.2434,0.25502,0.25498,0.81173,0.18141,0.09265,0.00686,0.70763,0.04976,36,0.99,0.02,0.3,0.9
0.05,0.3,14,14,1,2,0.13338,0.28891,0.38664,0.32452,0.9283,0.05186,0.17524,0.01985,0.69137,0.09754,28,0.99,0.02,0.3,0.9
0.1,0.35,14,14,2,3,0.10503,0.17909,0.24079,0.22097,0.81592,0.16958,0.0588,0.01451,0.83617,0.03665,28,0.99,0.02,0.3,0.9
0.15,0.4,14,14,2,3,0.17909,0.22583,0.26036,0.25592,0.80932,0.18742,0.02993,0.00326,0.79098,0.01659,28,0.99,0.02,0.3,0.9
0.2,0.45,14,14,2,4,0.17632,0.22768,0.26671,0.26651,0.79056,0.19967,0.06051,0.00977,0.76317,0.03514,28,0.99,0.02,0.3,0.9
0.25,0.5,15,15,2,5,0.18915,0.24046,0.27879,0.28015,0.80019,0.18882,0.07331,0.01099,0.73755,0.04215,30,0.99,0.02,0.3,0.9
0.3,0.55,15,15,2,6,0.17927,0.23352,0.27786,0.2816,0.788,0.19411,0.09535,0.01789,0.72538,0.05662,30,0.99,0.02,0.3,0.9
0.35,0.6,16,16,2,7,0.19702,0.24875,0.28784,0.29094,0.80687,0.1797,0.0921,0.01342,0.71089,0.05276,32,0.99,0.02,0.3,0.9
0.4,0.65,16,16,2,8,0.18663,0.24052,0.28408,0.28836,0.80265,0.1797,0.10774,0.01765,0.70563,0.06269,32,0.99,0.02,0.3,0.9
0.45,0.7,18,18,2,10,0.17596,0.23736,0.28946,0.29295,0.83296,0.14801,0.13198,0.01903,0.69206,0.07551,36,0.99,0.02,0.3,0.9
0.5,0.75,15,15,2,9,0.19226,0.23906,0.27358,0.27637,0.79705,0.18882,0.10007,0.01413,0.70767,0.0571,30,0.99,0.02,0.3,0.9
0.55,0.8,15,15,2,10,0.17274,0.22282,0.26276,0.26586,0.802,0.18031,0.11861,0.01769,0.70866,0.06815,30,0.99,0.02,0.3,0.9
0.6,0.85,14,14,2,10,0.17614,0.21991,0.24917,0.2489,0.80024,0.18742,0.10551,0.01234,0.71835,0.05893,28,0.99,0.02,0.3,0.9
0.65,0.9,13,13,2,10,0.16934,0.20795,0.2278,0.22793,0.79874,0.19264,0.0993,0.00863,0.73135,0.05396,26,0.99,0.02,0.3,0.9
0.7,0.95,12,12,2,10,0.151,0.18545,0.19591,0.1987,0.79955,0.19541,0.1004,0.00504,0.7486,0.05272,24,0.99,0.02,0.3,0.9
