
TDR_alpha10_1s_2by2_alphamax30_eta99_gam20_ic10_confidence30.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.55,0.7,93,93,6,59,0.04813,0.14273,0.17773,0.07216,0.86831,0.09786,0.16069,0.03382,0.79117,0.09725,186,0.99,0.2,0.1,0.3
0.6,0.75,90,90,6,62,0.04062,0.1288,0.16377,0.06212,0.8637,0.09875,0.16073,0.03754,0.79864,0.09913,180,0.99,0.2,0.1,0.3
0.65,0.8,77,77,5,56,0.06955,0.16317,0.18999,0.09762,0.88171,0.09843,0.15397,0.01985,0.77648,0.08691,154,0.99,0.2,0.1,0.3
0.7,0.85,73,73,5,57,0.05909,0.14481,0.16871,0.08398,0.88564,0.0966,0.14898,0.01775,0.79192,0.08336,146,0.99,0.2,0.1,0.3
0.05,0.25,24,24,2,4,0.02687,0.14378,0.24242,0.04961,0.86322,0.07809,0.12212,0.05869,0.85101,0.0904,48,0.99,0.2,0.1,0.3
0.1,0.3,33,33,3,7,0.03415,0.12606,0.20142,0.05671,0.86353,0.09504,0.11503,0.04142,0.85082,0.07823,66,0.99,0.2,0.1,0.3
0.15,0.35,43,43,4,11,0.03716,0.11775,0.17871,0.05862,0.8763,0.09568,0.10675,0.02802,0.85608,0.06738,86,0.99,0.2,0.1,0.3
0.2,0.4,45,45,4,14,0.04123,0.1227,0.18988,0.06474,0.86439,0.09763,0.13617,0.03798,0.82259,0.08708,90,0.99,0.2,0.1,0.3
0.25,0.45,51,51,4,18,0.0526,0.14361,0.21329,0.08005,0.89251,0.07801,0.1588,0.02947,0.7886,0.09413,102,0.99,0.2,0.1,0.3
0.3,0.5,50,50,4,20,0.06559,0.15486,0.21823,0.0958,0.88497,0.08829,0.15675,0.02674,0.77766,0.09174,100,0.99,0.2,0.1,0.3
0.35,0.55,56,56,5,26,0.04012,0.11222,0.17395,0.06219,0.86549,0.09756,0.14613,0.03695,0.81374,0.09154,112,0.99,0.2,0.1,0.3
0.4,0.6,56,56,5,29,0.03908,0.10901,0.17178,0.06084,0.86031,0.09874,0.15362,0.04095,0.80729,0.09729,112,0.99,0.2,0.1,0.3
0.45,0.65,56,56,5,31,0.05709,0.1306,0.18074,0.08263,0.88071,0.09756,0.1393,0.02172,0.8036,0.08051,112,0.99,0.2,0.1,0.3
0.5,0.7,55,55,5,34,0.04099,0.10791,0.16581,0.06277,0.86553,0.09866,0.15447,0.0358,0.80453,0.09514,110,0.99,0.2,0.1,0.3
0.55,0.75,52,52,4,34,0.06673,0.15136,0.21314,0.09674,0.9046,0.07401,0.17849,0.02139,0.75478,0.09994,104,0.99,0.2,0.1,0.3
0.6,0.8,51,51,4,36,0.06185,0.14311,0.20252,0.09019,0.912,0.06936,0.17784,0.01864,0.7603,0.09824,102,0.99,0.2,0.1,0.3
0.65,0.85,43,43,4,33,0.05301,0.11888,0.16821,0.07737,0.88094,0.09568,0.16131,0.02337,0.78567,0.09234,86,0.99,0.2,0.1,0.3
0.7,0.9,40,40,4,33,0.04179,0.098,0.14063,0.06203,0.88356,0.09594,0.15454,0.0205,0.80366,0.08752,80,0.99,0.2,0.1,0.3
0.05,0.3,17,17,2,3,0.04125,0.14164,0.23773,0.06919,0.8853,0.0904,0.06586,0.0243,0.89289,0.04508,34,0.99,0.2,0.1,0.3
0.1,0.35,23,23,2,5,0.06204,0.17001,0.27969,0.09704,0.91647,0.05694,0.16319,0.02659,0.77477,0.09489,46,0.99,0.2,0.1,0.3
0.15,0.4,26,26,3,7,0.06073,0.13588,0.20896,0.08916,0.88326,0.0978,0.10273,0.01894,0.83654,0.06084,52,0.99,0.2,0.1,0.3
0.2,0.45,28,28,3,9,0.0682,0.14515,0.22373,0.09932,0.88523,0.09197,0.13237,0.0228,0.79943,0.07759,56,0.99,0.2,0.1,0.3
0.25,0.5,32,32,3,12,0.06486,0.14588,0.23853,0.09683,0.90156,0.07187,0.16984,0.02658,0.7653,0.09821,64,0.99,0.2,0.1,0.3
0.3,0.55,35,35,4,15,0.05393,0.11702,0.18537,0.0794,0.88265,0.09569,0.12642,0.02165,0.81964,0.07404,70,0.99,0.2,0.1,0.3
0.35,0.6,35,35,4,17,0.05161,0.11244,0.18374,0.0768,0.87518,0.09813,0.1385,0.02669,0.80988,0.08259,70,0.99,0.2,0.1,0.3
0.4,0.65,35,35,4,19,0.04768,0.10574,0.17953,0.07196,0.87027,0.09813,0.1489,0.03159,0.80342,0.09025,70,0.99,0.2,0.1,0.3
0.45,0.7,35,35,4,21,0.04246,0.09715,0.17283,0.06524,0.86818,0.09569,0.15782,0.03613,0.79972,0.09697,70,0.99,0.2,0.1,0.3
0.5,0.75,34,34,4,22,0.04667,0.10027,0.16816,0.06993,0.87311,0.09818,0.15139,0.02871,0.80193,0.09005,68,0.99,0.2,0.1,0.3
0.55,0.8,33,33,4,23,0.04692,0.09792,0.15892,0.06947,0.87851,0.09811,0.14639,0.02338,0.80669,0.08488,66,0.99,0.2,0.1,0.3
0.6,0.85,32,32,4,24,0.04285,0.08984,0.14471,0.06354,0.88607,0.09479,0.14305,0.01914,0.8141,0.0811,64,0.99,0.2,0.1,0.3
0.65,0.9,28,28,3,22,0.07024,0.13119,0.19255,0.0992,0.92648,0.06482,0.17154,0.0087,0.75822,0.09012,56,0.99,0.2,0.1,0.3
0.7,0.95,23,23,3,20,0.04172,0.08372,0.13637,0.06205,0.89879,0.08775,0.16848,0.01345,0.7898,0.09097,46,0.99,0.2,0.1,0.3
