
TDR_alpha10_1s_2by2_alphaonly_eta99_gam9_ic30_confidence90.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.05,0.2,30,30,1,4,0.05783,0.2682,0.34901,0.25332,0.86585,0.04974,0.3191,0.0844,0.62308,0.20175,60,0.99,0.09,0.3,0.9
0.1,0.25,38,38,1,7,0.07535,0.26655,0.34921,0.291,0.8571,0.05315,0.34767,0.08975,0.57698,0.21871,76,0.99,0.09,0.3,0.9
0.15,0.3,51,51,2,12,0.06475,0.22379,0.2941,0.24928,0.85473,0.06875,0.27313,0.07652,0.66211,0.17482,102,0.99,0.09,0.3,0.9
0.2,0.35,53,53,1,15,0.08799,0.26895,0.35385,0.31904,0.86331,0.05023,0.36356,0.08646,0.54845,0.22501,106,0.99,0.09,0.3,0.9
0.25,0.4,54,54,1,18,0.09927,0.27311,0.35448,0.33551,0.85404,0.0572,0.35643,0.08875,0.54429,0.22259,108,0.99,0.09,0.3,0.9
0.3,0.45,63,63,2,24,0.0937,0.25072,0.31897,0.3,0.86152,0.06977,0.29154,0.06871,0.61475,0.18013,126,0.99,0.09,0.3,0.9
0.35,0.5,67,67,2,29,0.0896,0.24579,0.31715,0.29876,0.86205,0.06583,0.30334,0.07211,0.60705,0.18773,134,0.99,0.09,0.3,0.9
0.4,0.55,64,64,2,31,0.09538,0.24534,0.31406,0.30498,0.85022,0.07404,0.298,0.07573,0.60662,0.18687,128,0.99,0.09,0.3,0.9
0.45,0.6,67,67,2,36,0.08608,0.2349,0.30762,0.29643,0.85172,0.06786,0.31122,0.08041,0.60269,0.19581,134,0.99,0.09,0.3,0.9
0.5,0.65,67,67,3,39,0.09375,0.22419,0.27769,0.27062,0.85358,0.09137,0.23922,0.05504,0.66702,0.14713,134,0.99,0.09,0.3,0.9
0.55,0.7,63,63,2,40,0.09748,0.24385,0.31172,0.3068,0.86326,0.06977,0.29669,0.06696,0.60582,0.18183,126,0.99,0.09,0.3,0.9
0.6,0.75,55,55,1,38,0.09936,0.25492,0.33763,0.34308,0.85613,0.05535,0.3619,0.08851,0.53874,0.2252,110,0.99,0.09,0.3,0.9
0.65,0.8,54,54,2,40,0.09135,0.22634,0.29156,0.29266,0.8574,0.07459,0.28975,0.068,0.61889,0.17887,108,0.99,0.09,0.3,0.9
0.7,0.85,52,52,2,41,0.09232,0.22788,0.29088,0.28858,0.88295,0.06596,0.28174,0.05109,0.62594,0.16641,104,0.99,0.09,0.3,0.9
0.05,0.25,18,18,1,3,0.05528,0.21396,0.33976,0.24398,0.85214,0.06029,0.2797,0.08757,0.66503,0.18363,36,0.99,0.09,0.3,0.9
0.1,0.3,24,24,1,5,0.07959,0.23052,0.3563,0.2919,0.87286,0.05295,0.32294,0.07418,0.59748,0.19856,48,0.99,0.09,0.3,0.9
0.15,0.35,31,31,2,8,0.07176,0.19016,0.28665,0.24441,0.86633,0.07801,0.2234,0.05566,0.70484,0.13953,62,0.99,0.09,0.3,0.9
0.2,0.4,35,35,2,11,0.06696,0.18098,0.28755,0.24775,0.86008,0.07115,0.25935,0.06877,0.67369,0.16406,70,0.99,0.09,0.3,0.9
0.25,0.45,36,36,2,13,0.08148,0.19506,0.29676,0.26931,0.86098,0.07552,0.25976,0.0635,0.65876,0.16163,72,0.99,0.09,0.3,0.9
0.3,0.5,39,39,2,16,0.08385,0.198,0.30248,0.27683,0.86949,0.06929,0.27152,0.06122,0.64463,0.16637,78,0.99,0.09,0.3,0.9
0.35,0.55,39,39,2,18,0.08814,0.1993,0.30202,0.28304,0.86511,0.07254,0.27276,0.06235,0.63909,0.16755,78,0.99,0.09,0.3,0.9
0.4,0.6,39,39,2,20,0.09019,0.19895,0.30072,0.28608,0.86394,0.07361,0.2743,0.06244,0.6355,0.16837,78,0.99,0.09,0.3,0.9
0.45,0.65,39,39,2,22,0.09022,0.19704,0.2986,0.28638,0.86606,0.07254,0.27629,0.0614,0.63348,0.16885,78,0.99,0.09,0.3,0.9
0.5,0.7,39,39,2,24,0.08832,0.19355,0.29557,0.28406,0.87169,0.06929,0.27884,0.05901,0.63283,0.16893,78,0.99,0.09,0.3,0.9
0.55,0.75,34,34,1,23,0.08804,0.19829,0.32654,0.32477,0.86128,0.05146,0.36351,0.08725,0.54845,0.22538,68,0.99,0.09,0.3,0.9
0.6,0.8,35,35,2,25,0.09692,0.19758,0.28946,0.28427,0.8843,0.07115,0.26037,0.04454,0.64271,0.15246,70,0.99,0.09,0.3,0.9
0.65,0.85,31,31,2,24,0.08706,0.17821,0.26628,0.26579,0.87277,0.07801,0.25775,0.04922,0.65518,0.15349,62,0.99,0.09,0.3,0.9
0.7,0.9,25,25,1,21,0.08442,0.1816,0.30275,0.31745,0.87925,0.0487,0.35421,0.07205,0.56137,0.21313,50,0.99,0.09,0.3,0.9
0.05,0.3,16,16,1,3,0.04135,0.17699,0.34925,0.21596,0.89273,0.03786,0.28174,0.06942,0.67691,0.17558,32,0.99,0.09,0.3,0.9
0.1,0.35,16,16,1,4,0.06465,0.17774,0.33595,0.26573,0.85136,0.05877,0.31469,0.08987,0.62066,0.20228,32,0.99,0.09,0.3,0.9
0.15,0.4,21,21,2,6,0.07019,0.16141,0.26981,0.22947,0.86456,0.08849,0.18542,0.04695,0.74439,0.11619,42,0.99,0.09,0.3,0.9
0.2,0.45,23,23,2,8,0.06294,0.14781,0.26796,0.23025,0.85146,0.08322,0.22598,0.06532,0.71109,0.14565,46,0.99,0.09,0.3,0.9
0.25,0.5,23,23,2,9,0.08245,0.16761,0.27827,0.25513,0.85298,0.09111,0.22172,0.05591,0.69583,0.13882,46,0.99,0.09,0.3,0.9
0.3,0.55,27,27,2,12,0.07082,0.15624,0.28217,0.25089,0.87141,0.06897,0.25702,0.05961,0.67216,0.15832,54,0.99,0.09,0.3,0.9
0.35,0.6,22,22,1,11,0.09897,0.19345,0.34101,0.32987,0.85657,0.0611,0.33827,0.08232,0.56276,0.2103,44,0.99,0.09,0.3,0.9
0.4,0.65,24,24,2,13,0.0968,0.17731,0.28308,0.27402,0.85831,0.0908,0.23261,0.0509,0.67059,0.14175,48,0.99,0.09,0.3,0.9
0.45,0.7,27,27,2,16,0.08514,0.16756,0.28495,0.26831,0.88338,0.06897,0.25583,0.04764,0.65903,0.15173,54,0.99,0.09,0.3,0.9
0.5,0.75,23,23,2,15,0.08948,0.16345,0.26786,0.26398,0.85495,0.09111,0.23989,0.05395,0.67063,0.14692,46,0.99,0.09,0.3,0.9
0.55,0.8,23,23,2,16,0.09657,0.17149,0.27084,0.26683,0.87757,0.08322,0.23197,0.03921,0.67146,0.13559,46,0.99,0.09,0.3,0.9
0.6,0.85,18,18,1,14,0.08752,0.16306,0.30221,0.31783,0.85423,0.06009,0.34504,0.08568,0.56743,0.21536,36,0.99,0.09,0.3,0.9
0.65,0.9,17,17,1,14,0.0947,0.17194,0.30962,0.32478,0.88998,0.05195,0.334,0.05807,0.5713,0.19603,34,0.99,0.09,0.3,0.9
0.7,0.95,16,16,1,14,0.09148,0.16728,0.30512,0.31804,0.93138,0.03786,0.33194,0.03076,0.57659,0.18135,32,0.99,0.09,0.3,0.9
