
TDR_alpha10_1s_2by2_alphaonly_eta99_gam11_ic10_confidence90.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.05,0.25,22,22,2,3,0.0711,0.1923,0.25497,0.19947,0.88825,0.09693,0.06698,0.01481,0.86192,0.0409,44,0.99,0.11,0.1,0.9
0.1,0.3,25,25,2,5,0.08012,0.19745,0.2745,0.23462,0.86312,0.09902,0.15486,0.03785,0.76502,0.09636,50,0.99,0.11,0.1,0.9
0.15,0.35,36,36,3,9,0.06274,0.16165,0.2302,0.19401,0.87561,0.09403,0.14021,0.03036,0.79705,0.08529,72,0.99,0.11,0.1,0.9
0.2,0.4,38,38,3,11,0.09152,0.19035,0.25043,0.2273,0.88206,0.09562,0.14433,0.02232,0.76414,0.08332,76,0.99,0.11,0.1,0.9
0.25,0.45,47,47,4,17,0.04706,0.13015,0.19978,0.16812,0.86288,0.09642,0.15477,0.0407,0.79817,0.09773,94,0.99,0.11,0.1,0.9
0.3,0.5,48,48,4,19,0.07443,0.16103,0.21726,0.19728,0.87963,0.09768,0.14323,0.02268,0.78234,0.08295,96,0.99,0.11,0.1,0.9
0.35,0.55,49,49,4,22,0.07408,0.16058,0.21969,0.20102,0.87799,0.09644,0.15515,0.02556,0.77077,0.09036,98,0.99,0.11,0.1,0.9
0.4,0.6,49,49,4,24,0.0923,0.17665,0.22589,0.2132,0.88528,0.09762,0.14298,0.01709,0.76472,0.08004,98,0.99,0.11,0.1,0.9
0.45,0.65,49,49,4,27,0.07661,0.16027,0.21795,0.20342,0.87847,0.09644,0.16211,0.02508,0.76127,0.0936,98,0.99,0.11,0.1,0.9
0.5,0.7,48,48,4,29,0.07354,0.1542,0.21105,0.19799,0.8766,0.09768,0.16404,0.02571,0.76242,0.09487,96,0.99,0.11,0.1,0.9
0.55,0.75,47,47,4,31,0.06572,0.14275,0.20023,0.18731,0.87596,0.09642,0.1684,0.02762,0.76588,0.09801,94,0.99,0.11,0.1,0.9
0.6,0.8,45,45,4,32,0.06333,0.13571,0.18787,0.17712,0.87828,0.09763,0.16241,0.02409,0.77426,0.09325,90,0.99,0.11,0.1,0.9
0.65,0.85,43,43,4,33,0.05301,0.11888,0.16821,0.15796,0.88094,0.09568,0.16131,0.02337,0.78567,0.09234,86,0.99,0.11,0.1,0.9
0.7,0.9,39,39,3,31,0.09684,0.18028,0.22389,0.2178,0.93433,0.05959,0.17138,0.00607,0.73178,0.08872,78,0.99,0.11,0.1,0.9
0.05,0.3,17,17,2,3,0.04125,0.14164,0.23773,0.16218,0.8853,0.0904,0.06586,0.0243,0.89289,0.04508,34,0.99,0.11,0.1,0.9
0.1,0.35,23,23,2,5,0.06204,0.17001,0.27969,0.21431,0.91647,0.05694,0.16319,0.02659,0.77477,0.09489,46,0.99,0.11,0.1,0.9
0.15,0.4,23,23,2,6,0.09604,0.19714,0.29207,0.255,0.90429,0.07205,0.16928,0.02366,0.73467,0.09647,46,0.99,0.11,0.1,0.9
0.2,0.45,28,28,3,9,0.0682,0.14515,0.22373,0.1939,0.88523,0.09197,0.13237,0.0228,0.79943,0.07759,56,0.99,0.11,0.1,0.9
0.25,0.5,29,29,3,11,0.06726,0.1427,0.22815,0.20076,0.87772,0.09206,0.15632,0.03022,0.77642,0.09327,58,0.99,0.11,0.1,0.9
0.3,0.55,31,31,3,13,0.08261,0.16127,0.2424,0.21981,0.89505,0.08279,0.16135,0.02215,0.75604,0.09175,62,0.99,0.11,0.1,0.9
0.35,0.6,30,30,3,14,0.09464,0.16958,0.24248,0.22728,0.88818,0.09203,0.15462,0.01978,0.75073,0.0872,60,0.99,0.11,0.1,0.9
0.4,0.65,35,35,4,19,0.04768,0.10574,0.17953,0.15813,0.87027,0.09813,0.1489,0.03159,0.80342,0.09025,70,0.99,0.11,0.1,0.9
0.45,0.7,35,35,4,21,0.04246,0.09715,0.17283,0.15154,0.86818,0.09569,0.15782,0.03613,0.79972,0.09697,70,0.99,0.11,0.1,0.9
0.5,0.75,34,34,4,22,0.04667,0.10027,0.16816,0.15174,0.87311,0.09818,0.15139,0.02871,0.80193,0.09005,68,0.99,0.11,0.1,0.9
0.55,0.8,28,28,3,19,0.08855,0.15363,0.21852,0.21097,0.89102,0.09197,0.16255,0.01701,0.74889,0.08978,56,0.99,0.11,0.1,0.9
0.6,0.85,26,26,3,19,0.08776,0.14712,0.20163,0.19727,0.88892,0.0978,0.1519,0.01328,0.76034,0.08259,52,0.99,0.11,0.1,0.9
0.65,0.9,25,25,3,20,0.06258,0.11585,0.17458,0.16899,0.89351,0.0906,0.16661,0.01589,0.77081,0.09125,50,0.99,0.11,0.1,0.9
0.7,0.95,23,23,3,20,0.04172,0.08372,0.13637,0.13153,0.89879,0.08775,0.16848,0.01345,0.7898,0.09097,46,0.99,0.11,0.1,0.9
