
TDR_alpha20_2s_3by2_alphaonly_eta99_gam5_ic20_confidence90.csv
p0,p1,nc1,ne1,a1,m1,nc2,ne2,b1,b2,m2,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,es0,es1,En,N1,N2,etamax,gammax,expicmax,ci
0.2,0.4,17,17,-4,4,2,2,1,2,5,0.19352,0.25561,0.28809,0.29083,0.78403,0.16142,0.03174,0.00679,0,0.03174,0,0.00679,0.22319,0.01926,0.55155,0.04776,35.7937924162476,34,38,0.99,0.05,0.2,0.9
0.25,0.45,18,18,-3,5,2,2,1,2,7,0.15494,0.23225,0.28267,0.29081,0.76205,0.15658,0.0896,0.03304,0,0.0896,0,0.03304,0.2222,0.06132,0.53326,0.04832,37.86695327185,36,40,0.99,0.05,0.2,0.9
0.3,0.5,18,18,-5,6,2,2,1,2,8,0.16386,0.23742,0.28582,0.29713,0.7547,0.16493,0.08263,0.03158,0,0.08263,0,0.03158,0.21777,0.05711,0.53574,0.04878,37.857051022677,36,40,0.99,0.05,0.2,0.9
0.35,0.55,19,19,-3,7,2,2,1,2,9,0.19868,0.26472,0.3025,0.31088,0.7796,0.15734,0.06802,0.0185,0,0.06802,0,0.0185,0.22953,0.04326,0.50376,0.04456,39.9849429738362,38,42,0.99,0.05,0.2,0.9
0.4,0.6,19,19,-3,8,3,3,1,2,11,0.16779,0.24286,0.29341,0.30605,0.77218,0.14781,0.09961,0.03426,0,0.09961,0,0.03426,0.22246,0.06694,0.51014,0.04575,40.9391579671138,38,44,0.99,0.05,0.2,0.9
0.45,0.65,19,19,-3,9,3,3,1,2,12,0.17736,0.24939,0.29593,0.30764,0.77943,0.14754,0.0896,0.02814,0,0.0896,0,0.02814,0.21746,0.05887,0.51558,0.04489,40.9064989096515,38,44,0.99,0.05,0.2,0.9
0.5,0.7,17,17,-3,9,3,3,1,2,12,0.17781,0.24336,0.28558,0.29798,0.75951,0.16411,0.08166,0.02714,0,0.08166,0,0.02714,0.22293,0.0544,0.5176,0.04925,36.8943943218328,34,40,0.99,0.05,0.2,0.9
0.55,0.75,17,17,-3,10,3,3,1,2,13,0.17704,0.24161,0.28214,0.29275,0.76947,0.15999,0.0743,0.02306,0,0.0743,0,0.02306,0.20898,0.04868,0.53968,0.04749,36.7619175816871,34,40,0.99,0.05,0.2,0.9
0.6,0.8,14,14,-3,9,5,5,1,2,13,0.19136,0.24682,0.27695,0.28235,0.77533,0.16537,0.05073,0.01044,0,0.05073,0,0.01044,0.23422,0.03058,0.52369,0.04886,32.7631311282691,28,38,0.99,0.05,0.2,0.9
0.65,0.85,13,13,-3,9,4,4,1,2,13,0.16009,0.21572,0.24876,0.25413,0.75067,0.18946,0.07752,0.02252,0,0.07752,0,0.02252,0.25572,0.05002,0.50668,0.03735,29.946559883661,26,34,0.99,0.05,0.2,0.9
0.7,0.9,12,12,-2,9,4,4,1,2,13,0.15955,0.20864,0.23164,0.23218,0.76244,0.18786,0.06548,0.01363,0,0.06548,0,0.01363,0.24478,0.03956,0.53019,0.03607,27.7585065098178,24,32,0.99,0.05,0.2,0.9
0.05,0.3,9,9,-2,1,2,2,0,1,2,0.09144,0.22879,0.35114,0.28464,0.85913,0.05566,0.15325,0.04338,0,0.15325,0,0.04338,0.12252,0.09832,0.63279,0.04184,19.4688558196313,18,22,0.99,0.05,0.2,0.9
0.1,0.35,12,12,-2,2,2,2,1,2,3,0.10283,0.17667,0.2396,0.21921,0.81329,0.12998,0.04264,0.01052,0,0.04264,0,0.01052,0.18924,0.02658,0.66528,0.04622,25.3388695124143,24,28,0.99,0.05,0.2,0.9
0.15,0.4,10,10,-3,2,2,2,1,2,3,0.14509,0.19662,0.23987,0.23789,0.75284,0.19308,0.02835,0.00619,0,0.02835,0,0.00619,0.27935,0.01727,0.54721,0.04788,21.8111647064488,20,24,0.99,0.05,0.2,0.9
0.2,0.45,12,12,-3,3,2,2,1,2,4,0.17124,0.2236,0.26501,0.26479,0.78749,0.16224,0.02992,0.00553,0,0.02992,0,0.00553,0.23535,0.01772,0.56348,0.04474,25.7460802126324,24,28,0.99,0.05,0.2,0.9
0.25,0.5,13,13,-3,4,2,2,1,2,6,0.11297,0.17927,0.25313,0.25645,0.75792,0.1493,0.09677,0.0434,0,0.09677,0,0.0434,0.20014,0.07009,0.59011,0.04939,27.6395405142873,26,30,0.99,0.05,0.2,0.9
0.3,0.55,12,12,-3,4,2,2,1,2,6,0.15106,0.20817,0.26263,0.26964,0.75439,0.17869,0.08028,0.02658,0,0.08028,0,0.02658,0.26558,0.05343,0.50308,0.04034,25.987672424535,24,28,0.99,0.05,0.2,0.9
0.35,0.6,13,13,-2,5,2,2,1,2,7,0.16645,0.2228,0.27355,0.27972,0.77709,0.15289,0.0732,0.02028,0,0.0732,0,0.02028,0.22368,0.04674,0.53667,0.04973,27.8533273973501,26,30,0.99,0.05,0.2,0.9
0.4,0.65,13,13,-4,6,2,2,1,2,8,0.1514,0.20896,0.26608,0.27477,0.7673,0.16048,0.07251,0.02513,0,0.07251,0,0.02513,0.19998,0.04882,0.57611,0.04708,27.6955543517862,26,30,0.99,0.05,0.2,0.9
0.45,0.7,10,10,-4,5,4,4,1,2,8,0.16601,0.21595,0.26175,0.26938,0.75695,0.17852,0.06295,0.01664,0,0.06295,0,0.01664,0.26552,0.0398,0.50551,0.04788,23.9558992064518,20,28,0.99,0.05,0.2,0.9
0.5,0.75,9,9,-4,5,5,5,1,2,9,0.14392,0.19581,0.24888,0.25863,0.75076,0.17483,0.08156,0.02525,0,0.08156,0,0.02525,0.27405,0.05341,0.50048,0.04916,22.9951934814453,18,28,0.99,0.05,0.2,0.9
0.55,0.8,10,10,-2,6,3,3,0,1,9,0.19009,0.26595,0.35791,0.38343,0.83439,0.08304,0.12933,0.03556,0,0.12933,0,0.03556,0.15719,0.08244,0.52339,0.04701,22.859646908284,20,26,0.99,0.05,0.2,0.9
0.6,0.85,9,9,-2,6,3,3,0,1,9,0.18746,0.2605,0.35034,0.37678,0.83808,0.08683,0.11932,0.031,0,0.11932,0,0.031,0.15651,0.07516,0.53671,0.04409,20.7797446324393,18,24,0.99,0.05,0.2,0.9
0.65,0.9,8,8,-2,6,3,3,0,1,9,0.16889,0.23919,0.33163,0.36064,0.84166,0.08707,0.10964,0.02844,0,0.10964,0,0.02844,0.14104,0.06904,0.58043,0.04283,18.5174247234743,16,22,0.99,0.05,0.2,0.9
0.7,0.95,6,6,-2,5,3,3,0,1,8,0.16387,0.22705,0.30961,0.33111,0.84484,0.10222,0.10073,0.02017,0,0.10073,0,0.02017,0.15557,0.06045,0.57982,0.03277,14.52105,12,18,0.99,0.05,0.2,0.9
