
TDR_alpha20_2s_3by2_alphamax30_eta99_gam15_ic15_confidence30.csv
p0,p1,nc1,ne1,a1,m1,nc2,ne2,b1,b2,m2,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,es0,es1,En,N1,N2,etamax,gammax,expicmax,ci
0.55,0.65,68,68,-7,38,14,14,-1,2,50,0.14114,0.31409,0.31409,0.19385,0.75609,0.078,0.17942,0.11611,0.01212,0.1673,0.03072,0.0854,0.16375,0.14777,0.51569,0.04979,149.560801251958,136,164,0.99,0.15,0.15,0.3
0.6,0.7,64,64,-7,39,15,15,-2,2,52,0.14703,0.31677,0.31677,0.19978,0.76558,0.06681,0.17673,0.11915,0.01821,0.15852,0.04344,0.07571,0.16339,0.14794,0.51284,0.04846,142.614765123793,128,158,0.99,0.15,0.15,0.3
0.65,0.75,56,56,-8,37,20,20,-2,2,54,0.13727,0.30699,0.30699,0.18844,0.76458,0.06616,0.17752,0.11993,0.01709,0.16042,0.04373,0.07621,0.17809,0.14873,0.50712,0.04932,131.715398640556,112,152,0.99,0.15,0.15,0.3
0.7,0.8,52,52,-5,37,19,19,-2,2,54,0.1366,0.30291,0.30291,0.18674,0.7743,0.05868,0.1753,0.11773,0.01852,0.15679,0.04751,0.07022,0.17273,0.14652,0.51537,0.04929,122.416097503364,104,142,0.99,0.15,0.15,0.3
0.05,0.2,22,22,-3,2,2,2,-5,2,3,0.08319,0.20785,0.2432,0.11896,0.80416,0.048,0.08625,0.09933,0.0317,0.05456,0.07943,0.01991,0.13153,0.09279,0.69903,0.04851,45.2038901664168,44,48,0.99,0.15,0.15,0.3
0.1,0.25,23,23,-4,3,2,2,-7,2,4,0.15297,0.24992,0.27597,0.19179,0.78441,0.03569,0.12757,0.12996,0.08027,0.0473,0.11658,0.01339,0.1261,0.12877,0.59336,0.04994,47.6265678530671,46,50,0.99,0.15,0.15,0.3
0.15,0.3,24,24,-3,4,6,6,-8,2,7,0.11973,0.23842,0.28017,0.16457,0.76439,0.06279,0.15278,0.1229,0.02988,0.1229,0.07032,0.05258,0.20722,0.13784,0.52027,0.04992,53.7567520879117,48,60,0.99,0.15,0.15,0.3
0.2,0.35,28,28,-4,6,3,3,0,1,9,0.13538,0.28183,0.34417,0.1922,0.77442,0.08496,0.20163,0.09698,0,0.20163,0,0.09698,0.15288,0.14931,0.5101,0.04364,58.9393995651107,56,62,0.99,0.15,0.15,0.3
0.25,0.4,30,30,-4,8,3,3,-3,2,11,0.14387,0.2553,0.29631,0.19207,0.75172,0.06434,0.16315,0.1346,0.03463,0.12851,0.07485,0.05975,0.1669,0.14887,0.52608,0.04934,62.8434957961045,60,66,0.99,0.15,0.15,0.3
0.3,0.45,32,32,-4,10,7,7,-3,2,15,0.13452,0.25483,0.30193,0.18368,0.77104,0.05799,0.17441,0.12444,0.02542,0.14899,0.05903,0.06541,0.17973,0.14943,0.51133,0.04652,70.8413888701003,64,78,0.99,0.15,0.15,0.3
0.35,0.5,30,30,-7,11,6,6,0,1,16,0.13957,0.27514,0.33772,0.19663,0.75946,0.08956,0.19471,0.1012,0,0.19471,0,0.1012,0.15707,0.14795,0.50865,0.04978,65.8962559859591,60,72,0.99,0.15,0.15,0.3
0.4,0.55,34,34,-4,14,3,3,-1,2,18,0.14773,0.2579,0.30138,0.19742,0.75174,0.08103,0.16925,0.12112,0.02225,0.14701,0.05157,0.06954,0.17222,0.14519,0.51079,0.04611,70.935254540282,68,74,0.99,0.15,0.15,0.3
0.45,0.6,30,30,-6,14,9,9,-2,2,21,0.13995,0.25256,0.29875,0.18936,0.75751,0.06881,0.16733,0.12425,0.0242,0.14314,0.05811,0.06614,0.18746,0.14579,0.50525,0.04943,68.9055369384801,60,78,0.99,0.15,0.15,0.3
0.5,0.65,29,29,-6,15,10,10,-2,2,23,0.13775,0.24948,0.29595,0.18674,0.75966,0.0675,0.16807,0.12408,0.02369,0.14438,0.05826,0.06582,0.19178,0.14608,0.50239,0.04875,67.9522890101441,58,78,0.99,0.15,0.15,0.3
0.55,0.7,28,28,-6,16,8,8,-4,2,23,0.14693,0.25232,0.29463,0.19548,0.75636,0.05778,0.1638,0.13597,0.03395,0.12985,0.0774,0.05857,0.17507,0.14989,0.51419,0.04989,63.7728953045557,56,72,0.99,0.15,0.15,0.3
0.6,0.75,29,29,-4,18,7,7,-1,2,25,0.13296,0.23929,0.28411,0.1802,0.7591,0.0744,0.165,0.12154,0.01982,0.14518,0.05327,0.06827,0.17978,0.14327,0.52226,0.04497,64.6883764545008,58,72,0.99,0.15,0.15,0.3
0.65,0.8,25,25,-5,17,6,6,-5,2,23,0.14798,0.24314,0.27984,0.19374,0.7539,0.05344,0.15484,0.14499,0.04108,0.11376,0.09485,0.05014,0.16213,0.14992,0.53505,0.04767,55.5794376534145,50,62,0.99,0.15,0.15,0.3
0.7,0.85,22,22,-3,16,4,4,0,1,21,0.14405,0.2615,0.31958,0.19924,0.76623,0.0941,0.18563,0.09503,0,0.18563,0,0.09503,0.1487,0.14033,0.52161,0.04465,47.8270859751922,44,52,0.99,0.15,0.15,0.3
0.05,0.25,11,11,-2,1,2,2,-4,1,2,0.11864,0.26969,0.35412,0.1743,0.83627,0.04107,0.1673,0.07764,0.01474,0.15256,0.03292,0.04472,0.14011,0.12247,0.57395,0.04502,23.7041878682946,22,26,0.99,0.15,0.15,0.3
0.1,0.3,14,14,-3,2,2,2,-5,2,3,0.12802,0.20268,0.24484,0.16284,0.76714,0.04474,0.11712,0.13926,0.07854,0.03858,0.12897,0.01029,0.16768,0.12819,0.58718,0.04885,29.6512954913883,28,32,0.99,0.15,0.15,0.3
0.15,0.35,16,16,-3,3,2,2,0,1,5,0.1097,0.22804,0.33125,0.16263,0.78067,0.07669,0.18936,0.09435,0,0.18936,0,0.09435,0.13338,0.14186,0.56755,0.04829,33.7297879618818,32,36,0.99,0.15,0.15,0.3
0.2,0.4,17,17,-4,4,3,3,-8,2,6,0.14132,0.22366,0.27697,0.18406,0.77238,0.05077,0.13594,0.12909,0.05211,0.08383,0.09914,0.02995,0.17118,0.13252,0.55155,0.04776,36.6906886243714,34,40,0.99,0.15,0.15,0.3
0.25,0.45,18,18,-3,5,2,2,-8,2,7,0.15494,0.23225,0.28267,0.19824,0.76205,0.05211,0.14646,0.13752,0.05686,0.0896,0.10448,0.03304,0.16534,0.14199,0.53326,0.04832,37.86695327185,36,40,0.99,0.15,0.15,0.3
0.3,0.5,18,18,-5,6,3,3,0,1,9,0.13252,0.23725,0.33425,0.18833,0.77035,0.08748,0.18435,0.09338,0,0.18435,0,0.09338,0.14739,0.13887,0.53574,0.04878,38.7855765340155,36,42,0.99,0.15,0.15,0.3
0.35,0.55,19,19,-3,7,5,5,-10,2,11,0.14224,0.22714,0.2898,0.18844,0.78066,0.0505,0.16133,0.12428,0.03723,0.12409,0.07874,0.04554,0.19267,0.1428,0.50376,0.04456,42.9623574345906,38,48,0.99,0.15,0.15,0.3
0.4,0.6,19,19,-3,8,4,4,-1,2,12,0.13027,0.21139,0.27669,0.17578,0.75458,0.07574,0.16137,0.12393,0.02446,0.13692,0.06273,0.0612,0.19821,0.14265,0.51014,0.04575,41.9188772894851,38,46,0.99,0.15,0.15,0.3
0.45,0.65,19,19,-3,9,4,4,-10,2,13,0.14284,0.22208,0.28259,0.18847,0.76749,0.05289,0.16197,0.13474,0.03812,0.12385,0.08528,0.04946,0.1796,0.14835,0.51558,0.04489,41.8753318795354,38,46,0.99,0.15,0.15,0.3
0.5,0.7,17,17,-3,9,4,4,-3,2,13,0.14596,0.21886,0.27397,0.19023,0.75044,0.05683,0.15597,0.14349,0.04258,0.11339,0.09645,0.04704,0.18047,0.14973,0.5176,0.04925,37.8591924291104,34,42,0.99,0.15,0.15,0.3
0.55,0.75,17,17,-3,10,4,4,-10,2,14,0.14844,0.22023,0.27285,0.19197,0.76435,0.0472,0.14894,0.14096,0.0463,0.10264,0.10186,0.0391,0.16293,0.14495,0.53968,0.04749,37.6825567755828,34,42,0.99,0.15,0.15,0.3
0.6,0.8,14,14,-3,9,5,5,-1,1,14,0.14399,0.23672,0.32747,0.19938,0.78905,0.05734,0.18219,0.10475,0.01104,0.17116,0.02965,0.07509,0.15013,0.14347,0.52369,0.04886,32.7631311282691,28,38,0.99,0.15,0.15,0.3
0.65,0.85,13,13,-3,9,4,4,-1,2,13,0.16009,0.21572,0.24876,0.19695,0.75067,0.06364,0.13607,0.14834,0.05856,0.07752,0.12582,0.02252,0.19716,0.14221,0.50668,0.03735,29.946559883661,26,34,0.99,0.15,0.15,0.3
0.7,0.9,12,12,-2,9,2,2,0,1,12,0.14063,0.22177,0.30358,0.1935,0.78186,0.10089,0.17819,0.08118,0,0.17819,0,0.08118,0.151,0.12968,0.53019,0.03607,25.8792532549089,24,28,0.99,0.15,0.15,0.3
0.05,0.3,9,9,-2,1,2,2,-3,1,2,0.09144,0.22879,0.35114,0.14307,0.85913,0.03225,0.16185,0.06679,0.0086,0.15325,0.02341,0.04338,0.11393,0.11432,0.63279,0.04184,19.4688558196313,18,22,0.99,0.15,0.15,0.3
0.1,0.35,12,12,-2,2,2,2,-5,2,3,0.10283,0.17667,0.2396,0.13795,0.81329,0.03429,0.09291,0.10621,0.05026,0.04264,0.09569,0.01052,0.13898,0.09956,0.66528,0.04622,25.3388695124143,24,28,0.99,0.15,0.15,0.3
0.15,0.4,10,10,-3,2,2,2,-1,2,3,0.14509,0.19662,0.23987,0.17659,0.75284,0.05458,0.12277,0.1447,0.09441,0.02835,0.1385,0.00619,0.18493,0.13373,0.54721,0.04788,21.8111647064488,20,24,0.99,0.15,0.15,0.3
0.2,0.45,12,12,-3,3,2,2,-1,1,5,0.11715,0.21117,0.33564,0.17098,0.79893,0.05254,0.18841,0.10379,0.00852,0.17989,0.02347,0.08032,0.13096,0.1461,0.56348,0.04474,25.7460802126324,24,28,0.99,0.15,0.15,0.3
0.25,0.5,13,13,-3,4,2,2,-7,2,6,0.11297,0.17927,0.25313,0.15393,0.75792,0.05952,0.13149,0.13317,0.03471,0.09677,0.08977,0.0434,0.16543,0.13233,0.59011,0.04939,27.6395405142873,26,30,0.99,0.15,0.15,0.3
0.3,0.55,12,12,-3,4,2,2,-2,2,6,0.15106,0.20817,0.26263,0.1906,0.75439,0.05891,0.14382,0.14636,0.06354,0.08028,0.11978,0.02658,0.20204,0.14509,0.50308,0.04034,25.987672424535,24,28,0.99,0.15,0.15,0.3
0.35,0.6,13,13,-2,5,3,3,-8,2,8,0.12232,0.18663,0.26014,0.1645,0.76574,0.05422,0.15089,0.1303,0.03302,0.11786,0.08329,0.04701,0.19012,0.14059,0.53667,0.04973,28.7799910960251,26,32,0.99,0.15,0.15,0.3
0.4,0.65,13,13,-4,6,2,2,-8,2,8,0.1514,0.20896,0.26608,0.19217,0.7673,0.0415,0.13385,0.14411,0.06134,0.07251,0.11898,0.02513,0.13864,0.13898,0.57611,0.04708,27.6955543517862,26,30,0.99,0.15,0.15,0.3
0.45,0.7,10,10,-4,5,5,5,-8,2,9,0.1316,0.18905,0.25312,0.17231,0.75457,0.05411,0.14392,0.14344,0.0456,0.09832,0.1078,0.03563,0.21897,0.14368,0.50551,0.04788,24.9448740080647,20,30,0.99,0.15,0.15,0.3
0.5,0.75,9,9,-4,5,4,4,0,1,9,0.12006,0.19042,0.30191,0.17217,0.75188,0.09814,0.1923,0.10083,0,0.1923,0,0.10083,0.18716,0.14656,0.50048,0.04916,21.9961547851562,18,26,0.99,0.15,0.15,0.3
0.55,0.8,10,10,-2,6,4,4,-8,2,10,0.12337,0.176,0.23487,0.16184,0.75158,0.05162,0.14649,0.14979,0.03999,0.10651,0.11041,0.03938,0.20675,0.14814,0.52339,0.04701,23.8128625443787,20,28,0.99,0.15,0.15,0.3
0.6,0.85,9,9,-2,6,5,5,-1,1,11,0.11201,0.18371,0.3021,0.16158,0.8128,0.0414,0.19599,0.10171,0.00761,0.18838,0.0268,0.07491,0.15529,0.14885,0.53671,0.04409,22.6329077207322,18,28,0.99,0.15,0.15,0.3
0.65,0.9,8,8,-2,6,4,4,-7,1,10,0.13304,0.20381,0.31131,0.18517,0.83633,0.02593,0.15882,0.09491,0.01677,0.14205,0.04969,0.04522,0.1277,0.12687,0.58043,0.04283,19.3565662979657,16,24,0.99,0.15,0.15,0.3
0.7,0.95,6,6,-2,5,4,4,-6,1,9,0.13044,0.19505,0.29331,0.18067,0.8499,0.02141,0.1498,0.09591,0.01887,0.13093,0.06396,0.03195,0.13994,0.12286,0.57982,0.03277,15.3614,12,20,0.99,0.15,0.15,0.3
