
TDR_alpha10_1s_3by2_alphaonly_eta99_gam10_ic15_confidence90.csv
p0,p1,nc,ne,r,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,N,etamax,gammax,expicmax,ci
0.4,0.6,47,47,-10,4,23,0.09549,0.17617,0.22213,0.5384,0.8754,0.0291,0.17529,0.09549,0.04014,0.13514,0.07856,0.01694,0.72922,0.13539,94,0.99,0.1,0.15,0.9
0.45,0.65,46,46,-10,4,25,0.09235,0.17067,0.21688,0.53881,0.86937,0.03086,0.17721,0.09977,0.03785,0.13936,0.08099,0.01877,0.73043,0.13849,92,0.99,0.1,0.15,0.9
0.5,0.7,47,47,-10,4,28,0.08777,0.16685,0.21464,0.53838,0.8788,0.02741,0.18118,0.09379,0.03371,0.14747,0.07535,0.01843,0.73105,0.13748,94,0.99,0.1,0.15,0.9
0.55,0.75,45,45,-9,4,29,0.09099,0.16494,0.20594,0.5414,0.87774,0.02446,0.17745,0.09779,0.03919,0.13826,0.0828,0.01499,0.73155,0.13762,90,0.99,0.1,0.15,0.9
0.6,0.8,40,40,-8,3,28,0.09933,0.18726,0.24619,0.54359,0.89478,0.02287,0.21408,0.08235,0.02918,0.1849,0.06198,0.02037,0.68659,0.14821,80,0.99,0.1,0.15,0.9
0.65,0.85,37,37,-8,3,28,0.08875,0.16986,0.22533,0.54916,0.89215,0.02198,0.20903,0.08587,0.02664,0.18239,0.06597,0.0199,0.70221,0.14745,74,0.99,0.1,0.15,0.9
0.7,0.9,32,32,-7,3,26,0.08315,0.15213,0.19466,0.55997,0.88134,0.02,0.19415,0.09866,0.0299,0.16426,0.08282,0.01585,0.72269,0.14641,64,0.99,0.1,0.15,0.9
0.05,0.3,16,16,-5,2,3,0.03587,0.12985,0.22833,0.98437,0.86254,0.06712,0.07146,0.07034,0.00707,0.06439,0.0381,0.03224,0.89267,0.0709,32,0.99,0.1,0.15,0.9
0.1,0.35,18,18,-5,2,4,0.07727,0.17088,0.25926,0.5937,0.86923,0.05081,0.13913,0.07997,0.02093,0.1182,0.0525,0.02746,0.7836,0.10955,36,0.99,0.1,0.15,0.9
0.15,0.4,21,21,-6,2,6,0.07019,0.16141,0.26981,0.56563,0.86456,0.04879,0.19797,0.08665,0.01255,0.18542,0.0397,0.04695,0.73185,0.14231,42,0.99,0.1,0.15,0.9
0.2,0.45,25,25,-7,3,8,0.07725,0.14725,0.21385,0.554,0.85908,0.04314,0.1416,0.09778,0.03187,0.10973,0.07707,0.02071,0.78115,0.11969,50,0.99,0.1,0.15,0.9
0.25,0.5,27,27,-7,3,10,0.08309,0.15555,0.22662,0.55465,0.86863,0.03845,0.16243,0.09292,0.03017,0.13226,0.07033,0.02259,0.75449,0.12767,54,0.99,0.1,0.15,0.9
0.3,0.55,28,28,-8,3,12,0.07871,0.15078,0.22905,0.55039,0.86559,0.04034,0.17811,0.09406,0.02412,0.154,0.06485,0.02922,0.74317,0.13609,56,0.99,0.1,0.15,0.9
0.35,0.6,29,29,-8,3,14,0.07661,0.14823,0.23073,0.54727,0.86829,0.03878,0.19016,0.09292,0.02117,0.16899,0.06075,0.03217,0.73322,0.14154,58,0.99,0.1,0.15,0.9
0.4,0.65,28,28,-8,3,15,0.07944,0.14759,0.22606,0.54868,0.85946,0.04073,0.1913,0.0998,0.02302,0.16828,0.06696,0.03284,0.72926,0.14555,56,0.99,0.1,0.15,0.9
0.45,0.7,28,28,-8,3,16,0.09926,0.16694,0.23211,0.55117,0.8752,0.0295,0.18805,0.0953,0.0362,0.15184,0.07569,0.01961,0.71269,0.14167,56,0.99,0.1,0.15,0.9
0.5,0.75,27,27,-7,3,17,0.09162,0.15589,0.22101,0.55313,0.86936,0.03091,0.18895,0.09972,0.03227,0.15668,0.07786,0.02186,0.71942,0.14434,54,0.99,0.1,0.15,0.9
0.55,0.8,28,28,-7,3,19,0.08855,0.15363,0.21852,0.55356,0.89102,0.02206,0.19271,0.08692,0.03016,0.16255,0.06991,0.01701,0.71873,0.13982,56,0.99,0.1,0.15,0.9
0.6,0.85,26,26,-7,3,19,0.08776,0.14712,0.20163,0.55942,0.88892,0.0188,0.1857,0.09228,0.0338,0.1519,0.079,0.01328,0.72654,0.13899,52,0.99,0.1,0.15,0.9
0.65,0.9,24,24,-6,3,19,0.07489,0.12749,0.17554,0.56654,0.88697,0.01599,0.1792,0.09704,0.02952,0.14968,0.08537,0.01167,0.74591,0.13812,48,0.99,0.1,0.15,0.9
0.7,0.95,20,20,-5,2,17,0.08685,0.15253,0.23058,0.57992,0.93361,0.00717,0.23551,0.05921,0.02024,0.21527,0.05048,0.00873,0.67764,0.14736,40,0.99,0.1,0.15,0.9
