
TDR_alpha20_1s_2by2_alphaonly_eta99_gam6_ic15_confidence90.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.2,0.35,29,29,2,8,0.15719,0.26061,0.29476,0.30612,0.75192,0.19685,0.15312,0.05123,0.68969,0.10217,58,0.99,0.06,0.15,0.9
0.25,0.4,31,31,2,10,0.1716,0.27269,0.30603,0.32044,0.7571,0.19288,0.158,0.05002,0.67039,0.10401,62,0.99,0.06,0.15,0.9
0.3,0.45,35,35,2,13,0.17404,0.28025,0.31586,0.33083,0.77464,0.17408,0.17367,0.05128,0.65229,0.11247,70,0.99,0.06,0.15,0.9
0.35,0.5,36,36,2,15,0.18895,0.29095,0.32403,0.33937,0.78172,0.17325,0.16653,0.04502,0.64452,0.10577,72,0.99,0.06,0.15,0.9
0.4,0.55,34,34,2,16,0.18892,0.28574,0.31828,0.33737,0.76237,0.18797,0.16638,0.04966,0.6447,0.10802,68,0.99,0.06,0.15,0.9
0.45,0.6,38,38,2,20,0.1703,0.27767,0.31634,0.33629,0.77731,0.1645,0.19454,0.05818,0.63516,0.12636,76,0.99,0.06,0.15,0.9
0.5,0.65,39,39,2,22,0.19704,0.2986,0.33082,0.34541,0.8049,0.15669,0.17013,0.03841,0.63283,0.10427,78,0.99,0.06,0.15,0.9
0.55,0.7,32,32,2,20,0.18723,0.27783,0.30868,0.32878,0.75725,0.19375,0.16604,0.049,0.64672,0.10752,64,0.99,0.06,0.15,0.9
0.6,0.75,31,31,2,21,0.18236,0.27145,0.30172,0.3208,0.75929,0.19288,0.16644,0.04783,0.6512,0.10713,62,0.99,0.06,0.15,0.9
0.65,0.8,29,29,2,21,0.1895,0.27114,0.29658,0.31063,0.76567,0.19685,0.15034,0.03747,0.66016,0.09391,58,0.99,0.06,0.15,0.9
0.7,0.85,27,27,2,21,0.18083,0.25829,0.28126,0.29157,0.76816,0.19813,0.14701,0.03372,0.67216,0.09036,54,0.99,0.06,0.15,0.9
0.05,0.25,13,13,1,2,0.11987,0.27164,0.35562,0.31355,0.83856,0.1086,0.1803,0.05285,0.69983,0.11658,26,0.99,0.06,0.15,0.9
0.1,0.3,15,15,1,3,0.15789,0.28581,0.36556,0.35377,0.82675,0.1167,0.21719,0.05655,0.62492,0.13687,30,0.99,0.06,0.15,0.9
0.15,0.35,19,19,2,5,0.10967,0.19787,0.25872,0.25442,0.76423,0.18667,0.13492,0.0491,0.75541,0.09201,38,0.99,0.06,0.15,0.9
0.2,0.4,20,20,2,6,0.14253,0.22488,0.27777,0.28066,0.77376,0.18743,0.13257,0.03881,0.7249,0.08569,40,0.99,0.06,0.15,0.9
0.25,0.45,20,20,2,7,0.15494,0.23225,0.28267,0.29081,0.76205,0.19742,0.13628,0.04053,0.70878,0.08841,40,0.99,0.06,0.15,0.9
0.3,0.5,21,21,2,8,0.18922,0.25911,0.2996,0.30708,0.78204,0.1918,0.11728,0.02616,0.69349,0.07172,42,0.99,0.06,0.15,0.9
0.35,0.55,21,21,2,9,0.19868,0.26472,0.3025,0.31088,0.7796,0.1956,0.11508,0.0248,0.68624,0.06994,42,0.99,0.06,0.15,0.9
0.4,0.6,22,22,2,11,0.16779,0.24286,0.29341,0.30605,0.77218,0.18559,0.15455,0.04223,0.67766,0.09839,44,0.99,0.06,0.15,0.9
0.45,0.65,22,22,2,12,0.17736,0.24938,0.29593,0.30764,0.77943,0.18433,0.14759,0.03624,0.67505,0.09192,44,0.99,0.06,0.15,0.9
0.5,0.7,21,21,2,13,0.14596,0.21886,0.27397,0.29165,0.75044,0.1918,0.17602,0.05776,0.67801,0.11689,42,0.99,0.06,0.15,0.9
0.55,0.75,20,20,2,13,0.17704,0.24161,0.28214,0.29275,0.76947,0.19742,0.13999,0.03312,0.68296,0.08655,40,0.99,0.06,0.15,0.9
0.6,0.8,20,20,2,14,0.17453,0.23832,0.27672,0.2848,0.78402,0.18743,0.13979,0.02855,0.68568,0.08417,40,0.99,0.06,0.15,0.9
0.65,0.85,19,19,2,14,0.19199,0.24595,0.27082,0.27182,0.79825,0.18667,0.11299,0.01508,0.69503,0.06403,38,0.99,0.06,0.15,0.9
0.7,0.9,17,17,2,14,0.14042,0.19692,0.23012,0.23265,0.77277,0.19848,0.14651,0.02875,0.71307,0.08763,34,0.99,0.06,0.15,0.9
0.05,0.3,11,11,1,2,0.09285,0.23149,0.35332,0.28742,0.86239,0.08459,0.18731,0.05302,0.71984,0.12017,22,0.99,0.06,0.15,0.9
0.1,0.35,13,13,2,3,0.09222,0.1645,0.22995,0.21117,0.78611,0.19264,0.06222,0.02125,0.84556,0.04174,26,0.99,0.06,0.15,0.9
0.15,0.4,11,11,1,3,0.18369,0.27796,0.36708,0.36725,0.82151,0.13039,0.19543,0.0481,0.62088,0.12177,22,0.99,0.06,0.15,0.9
0.2,0.45,14,14,2,4,0.17632,0.22768,0.26671,0.26651,0.79056,0.19967,0.06051,0.00977,0.76317,0.03514,28,0.99,0.06,0.15,0.9
0.25,0.5,15,15,2,6,0.11297,0.17927,0.25313,0.25645,0.75792,0.18882,0.14949,0.05327,0.73755,0.10138,30,0.99,0.06,0.15,0.9
0.3,0.55,14,14,1,6,0.18523,0.27207,0.36927,0.38371,0.82408,0.11872,0.23295,0.0572,0.58182,0.14507,28,0.99,0.06,0.15,0.9
0.35,0.6,15,15,2,7,0.16645,0.2228,0.27355,0.27972,0.77709,0.19665,0.11645,0.02625,0.7171,0.07135,30,0.99,0.06,0.15,0.9
0.4,0.65,15,15,2,8,0.1514,0.20896,0.26608,0.27477,0.7673,0.19665,0.1369,0.03604,0.7117,0.08647,30,0.99,0.06,0.15,0.9
0.45,0.7,15,15,2,9,0.13447,0.19226,0.25547,0.26663,0.75861,0.19411,0.15687,0.04728,0.70866,0.10208,30,0.99,0.06,0.15,0.9
0.5,0.75,15,15,2,9,0.19226,0.23906,0.27358,0.27637,0.79705,0.18882,0.10007,0.01413,0.70767,0.0571,30,0.99,0.06,0.15,0.9
0.55,0.8,13,13,1,9,0.19042,0.26649,0.3587,0.38422,0.83493,0.11615,0.23168,0.04892,0.5779,0.1403,26,0.99,0.06,0.15,0.9
0.6,0.85,12,12,1,9,0.18769,0.26087,0.35084,0.37726,0.83843,0.11608,0.22998,0.04548,0.58233,0.13773,24,0.99,0.06,0.15,0.9
0.65,0.9,11,11,1,9,0.16898,0.23935,0.33185,0.36083,0.84181,0.11177,0.24265,0.04642,0.58836,0.14453,22,0.99,0.06,0.15,0.9
0.7,0.95,12,12,2,10,0.151,0.18545,0.19591,0.1987,0.79955,0.19541,0.1004,0.00504,0.7486,0.05272,24,0.99,0.06,0.15,0.9
