
TDR_alpha20_1s_3by2_alphamax30_eta99_gam10_ic30_confidence30.csv
p0,p1,nc,ne,r,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,N,etamax,gammax,expicmax,ci
0.7,0.85,42,42,-8,1,33,0.13322,0.28533,0.35669,0.50197,0.88033,0.03019,0.33375,0.08947,0.01438,0.31937,0.03109,0.05839,0.53302,0.21161,84,0.99,0.1,0.3,0.3
0.05,0.25,13,13,-4,1,2,0.11987,0.27164,0.35562,0.74975,0.83856,0.07386,0.19585,0.08758,0.01555,0.1803,0.03473,0.05285,0.68428,0.14172,26,0.99,0.1,0.3,0.3
0.1,0.3,20,20,-5,1,4,0.11953,0.26718,0.3686,0.52819,0.86525,0.04689,0.28668,0.08786,0.01341,0.27326,0.02765,0.06021,0.59379,0.18727,40,0.99,0.1,0.3,0.3
0.15,0.35,24,24,-6,1,6,0.12553,0.26616,0.37191,0.54641,0.86787,0.04228,0.3073,0.08985,0.0139,0.29339,0.02771,0.06214,0.56717,0.19857,48,0.99,0.1,0.3,0.3
0.2,0.4,27,27,-7,1,8,0.13895,0.27569,0.37944,0.51985,0.87489,0.03852,0.30974,0.08659,0.0166,0.29313,0.02982,0.05678,0.55131,0.19817,54,0.99,0.1,0.3,0.3
0.25,0.45,30,30,-8,2,10,0.15222,0.25564,0.31822,0.51426,0.86492,0.04115,0.2191,0.09392,0.04437,0.17474,0.06566,0.02826,0.62867,0.15651,60,0.99,0.1,0.3,0.3
0.3,0.5,30,30,-8,1,12,0.14251,0.27069,0.37618,0.48559,0.86847,0.03898,0.31825,0.09255,0.01681,0.30144,0.03128,0.06127,0.53924,0.2054,60,0.99,0.1,0.3,0.3
0.35,0.55,33,33,-8,1,15,0.12814,0.25579,0.36944,0.50665,0.8719,0.03569,0.33363,0.09241,0.01309,0.32053,0.02702,0.06539,0.53823,0.21302,66,0.99,0.1,0.3,0.3
0.4,0.6,34,34,-9,2,17,0.12861,0.2337,0.31369,0.50624,0.86003,0.04275,0.25311,0.09722,0.02642,0.22669,0.0528,0.04442,0.61828,0.17517,68,0.99,0.1,0.3,0.3
0.45,0.65,33,33,-8,2,18,0.14311,0.24436,0.31693,0.51533,0.86345,0.03979,0.24595,0.09676,0.03365,0.21229,0.05977,0.03699,0.61094,0.17135,66,0.99,0.1,0.3,0.3
0.5,0.7,31,31,-8,1,19,0.12744,0.24469,0.35702,0.50656,0.86367,0.03711,0.33516,0.09922,0.01307,0.32209,0.0294,0.06982,0.53739,0.21719,62,0.99,0.1,0.3,0.3
0.55,0.75,30,30,-8,1,20,0.12282,0.23728,0.35076,0.50933,0.8653,0.0357,0.33785,0.099,0.01222,0.32563,0.02897,0.07002,0.53933,0.21842,60,0.99,0.1,0.3,0.3
0.6,0.8,28,28,-7,1,20,0.13354,0.24736,0.3562,0.52475,0.87776,0.03195,0.32721,0.09028,0.01494,0.31227,0.0322,0.05808,0.53924,0.20875,56,0.99,0.1,0.3,0.3
0.65,0.85,26,26,-7,1,20,0.12767,0.23827,0.3479,0.53439,0.88475,0.02875,0.32852,0.0865,0.01396,0.31456,0.03192,0.05458,0.54381,0.20751,52,0.99,0.1,0.3,0.3
0.7,0.9,22,22,-6,1,18,0.14509,0.25188,0.35101,0.5307,0.89882,0.02368,0.30898,0.0775,0.01946,0.28952,0.03905,0.03845,0.54593,0.19324,44,0.99,0.1,0.3,0.3
0.05,0.3,10,10,-4,1,2,0.07959,0.20861,0.3363,0.79325,0.8273,0.07683,0.19523,0.09588,0.00655,0.18868,0.02339,0.07248,0.72518,0.14555,20,0.99,0.1,0.3,0.3
0.1,0.35,13,13,-5,1,3,0.11955,0.23865,0.35982,0.58854,0.85557,0.05466,0.25975,0.08977,0.01433,0.24541,0.03123,0.05853,0.6207,0.17476,26,0.99,0.1,0.3,0.3
0.15,0.4,18,18,-6,2,5,0.09452,0.17995,0.26603,0.56793,0.84345,0.05885,0.17002,0.0977,0.02604,0.14398,0.06238,0.03532,0.73546,0.13386,36,0.99,0.1,0.3,0.3
0.2,0.45,18,18,-6,1,6,0.12006,0.22815,0.3624,0.55102,0.86423,0.04261,0.30957,0.09316,0.01285,0.29671,0.02807,0.06509,0.57037,0.20137,36,0.99,0.1,0.3,0.3
0.25,0.5,20,20,-6,2,7,0.15494,0.23225,0.2973,0.50225,0.86201,0.03856,0.19554,0.09942,0.05926,0.13628,0.08031,0.01911,0.64952,0.14748,40,0.99,0.1,0.3,0.3
0.3,0.55,21,21,-7,1,9,0.13252,0.23725,0.37081,0.51638,0.87988,0.03487,0.31569,0.08524,0.01513,0.30056,0.02935,0.05589,0.55179,0.20047,42,0.99,0.1,0.3,0.3
0.35,0.6,23,23,-7,2,11,0.11609,0.19893,0.2931,0.49644,0.86238,0.04232,0.23177,0.0953,0.0264,0.20536,0.05627,0.03902,0.65214,0.16353,46,0.99,0.1,0.3,0.3
0.4,0.65,22,22,-7,1,12,0.11058,0.20576,0.34901,0.532,0.86755,0.03564,0.33847,0.09681,0.01012,0.32835,0.02547,0.07134,0.55094,0.21764,44,0.99,0.1,0.3,0.3
0.45,0.7,22,22,-7,1,13,0.12057,0.21654,0.35637,0.53463,0.88092,0.03156,0.3315,0.08752,0.01219,0.31931,0.02748,0.06004,0.54792,0.20951,44,0.99,0.1,0.3,0.3
0.5,0.75,20,20,-6,1,13,0.11939,0.20925,0.34505,0.50014,0.86818,0.03539,0.33011,0.09643,0.01219,0.31792,0.03001,0.06643,0.55049,0.21327,40,0.99,0.1,0.3,0.3
0.55,0.8,20,20,-6,1,14,0.11794,0.20754,0.34494,0.50227,0.88421,0.02932,0.33104,0.08647,0.01199,0.31905,0.0291,0.05737,0.55101,0.20876,40,0.99,0.1,0.3,0.3
0.6,0.85,19,19,-6,1,14,0.14404,0.23684,0.36311,0.52848,0.91255,0.02035,0.30918,0.0671,0.01888,0.2903,0.03375,0.03335,0.54678,0.18814,38,0.99,0.1,0.3,0.3
0.65,0.9,16,16,-5,1,13,0.1203,0.20195,0.32966,0.54188,0.89676,0.02393,0.31979,0.07931,0.01356,0.30623,0.03484,0.04447,0.55991,0.19955,32,0.99,0.1,0.3,0.3
0.7,0.95,14,14,-4,1,12,0.14063,0.22177,0.33593,0.56983,0.92981,0.01172,0.29776,0.05847,0.02021,0.27755,0.04014,0.01834,0.56161,0.17812,28,0.99,0.1,0.3,0.3
