
TDR_alpha10_1s_2by2_alphamax30_eta99_gam5_ic20_confidence30.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.7,0.85,62,62,3,49,0.06503,0.18425,0.23923,0.09764,0.88692,0.06827,0.24699,0.0448,0.68798,0.1459,124,0.99,0.05,0.2,0.3
0.05,0.25,25,25,2,4,0.03046,0.15446,0.25099,0.0549,0.8817,0.07016,0.12369,0.04814,0.84585,0.08592,50,0.99,0.05,0.2,0.3
0.1,0.3,30,30,2,6,0.0634,0.1925,0.28542,0.0994,0.89449,0.06547,0.19209,0.04004,0.74451,0.11606,60,0.99,0.05,0.2,0.3
0.15,0.35,36,36,3,9,0.06274,0.16165,0.2302,0.09378,0.87561,0.09403,0.14021,0.03036,0.79705,0.08529,72,0.99,0.05,0.2,0.3
0.2,0.4,39,39,3,12,0.06119,0.15981,0.23883,0.09307,0.86648,0.09006,0.17755,0.04345,0.76125,0.1105,78,0.99,0.05,0.2,0.3
0.25,0.45,47,47,4,17,0.04706,0.13015,0.19978,0.07273,0.86288,0.09642,0.15477,0.0407,0.79817,0.09773,94,0.99,0.05,0.2,0.3
0.3,0.5,48,48,4,20,0.04669,0.12786,0.20121,0.07257,0.8533,0.09768,0.17097,0.04901,0.78234,0.10999,96,0.99,0.05,0.2,0.3
0.35,0.55,50,50,4,23,0.05708,0.14233,0.21269,0.08581,0.86957,0.09182,0.17442,0.03861,0.7685,0.10651,100,0.99,0.05,0.2,0.3
0.4,0.6,55,55,4,28,0.05471,0.14402,0.22107,0.08338,0.89116,0.073,0.1932,0.03583,0.75208,0.11452,110,0.99,0.05,0.2,0.3
0.45,0.65,50,50,4,28,0.06213,0.14521,0.21237,0.09173,0.87301,0.09182,0.17881,0.03516,0.75905,0.10699,100,0.99,0.05,0.2,0.3
0.5,0.7,49,49,4,30,0.0606,0.14063,0.20607,0.08946,0.87222,0.09286,0.17924,0.03491,0.76015,0.10707,98,0.99,0.05,0.2,0.3
0.55,0.75,47,47,4,31,0.06572,0.14275,0.20023,0.09471,0.87596,0.09642,0.1684,0.02762,0.76588,0.09801,94,0.99,0.05,0.2,0.3
0.6,0.8,43,43,3,31,0.05945,0.14459,0.22841,0.09014,0.88513,0.07104,0.23168,0.04383,0.70886,0.13776,86,0.99,0.05,0.2,0.3
0.65,0.85,43,43,4,33,0.05301,0.11888,0.16821,0.07737,0.88094,0.09568,0.16131,0.02337,0.78567,0.09234,86,0.99,0.05,0.2,0.3
0.7,0.9,34,34,3,28,0.06231,0.13276,0.19004,0.09041,0.88692,0.08788,0.19161,0.02519,0.74608,0.1084,68,0.99,0.05,0.2,0.3
0.05,0.3,17,17,2,3,0.04125,0.14164,0.23773,0.06919,0.8853,0.0904,0.06586,0.0243,0.89289,0.04508,34,0.99,0.05,0.2,0.3
0.1,0.35,21,21,2,5,0.0458,0.14033,0.25949,0.07598,0.87978,0.07208,0.16857,0.04814,0.78563,0.10835,42,0.99,0.05,0.2,0.3
0.15,0.4,25,25,2,7,0.06103,0.15992,0.28347,0.09624,0.89966,0.05882,0.21295,0.04151,0.72602,0.12723,50,0.99,0.05,0.2,0.3
0.2,0.45,28,28,3,9,0.0682,0.14515,0.22373,0.09932,0.88523,0.09197,0.13237,0.0228,0.79943,0.07759,56,0.99,0.05,0.2,0.3
0.25,0.5,31,31,3,12,0.05348,0.12891,0.22791,0.08273,0.88354,0.07802,0.17766,0.03844,0.76886,0.10805,62,0.99,0.05,0.2,0.3
0.3,0.55,32,32,3,14,0.05782,0.13302,0.23279,0.08838,0.88506,0.0765,0.18959,0.03844,0.75259,0.11401,64,0.99,0.05,0.2,0.3
0.35,0.6,35,35,4,17,0.05161,0.11244,0.18374,0.0768,0.87518,0.09813,0.1385,0.02669,0.80988,0.08259,70,0.99,0.05,0.2,0.3
0.4,0.65,35,35,4,19,0.04768,0.10574,0.17953,0.07196,0.87027,0.09813,0.1489,0.03159,0.80342,0.09025,70,0.99,0.05,0.2,0.3
0.45,0.7,30,30,3,18,0.0592,0.12476,0.21792,0.0893,0.86508,0.08964,0.1992,0.04528,0.74159,0.12224,60,0.99,0.05,0.2,0.3
0.5,0.75,31,31,3,20,0.06172,0.12875,0.22056,0.09221,0.88706,0.07802,0.20116,0.03492,0.73711,0.11804,62,0.99,0.05,0.2,0.3
0.55,0.8,30,30,3,21,0.05727,0.12017,0.20883,0.08601,0.88928,0.07709,0.20113,0.03363,0.74159,0.11738,60,0.99,0.05,0.2,0.3
0.6,0.85,25,25,2,19,0.06509,0.13474,0.25095,0.09906,0.89618,0.05882,0.26755,0.045,0.66736,0.15627,50,0.99,0.05,0.2,0.3
0.65,0.9,22,22,2,18,0.06249,0.1253,0.22955,0.0945,0.89663,0.06404,0.25523,0.03933,0.68227,0.14728,44,0.99,0.05,0.2,0.3
0.7,0.95,17,17,2,15,0.0643,0.11625,0.19295,0.09411,0.88093,0.0904,0.22263,0.02867,0.71307,0.12565,34,0.99,0.05,0.2,0.3
