
TDR_alpha10_2s_3by2_alphaonly_eta99_gam5_ic20_confidence90.csv
p0,p1,nc1,ne1,a1,m1,nc2,ne2,b1,b2,m2,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,es0,es1,En,N1,N2,etamax,gammax,expicmax,ci
0.45,0.65,19,19,-3,9,20,20,1,2,22,0.08542,0.18765,0.28674,0.27464,0.85174,0.05433,0.17696,0.04903,0,0.17696,0,0.04903,0.22203,0.113,0.51558,0.04489,57.3766593976768,38,78,0.99,0.05,0.2,0.9
0.5,0.7,17,17,-3,9,22,22,1,2,24,0.08228,0.18184,0.2811,0.26965,0.85273,0.05219,0.17382,0.04583,0,0.17382,0,0.04583,0.2263,0.10982,0.5176,0.04925,55.2255583601073,34,78,0.99,0.05,0.2,0.9
0.55,0.75,17,17,-3,10,19,19,1,2,24,0.08718,0.18358,0.27787,0.27239,0.85249,0.05758,0.16011,0.04244,0,0.16011,0,0.04244,0.21303,0.10127,0.53968,0.04749,51.4921446840182,34,72,0.99,0.05,0.2,0.9
0.6,0.8,14,14,-3,9,21,21,1,2,25,0.08857,0.18324,0.27399,0.26862,0.8624,0.05584,0.15426,0.03289,0,0.15426,0,0.03289,0.23348,0.09358,0.52369,0.04886,48.0051507387303,28,70,0.99,0.05,0.2,0.9
0.65,0.85,13,13,-3,9,17,17,1,2,23,0.097,0.18594,0.26594,0.26745,0.86377,0.06956,0.14555,0.02933,0,0.14555,0,0.02933,0.25076,0.08744,0.50668,0.03735,42.7728795055593,26,60,0.99,0.05,0.2,0.9
0.7,0.9,12,12,-2,9,12,12,0,1,20,0.09809,0.19653,0.30928,0.32652,0.87792,0.03948,0.19864,0.04653,0,0.19864,0,0.04653,0.17308,0.12258,0.53019,0.03607,35.2755195294533,24,48,0.99,0.05,0.2,0.9
0.05,0.3,9,9,-2,1,2,2,0,1,2,0.09144,0.22879,0.35114,0.28464,0.85913,0.05566,0.15325,0.04338,0,0.15325,0,0.04338,0.12252,0.09832,0.63279,0.04184,19.4688558196313,18,22,0.99,0.05,0.2,0.9
0.1,0.35,12,12,-2,2,5,5,0,1,4,0.07412,0.19468,0.34741,0.2766,0.87228,0.03225,0.16132,0.04926,0,0.16132,0,0.04926,0.09928,0.10529,0.66528,0.04622,27.3471737810358,24,34,0.99,0.05,0.2,0.9
0.15,0.4,10,10,-3,2,12,12,0,2,6,0.0754,0.16668,0.26969,0.22892,0.86489,0.03923,0.1229,0.04799,0.00872,0.11418,0.02304,0.02495,0.25449,0.08544,0.54721,0.04788,30.8669882386929,20,44,0.99,0.05,0.2,0.9
0.2,0.45,12,12,-3,3,9,9,0,1,7,0.09434,0.20191,0.35041,0.31175,0.86959,0.03804,0.18502,0.04763,0,0.18502,0,0.04763,0.15716,0.11632,0.56348,0.04474,31.8573609568458,24,42,0.99,0.05,0.2,0.9
0.25,0.5,13,13,-3,4,11,11,0,2,9,0.09256,0.17917,0.28283,0.25925,0.86121,0.0402,0.12538,0.04921,0.00911,0.11627,0.02269,0.02652,0.19194,0.0873,0.59011,0.04939,35.0174728285802,26,48,0.99,0.05,0.2,0.9
0.3,0.55,12,12,-3,4,13,13,1,2,11,0.08004,0.16256,0.27596,0.25369,0.85195,0.06456,0.15807,0.04315,0,0.15807,0,0.04315,0.25881,0.10061,0.50308,0.04034,36.9198707594772,24,50,0.99,0.05,0.2,0.9
0.35,0.6,13,13,-2,5,12,12,1,2,12,0.09849,0.18049,0.28135,0.26745,0.85927,0.05947,0.14255,0.03153,0,0.14255,0,0.03153,0.22229,0.08704,0.53667,0.04973,37.1199643841004,26,50,0.99,0.05,0.2,0.9
0.4,0.65,13,13,-4,6,11,11,0,1,13,0.09836,0.19232,0.34062,0.32601,0.86822,0.03844,0.17694,0.04626,0,0.17694,0,0.04626,0.14859,0.1116,0.57611,0.04708,35.325548934824,26,48,0.99,0.05,0.2,0.9
0.45,0.7,10,10,-4,5,19,19,0,2,17,0.07792,0.15846,0.27745,0.25469,0.87528,0.03172,0.16347,0.04512,0.0052,0.15827,0.01571,0.02941,0.25309,0.1043,0.50551,0.04788,38.7905212306459,20,58,0.99,0.05,0.2,0.9
0.5,0.75,9,9,-4,5,16,16,1,2,16,0.08797,0.16282,0.26798,0.25861,0.85887,0.06266,0.14525,0.02931,0,0.14525,0,0.02931,0.2663,0.08728,0.50048,0.04916,33.984619140625,18,50,0.99,0.05,0.2,0.9
0.55,0.8,10,10,-2,6,13,13,1,2,16,0.08979,0.16044,0.25722,0.25314,0.85958,0.06344,0.1449,0.02997,0,0.1449,0,0.02997,0.24191,0.08744,0.52339,0.04701,32.3918032692306,20,46,0.99,0.05,0.2,0.9
0.6,0.85,9,9,-2,6,11,11,1,2,15,0.09492,0.15981,0.24443,0.24621,0.85256,0.07806,0.12692,0.02529,0,0.12692,0,0.02529,0.24146,0.0761,0.53671,0.04409,28.1923969856108,18,40,0.99,0.05,0.2,0.9
0.65,0.9,8,8,-2,6,12,12,0,2,16,0.08553,0.14783,0.23074,0.23006,0.87567,0.03206,0.1229,0.04944,0.01029,0.11261,0.03424,0.01519,0.21115,0.08617,0.58043,0.04283,26.0696988938971,16,40,0.99,0.05,0.2,0.9
0.7,0.95,6,6,-2,5,10,10,1,2,14,0.0721,0.12188,0.18843,0.19213,0.85898,0.09336,0.1073,0.01488,0,0.1073,0,0.01488,0.24078,0.06109,0.57982,0.03277,20.4035,12,32,0.99,0.05,0.2,0.9
