
TDR_alpha10_1s_2by2_alphaonly_eta99_gam12_ic20_confidence90.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.65,0.75,126,126,3,89,0.09446,0.29235,0.29235,0.29052,0.8514,0.08132,0.27617,0.06727,0.62935,0.17172,252,0.99,0.12,0.2,0.9
0.7,0.8,119,119,3,90,0.09218,0.28618,0.28618,0.28269,0.8621,0.07824,0.26959,0.05965,0.63821,0.16462,238,0.99,0.12,0.2,0.9
0.05,0.2,31,31,1,4,0.06356,0.28101,0.35904,0.26319,0.88106,0.04633,0.31558,0.0726,0.62087,0.19409,62,0.99,0.12,0.2,0.9
0.1,0.25,43,43,2,8,0.05472,0.21329,0.27995,0.22321,0.85145,0.07452,0.23779,0.07402,0.7075,0.1559,86,0.99,0.12,0.2,0.9
0.15,0.3,51,51,2,12,0.06475,0.22379,0.2941,0.24928,0.85473,0.06875,0.27313,0.07652,0.66211,0.17482,102,0.99,0.12,0.2,0.9
0.2,0.35,54,54,2,15,0.0941,0.25352,0.31616,0.28997,0.86485,0.07459,0.26463,0.06055,0.64126,0.16259,108,0.99,0.12,0.2,0.9
0.25,0.4,60,60,2,20,0.08344,0.24038,0.31039,0.28511,0.85577,0.06963,0.29233,0.07459,0.62423,0.18346,120,0.99,0.12,0.2,0.9
0.3,0.45,63,63,2,24,0.0937,0.25072,0.31897,0.3,0.86152,0.06977,0.29154,0.06871,0.61475,0.18013,126,0.99,0.12,0.2,0.9
0.35,0.5,67,67,2,29,0.0896,0.24579,0.31715,0.29876,0.86205,0.06583,0.30334,0.07211,0.60705,0.18773,134,0.99,0.12,0.2,0.9
0.4,0.55,64,64,2,31,0.09538,0.24534,0.31406,0.30498,0.85022,0.07404,0.298,0.07573,0.60662,0.18687,128,0.99,0.12,0.2,0.9
0.45,0.6,67,67,2,36,0.08608,0.2349,0.30762,0.29643,0.85172,0.06786,0.31122,0.08041,0.60269,0.19581,134,0.99,0.12,0.2,0.9
0.5,0.65,67,67,3,39,0.09375,0.22419,0.27769,0.27062,0.85358,0.09137,0.23922,0.05504,0.66702,0.14713,134,0.99,0.12,0.2,0.9
0.55,0.7,63,63,2,40,0.09748,0.24385,0.31172,0.3068,0.86326,0.06977,0.29669,0.06696,0.60582,0.18183,126,0.99,0.12,0.2,0.9
0.6,0.75,58,58,2,40,0.09181,0.23065,0.29797,0.29754,0.85213,0.07439,0.29632,0.07347,0.61185,0.1849,116,0.99,0.12,0.2,0.9
0.65,0.8,54,54,2,40,0.09135,0.22634,0.29156,0.29266,0.8574,0.07459,0.28975,0.068,0.61889,0.17887,108,0.99,0.12,0.2,0.9
0.7,0.85,52,52,2,41,0.09232,0.22788,0.29088,0.28858,0.88295,0.06596,0.28174,0.05109,0.62594,0.16641,104,0.99,0.12,0.2,0.9
0.05,0.25,18,18,1,3,0.05528,0.21396,0.33976,0.24398,0.85214,0.06029,0.2797,0.08757,0.66503,0.18363,36,0.99,0.12,0.2,0.9
0.1,0.3,24,24,1,5,0.07959,0.23052,0.3563,0.2919,0.87286,0.05295,0.32294,0.07418,0.59748,0.19856,48,0.99,0.12,0.2,0.9
0.15,0.35,31,31,2,8,0.07176,0.19016,0.28665,0.24441,0.86633,0.07801,0.2234,0.05566,0.70484,0.13953,62,0.99,0.12,0.2,0.9
0.2,0.4,35,35,2,11,0.06696,0.18098,0.28755,0.24775,0.86008,0.07115,0.25935,0.06877,0.67369,0.16406,70,0.99,0.12,0.2,0.9
0.25,0.45,36,36,2,13,0.08148,0.19506,0.29676,0.26931,0.86098,0.07552,0.25976,0.0635,0.65876,0.16163,72,0.99,0.12,0.2,0.9
0.3,0.5,39,39,2,16,0.08385,0.198,0.30248,0.27683,0.86949,0.06929,0.27152,0.06122,0.64463,0.16637,78,0.99,0.12,0.2,0.9
0.35,0.55,39,39,2,18,0.08814,0.1993,0.30202,0.28304,0.86511,0.07254,0.27276,0.06235,0.63909,0.16755,78,0.99,0.12,0.2,0.9
0.4,0.6,39,39,2,20,0.09019,0.19895,0.30072,0.28608,0.86394,0.07361,0.2743,0.06244,0.6355,0.16837,78,0.99,0.12,0.2,0.9
0.45,0.65,39,39,2,22,0.09022,0.19704,0.2986,0.28638,0.86606,0.07254,0.27629,0.0614,0.63348,0.16885,78,0.99,0.12,0.2,0.9
0.5,0.7,39,39,2,24,0.08832,0.19355,0.29557,0.28406,0.87169,0.06929,0.27884,0.05901,0.63283,0.16893,78,0.99,0.12,0.2,0.9
0.55,0.75,39,39,3,26,0.07773,0.16234,0.23478,0.22681,0.85566,0.09952,0.20708,0.04481,0.71519,0.12594,78,0.99,0.12,0.2,0.9
0.6,0.8,35,35,2,25,0.09692,0.19758,0.28946,0.28427,0.8843,0.07115,0.26037,0.04454,0.64271,0.15246,70,0.99,0.12,0.2,0.9
0.65,0.85,31,31,2,24,0.08706,0.17821,0.26628,0.26579,0.87277,0.07801,0.25775,0.04922,0.65518,0.15349,62,0.99,0.12,0.2,0.9
0.7,0.9,28,28,2,23,0.0942,0.18168,0.25779,0.25854,0.89177,0.07714,0.23655,0.03109,0.66925,0.13382,56,0.99,0.12,0.2,0.9
0.05,0.3,15,15,1,3,0.03506,0.15789,0.33218,0.20091,0.86569,0.04427,0.28117,0.09005,0.68377,0.18561,30,0.99,0.12,0.2,0.9
0.1,0.35,17,17,1,4,0.07724,0.20138,0.35567,0.28468,0.88113,0.05195,0.30595,0.06692,0.61682,0.18643,34,0.99,0.12,0.2,0.9
0.15,0.4,21,21,2,6,0.07019,0.16141,0.26981,0.22947,0.86456,0.08849,0.18542,0.04695,0.74439,0.11619,42,0.99,0.12,0.2,0.9
0.2,0.45,23,23,2,8,0.06294,0.14781,0.26796,0.23025,0.85146,0.08322,0.22598,0.06532,0.71109,0.14565,46,0.99,0.12,0.2,0.9
0.25,0.5,23,23,2,9,0.08245,0.16761,0.27827,0.25513,0.85298,0.09111,0.22172,0.05591,0.69583,0.13882,46,0.99,0.12,0.2,0.9
0.3,0.55,27,27,2,12,0.07082,0.15624,0.28217,0.25089,0.87141,0.06897,0.25702,0.05961,0.67216,0.15832,54,0.99,0.12,0.2,0.9
0.35,0.6,26,26,2,13,0.07351,0.15425,0.27591,0.25423,0.85751,0.07714,0.25788,0.06534,0.6686,0.16161,52,0.99,0.12,0.2,0.9
0.4,0.65,24,24,2,13,0.0968,0.17731,0.28308,0.27402,0.85831,0.0908,0.23261,0.0509,0.67059,0.14175,48,0.99,0.12,0.2,0.9
0.45,0.7,27,27,2,16,0.08514,0.16756,0.28495,0.26831,0.88338,0.06897,0.25583,0.04764,0.65903,0.15173,54,0.99,0.12,0.2,0.9
0.5,0.75,23,23,2,15,0.08948,0.16345,0.26786,0.26398,0.85495,0.09111,0.23989,0.05395,0.67063,0.14692,46,0.99,0.12,0.2,0.9
0.55,0.8,23,23,2,16,0.09657,0.17149,0.27084,0.26683,0.87757,0.08322,0.23197,0.03921,0.67146,0.13559,46,0.99,0.12,0.2,0.9
0.6,0.85,21,21,2,16,0.08114,0.14775,0.24521,0.24459,0.86441,0.08849,0.23732,0.0471,0.68154,0.14221,42,0.99,0.12,0.2,0.9
0.65,0.9,20,20,2,16,0.0958,0.16297,0.24551,0.24491,0.89613,0.08119,0.21371,0.02267,0.69048,0.11819,40,0.99,0.12,0.2,0.9
0.7,0.95,16,16,1,14,0.09148,0.16728,0.30512,0.31804,0.93138,0.03786,0.33194,0.03076,0.57659,0.18135,32,0.99,0.12,0.2,0.9
