
TDR_alpha10_1s_2by2_alphaonly_eta99_gam3_ic20_confidence90.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.1,0.3,26,26,2,5,0.08967,0.21007,0.28266,0.24366,0.87957,0.09107,0.14981,0.02936,0.76052,0.08958,52,0.99,0.03,0.2,0.9
0.15,0.35,37,37,3,9,0.07073,0.17227,0.23667,0.202,0.88862,0.08795,0.13547,0.02343,0.7938,0.07945,74,0.99,0.03,0.2,0.9
0.2,0.4,38,38,3,11,0.09152,0.19035,0.25043,0.2273,0.88206,0.09562,0.14433,0.02232,0.76414,0.08332,76,0.99,0.03,0.2,0.9
0.25,0.45,47,47,4,16,0.07564,0.16192,0.2133,0.19195,0.88605,0.09642,0.12618,0.01753,0.79817,0.07186,94,0.99,0.03,0.2,0.9
0.3,0.5,43,43,3,17,0.09306,0.1951,0.26585,0.2456,0.88456,0.08579,0.18497,0.02964,0.72197,0.10731,86,0.99,0.03,0.2,0.9
0.35,0.55,49,49,4,22,0.07408,0.16058,0.21969,0.20102,0.87799,0.09644,0.15515,0.02556,0.77077,0.09036,98,0.99,0.03,0.2,0.9
0.4,0.6,49,49,4,24,0.0923,0.17665,0.22589,0.2132,0.88528,0.09762,0.14298,0.01709,0.76472,0.08004,98,0.99,0.03,0.2,0.9
0.45,0.65,49,49,4,27,0.07661,0.16027,0.21795,0.20342,0.87847,0.09644,0.16211,0.02508,0.76127,0.0936,98,0.99,0.03,0.2,0.9
0.5,0.7,47,47,3,28,0.098,0.19949,0.27151,0.25574,0.90686,0.06969,0.20514,0.02344,0.69685,0.11429,94,0.99,0.03,0.2,0.9
0.55,0.75,43,43,3,28,0.09451,0.18834,0.25659,0.24533,0.89447,0.07979,0.19955,0.02573,0.70593,0.11264,86,0.99,0.03,0.2,0.9
0.6,0.8,43,43,3,30,0.09737,0.19069,0.25363,0.24271,0.91105,0.07104,0.19377,0.01791,0.70886,0.10584,86,0.99,0.03,0.2,0.9
0.65,0.85,37,37,3,28,0.08875,0.16986,0.22533,0.21938,0.89215,0.08795,0.18239,0.0199,0.72885,0.10114,74,0.99,0.03,0.2,0.9
0.7,0.9,32,32,2,26,0.09551,0.19248,0.27453,0.26793,0.9232,0.05566,0.24557,0.02114,0.65891,0.13336,64,0.99,0.03,0.2,0.9
0.05,0.3,17,17,2,3,0.04125,0.14164,0.23773,0.16218,0.8853,0.0904,0.06586,0.0243,0.89289,0.04508,34,0.99,0.03,0.2,0.9
0.1,0.35,23,23,2,5,0.06204,0.17001,0.27969,0.21431,0.91647,0.05694,0.16319,0.02659,0.77477,0.09489,46,0.99,0.03,0.2,0.9
0.15,0.4,23,23,2,6,0.09604,0.19714,0.29207,0.255,0.90429,0.07205,0.16928,0.02366,0.73467,0.09647,46,0.99,0.03,0.2,0.9
0.2,0.45,28,28,3,9,0.0682,0.14515,0.22373,0.1939,0.88523,0.09197,0.13237,0.0228,0.79943,0.07759,56,0.99,0.03,0.2,0.9
0.25,0.5,30,30,3,11,0.0803,0.15939,0.23762,0.21252,0.89492,0.08473,0.14714,0.02034,0.77256,0.08374,60,0.99,0.03,0.2,0.9
0.3,0.55,31,31,3,13,0.08261,0.16127,0.2424,0.21981,0.89505,0.08279,0.16135,0.02215,0.75604,0.09175,62,0.99,0.03,0.2,0.9
0.35,0.6,30,30,3,14,0.09464,0.16958,0.24248,0.22728,0.88818,0.09203,0.15462,0.01978,0.75073,0.0872,60,0.99,0.03,0.2,0.9
0.4,0.65,31,31,3,16,0.09684,0.17218,0.24538,0.23122,0.8968,0.08513,0.1617,0.01807,0.74145,0.08989,62,0.99,0.03,0.2,0.9
0.45,0.7,35,35,4,20,0.07138,0.13193,0.18745,0.17518,0.89058,0.09569,0.1289,0.01372,0.79972,0.07131,70,0.99,0.03,0.2,0.9
0.5,0.75,29,29,3,18,0.09789,0.16644,0.23168,0.22325,0.89163,0.09206,0.15803,0.01631,0.74408,0.08717,58,0.99,0.03,0.2,0.9
0.55,0.8,28,28,3,19,0.08855,0.15363,0.21852,0.21097,0.89102,0.09197,0.16255,0.01701,0.74889,0.08978,56,0.99,0.03,0.2,0.9
0.6,0.85,26,26,3,19,0.08776,0.14712,0.20163,0.19727,0.88892,0.0978,0.1519,0.01328,0.76034,0.08259,52,0.99,0.03,0.2,0.9
0.65,0.9,24,24,2,19,0.08782,0.16352,0.26214,0.252,0.93314,0.05066,0.23714,0.0162,0.67504,0.12667,48,0.99,0.03,0.2,0.9
0.7,0.95,20,20,2,17,0.08685,0.15253,0.23058,0.22758,0.93361,0.05766,0.21527,0.00873,0.69788,0.112,40,0.99,0.03,0.2,0.9
