
TDR_alpha20_1s_2by2_alphamax30_eta99_gam2_ic20_confidence30.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.15,0.3,37,37,3,7,0.16062,0.22456,0.23985,0.18736,0.80116,0.19331,0.04558,0.00553,0.7938,0.02556,74,0.99,0.02,0.2,0.3
0.2,0.35,47,47,3,12,0.14586,0.2453,0.27003,0.18397,0.83942,0.14291,0.11306,0.01767,0.74107,0.06536,94,0.99,0.02,0.2,0.3
0.25,0.4,46,46,3,14,0.16125,0.25285,0.27593,0.19946,0.82073,0.16034,0.11203,0.01893,0.72672,0.06548,92,0.99,0.02,0.2,0.3
0.3,0.45,51,51,4,18,0.14361,0.21329,0.2294,0.17368,0.79219,0.19476,0.08098,0.01304,0.77541,0.04701,102,0.99,0.02,0.2,0.3
0.35,0.5,51,51,4,20,0.16747,0.225,0.23653,0.19445,0.79197,0.19981,0.06623,0.00822,0.76629,0.03723,102,0.99,0.02,0.2,0.3
0.4,0.55,52,52,4,23,0.17163,0.22927,0.2404,0.1991,0.79531,0.19621,0.07019,0.00848,0.75817,0.03934,104,0.99,0.02,0.2,0.3
0.45,0.6,52,52,4,26,0.16127,0.22475,0.23791,0.191,0.79182,0.19621,0.08395,0.01197,0.75478,0.04796,104,0.99,0.02,0.2,0.3
0.5,0.65,51,51,4,28,0.16356,0.22281,0.23419,0.19203,0.78942,0.19981,0.08066,0.01077,0.75578,0.04571,102,0.99,0.02,0.2,0.3
0.55,0.7,51,51,4,31,0.14748,0.21302,0.22674,0.17776,0.79067,0.19476,0.09563,0.01456,0.75689,0.0551,102,0.99,0.02,0.2,0.3
0.6,0.75,49,49,4,32,0.15307,0.20866,0.21772,0.18005,0.79035,0.19967,0.08221,0.00997,0.76472,0.04609,98,0.99,0.02,0.2,0.3
0.65,0.8,42,42,3,30,0.15918,0.23559,0.25358,0.19489,0.80813,0.17266,0.12451,0.01921,0.71631,0.07186,84,0.99,0.02,0.2,0.3
0.7,0.85,37,37,3,28,0.16986,0.22533,0.23318,0.19858,0.79651,0.19331,0.09294,0.01018,0.7372,0.05156,74,0.99,0.02,0.2,0.3
0.05,0.25,21,21,2,3,0.06484,0.18333,0.24851,0.09834,0.873,0.1081,0.06747,0.0189,0.86769,0.04318,42,0.99,0.02,0.2,0.3
0.1,0.3,17,17,2,3,0.14164,0.21508,0.25388,0.17575,0.79183,0.19848,0.0467,0.00969,0.81166,0.02819,34,0.99,0.02,0.2,0.3
0.15,0.35,22,22,2,5,0.15538,0.24272,0.28876,0.19642,0.83261,0.1488,0.10523,0.01859,0.73939,0.06191,44,0.99,0.02,0.2,0.3
0.2,0.4,27,27,3,7,0.14733,0.20058,0.22576,0.17379,0.80629,0.18801,0.04891,0.0057,0.80376,0.0273,54,0.99,0.02,0.2,0.3
0.25,0.45,27,27,3,9,0.13054,0.19406,0.22846,0.1626,0.78502,0.19795,0.0848,0.01703,0.78465,0.05092,54,0.99,0.02,0.2,0.3
0.3,0.5,28,28,3,10,0.17143,0.22133,0.24327,0.19897,0.79956,0.19323,0.06128,0.0072,0.76729,0.03424,56,0.99,0.02,0.2,0.3
0.35,0.55,28,28,3,12,0.15078,0.21029,0.24086,0.18331,0.78687,0.19701,0.09099,0.01611,0.75822,0.05355,56,0.99,0.02,0.2,0.3
0.4,0.6,31,31,3,15,0.14414,0.2122,0.24903,0.17978,0.81199,0.16856,0.11441,0.01944,0.74145,0.06692,62,0.99,0.02,0.2,0.3
0.45,0.65,28,28,3,15,0.14759,0.2068,0.23794,0.18081,0.78385,0.19701,0.10352,0.01913,0.74889,0.06132,56,0.99,0.02,0.2,0.3
0.5,0.7,31,31,3,18,0.1518,0.21526,0.24644,0.18609,0.8215,0.16341,0.11109,0.01508,0.73711,0.06308,62,0.99,0.02,0.2,0.3
0.55,0.75,27,27,3,17,0.15589,0.20656,0.22823,0.18556,0.78959,0.19795,0.09131,0.01246,0.7528,0.05188,54,0.99,0.02,0.2,0.3
0.6,0.8,27,27,3,18,0.16911,0.21124,0.22311,0.19454,0.80582,0.18801,0.07468,0.00617,0.75621,0.04042,54,0.99,0.02,0.2,0.3
0.65,0.85,25,25,3,18,0.16003,0.19582,0.20168,0.18236,0.79549,0.19967,0.06916,0.00484,0.77081,0.037,50,0.99,0.02,0.2,0.3
0.7,0.9,24,24,3,19,0.12749,0.16742,0.17494,0.15114,0.79889,0.19456,0.08766,0.00655,0.78485,0.0471,48,0.99,0.02,0.2,0.3
0.05,0.3,14,14,1,2,0.13338,0.28891,0.38664,0.19056,0.9283,0.05186,0.17524,0.01985,0.69137,0.09754,28,0.99,0.02,0.2,0.3
0.1,0.35,14,14,2,3,0.10503,0.17909,0.24079,0.14043,0.81592,0.16958,0.0588,0.01451,0.83617,0.03665,28,0.99,0.02,0.2,0.3
0.15,0.4,19,19,3,5,0.07999,0.13224,0.17759,0.10511,0.79397,0.19597,0.0451,0.01006,0.87492,0.02758,38,0.99,0.02,0.2,0.3
0.2,0.45,20,20,3,6,0.10633,0.15615,0.19535,0.13291,0.80191,0.18957,0.05344,0.00853,0.84023,0.03098,40,0.99,0.02,0.2,0.3
0.25,0.5,20,20,3,7,0.11819,0.16577,0.20228,0.14552,0.79229,0.19792,0.06146,0.00979,0.82034,0.03563,40,0.99,0.02,0.2,0.3
0.3,0.55,21,21,3,8,0.14408,0.1864,0.21442,0.16973,0.80748,0.18673,0.05541,0.00579,0.8005,0.0306,42,0.99,0.02,0.2,0.3
0.35,0.6,21,21,3,9,0.15237,0.19208,0.21668,0.17742,0.8052,0.18929,0.05682,0.00551,0.79082,0.03116,42,0.99,0.02,0.2,0.3
0.4,0.65,21,21,3,10,0.15849,0.19572,0.21676,0.18268,0.80577,0.18929,0.05708,0.00495,0.78443,0.03101,42,0.99,0.02,0.2,0.3
0.45,0.7,21,21,3,12,0.11602,0.16525,0.20567,0.14656,0.79505,0.18673,0.10319,0.01822,0.78078,0.0607,42,0.99,0.02,0.2,0.3
0.5,0.75,20,20,3,12,0.13908,0.17813,0.20101,0.16495,0.79377,0.19792,0.07572,0.00831,0.7852,0.04201,40,0.99,0.02,0.2,0.3
0.55,0.8,20,20,3,13,0.13767,0.17499,0.19356,0.16245,0.80382,0.18957,0.07593,0.00662,0.7864,0.04127,40,0.99,0.02,0.2,0.3
0.6,0.85,18,18,2,13,0.15051,0.21257,0.26691,0.19079,0.86292,0.12123,0.1546,0.01585,0.69489,0.08522,36,0.99,0.02,0.2,0.3
0.65,0.9,13,13,2,10,0.16934,0.20795,0.2278,0.19883,0.79874,0.19264,0.0993,0.00863,0.73135,0.05396,26,0.99,0.02,0.2,0.3
0.7,0.95,12,12,2,10,0.151,0.18545,0.19591,0.17748,0.79955,0.19541,0.1004,0.00504,0.7486,0.05272,24,0.99,0.02,0.2,0.3
