
TDR_alpha10_1s_2by2_alphamax30_eta99_gam4_ic25_confidence30.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.45,0.65,50,50,4,28,0.06213,0.14521,0.21237,0.09173,0.87301,0.09182,0.17881,0.03516,0.75905,0.10699,100,0.99,0.04,0.25,0.3
0.5,0.7,51,51,4,31,0.06382,0.14748,0.21302,0.09359,0.8866,0.08395,0.1804,0.02944,0.75578,0.10492,102,0.99,0.04,0.25,0.3
0.55,0.75,47,47,4,31,0.06572,0.14275,0.20023,0.09471,0.87596,0.09642,0.1684,0.02762,0.76588,0.09801,94,0.99,0.04,0.25,0.3
0.6,0.8,45,45,4,32,0.06333,0.13571,0.18787,0.09084,0.87828,0.09763,0.16241,0.02409,0.77426,0.09325,90,0.99,0.04,0.25,0.3
0.65,0.85,43,43,4,33,0.05301,0.11888,0.16821,0.07737,0.88094,0.09568,0.16131,0.02337,0.78567,0.09234,86,0.99,0.04,0.25,0.3
0.7,0.9,34,34,3,28,0.06231,0.13276,0.19004,0.09041,0.88692,0.08788,0.19161,0.02519,0.74608,0.1084,68,0.99,0.04,0.25,0.3
0.05,0.3,17,17,2,3,0.04125,0.14164,0.23773,0.06919,0.8853,0.0904,0.06586,0.0243,0.89289,0.04508,34,0.99,0.04,0.25,0.3
0.1,0.35,22,22,2,5,0.05366,0.15538,0.27033,0.08636,0.90001,0.06404,0.1663,0.03595,0.78005,0.10112,44,0.99,0.04,0.25,0.3
0.15,0.4,26,26,3,7,0.06073,0.13588,0.20896,0.08916,0.88326,0.0978,0.10273,0.01894,0.83654,0.06084,52,0.99,0.04,0.25,0.3
0.2,0.45,28,28,3,9,0.0682,0.14515,0.22373,0.09932,0.88523,0.09197,0.13237,0.0228,0.79943,0.07759,56,0.99,0.04,0.25,0.3
0.25,0.5,31,31,3,12,0.05348,0.12891,0.22791,0.08273,0.88354,0.07802,0.17766,0.03844,0.76886,0.10805,62,0.99,0.04,0.25,0.3
0.3,0.55,35,35,4,15,0.05393,0.11702,0.18537,0.0794,0.88265,0.09569,0.12642,0.02165,0.81964,0.07404,70,0.99,0.04,0.25,0.3
0.35,0.6,35,35,4,17,0.05161,0.11244,0.18374,0.0768,0.87518,0.09813,0.1385,0.02669,0.80988,0.08259,70,0.99,0.04,0.25,0.3
0.4,0.65,35,35,4,19,0.04768,0.10574,0.17953,0.07196,0.87027,0.09813,0.1489,0.03159,0.80342,0.09025,70,0.99,0.04,0.25,0.3
0.45,0.7,32,32,3,19,0.06078,0.13037,0.22712,0.0916,0.88541,0.0765,0.20432,0.03809,0.7349,0.1212,64,0.99,0.04,0.25,0.3
0.5,0.75,31,31,3,20,0.06172,0.12875,0.22056,0.09221,0.88706,0.07802,0.20116,0.03492,0.73711,0.11804,62,0.99,0.04,0.25,0.3
0.55,0.8,30,30,3,21,0.05727,0.12017,0.20883,0.08601,0.88928,0.07709,0.20113,0.03363,0.74159,0.11738,60,0.99,0.04,0.25,0.3
0.6,0.85,31,31,3,23,0.06013,0.12526,0.20933,0.08908,0.92097,0.06024,0.19842,0.01879,0.74145,0.1086,62,0.99,0.04,0.25,0.3
0.65,0.9,22,22,2,18,0.06249,0.1253,0.22955,0.0945,0.89663,0.06404,0.25523,0.03933,0.68227,0.14728,44,0.99,0.04,0.25,0.3
0.7,0.95,17,17,2,15,0.0643,0.11625,0.19295,0.09411,0.88093,0.0904,0.22263,0.02867,0.71307,0.12565,34,0.99,0.04,0.25,0.3
