
TDR_alpha20_2s_3by2_alphamax30_eta99_gam8_ic20_confidence30.csv
p0,p1,nc1,ne1,a1,m1,nc2,ne2,b1,b2,m2,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,es0,es1,En,N1,N2,etamax,gammax,expicmax,ci
0.25,0.5,13,13,-3,4,2,2,1,2,6,0.11297,0.17927,0.25313,0.15393,0.75792,0.1493,0.09677,0.0434,0,0.09677,0,0.0434,0.20014,0.07009,0.59011,0.04939,27.6395405142873,26,30,0.99,0.08,0.2,0.3
0.3,0.55,12,12,-3,4,2,2,1,2,6,0.15106,0.20817,0.26263,0.1906,0.75439,0.17869,0.08028,0.02658,0,0.08028,0,0.02658,0.26558,0.05343,0.50308,0.04034,25.987672424535,24,28,0.99,0.08,0.2,0.3
0.35,0.6,13,13,-2,5,3,3,1,2,8,0.12232,0.18663,0.26014,0.1645,0.76574,0.13751,0.11786,0.04701,0,0.11786,0,0.04701,0.22315,0.08244,0.53667,0.04973,28.7799910960251,26,32,0.99,0.08,0.2,0.3
0.4,0.65,13,13,-4,6,2,2,1,2,8,0.1514,0.20896,0.26608,0.19217,0.7673,0.16048,0.07251,0.02513,0,0.07251,0,0.02513,0.19998,0.04882,0.57611,0.04708,27.6955543517862,26,30,0.99,0.08,0.2,0.3
0.45,0.7,10,10,-4,5,5,5,1,2,9,0.1316,0.18905,0.25312,0.17231,0.75457,0.16191,0.09832,0.03563,0,0.09832,0,0.03563,0.26457,0.06698,0.50551,0.04788,24.9448740080647,20,30,0.99,0.08,0.2,0.3
0.5,0.75,9,9,-4,5,5,5,1,2,9,0.14392,0.19581,0.24888,0.18247,0.75076,0.17483,0.08156,0.02525,0,0.08156,0,0.02525,0.27405,0.05341,0.50048,0.04916,22.9951934814453,18,28,0.99,0.08,0.2,0.3
0.55,0.8,10,10,-2,6,4,4,1,2,10,0.12337,0.176,0.23487,0.16184,0.75158,0.16203,0.10651,0.03938,0,0.10651,0,0.03938,0.24673,0.07295,0.52339,0.04701,23.8128625443787,20,28,0.99,0.08,0.2,0.3
0.6,0.85,9,9,-2,6,5,5,0,1,11,0.11201,0.18371,0.3021,0.16158,0.8128,0.0682,0.18838,0.07491,0,0.18838,0,0.07491,0.16289,0.13164,0.53671,0.04409,22.6329077207322,18,28,0.99,0.08,0.2,0.3
0.65,0.9,8,8,-2,6,4,4,0,1,10,0.13304,0.20381,0.31131,0.18517,0.83633,0.07561,0.14205,0.04522,0,0.14205,0,0.04522,0.14448,0.09363,0.58043,0.04283,19.3565662979657,16,24,0.99,0.08,0.2,0.3
0.7,0.95,6,6,-2,5,4,4,0,1,9,0.13044,0.19505,0.29331,0.18067,0.8499,0.08538,0.13093,0.03195,0,0.13093,0,0.03195,0.15881,0.08144,0.57982,0.03277,15.3614,12,20,0.99,0.08,0.2,0.3
