
TDR_alpha20_1s_3by2_alphaonly_eta99_gam16_ic20_confidence90.csv
p0,p1,nc,ne,r,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,N,etamax,gammax,expicmax,ci
0.4,0.6,22,22,-7,2,11,0.16779,0.24286,0.29341,0.5584,0.77218,0.07848,0.2148,0.14934,0.06025,0.15455,0.1071,0.04223,0.61741,0.18207,44,0.99,0.16,0.2,0.9
0.45,0.65,22,22,-7,2,12,0.17736,0.24938,0.29593,0.55936,0.77943,0.07075,0.21593,0.14982,0.06834,0.14759,0.11358,0.03624,0.60671,0.18288,44,0.99,0.16,0.2,0.9
0.5,0.7,21,21,-7,2,13,0.14596,0.21886,0.27397,0.5614,0.75044,0.08989,0.22171,0.15967,0.04569,0.17602,0.10191,0.05776,0.63232,0.19069,42,0.99,0.16,0.2,0.9
0.55,0.75,21,21,-7,2,14,0.14844,0.22023,0.27285,0.56398,0.76435,0.07939,0.22131,0.15626,0.04863,0.17268,0.10574,0.05052,0.63025,0.18878,42,0.99,0.16,0.2,0.9
0.6,0.8,20,20,-6,2,14,0.17453,0.23832,0.27672,0.56729,0.78402,0.05815,0.21526,0.15783,0.07548,0.13979,0.12928,0.02855,0.6102,0.18655,40,0.99,0.16,0.2,0.9
0.65,0.85,20,20,-6,2,15,0.17001,0.23308,0.26849,0.57256,0.80453,0.04478,0.2149,0.15069,0.07539,0.13951,0.12816,0.02253,0.61509,0.18279,40,0.99,0.16,0.2,0.9
0.7,0.9,19,19,-5,2,16,0.10342,0.16822,0.22067,0.58379,0.78176,0.06273,0.22374,0.15551,0.02975,0.194,0.10324,0.05227,0.67283,0.18963,38,0.99,0.16,0.2,0.9
0.05,0.3,9,9,-4,1,2,0.06667,0.18396,0.3151,0.99112,0.78265,0.09791,0.19269,0.11944,0.00454,0.18815,0.02134,0.0981,0.74063,0.15607,18,0.99,0.16,0.2,0.9
0.1,0.35,12,12,-4,2,3,0.07934,0.14856,0.21732,0.59806,0.75004,0.12056,0.09652,0.12941,0.03152,0.06499,0.09867,0.03074,0.82414,0.11296,24,0.99,0.16,0.2,0.9
0.15,0.4,14,14,-5,2,4,0.10576,0.17632,0.24495,0.57917,0.77918,0.09091,0.144,0.12991,0.04074,0.10326,0.0965,0.0334,0.75024,0.13695,28,0.99,0.16,0.2,0.9
0.2,0.45,14,14,-5,2,4,0.17632,0.22768,0.26671,0.57985,0.79056,0.0535,0.18592,0.15594,0.12542,0.06051,0.14618,0.00977,0.63775,0.17093,28,0.99,0.16,0.2,0.9
0.25,0.5,10,10,-5,1,4,0.18651,0.26297,0.34923,0.58817,0.75846,0.09901,0.24844,0.14253,0.03761,0.21083,0.06966,0.07287,0.56505,0.19548,20,0.99,0.16,0.2,0.9
0.3,0.55,14,14,-6,2,6,0.15106,0.20817,0.26263,0.57132,0.75439,0.08632,0.18498,0.15929,0.06842,0.11656,0.12674,0.03255,0.66396,0.17213,28,0.99,0.16,0.2,0.9
0.35,0.6,15,15,-6,2,7,0.16645,0.2228,0.27355,0.56891,0.77709,0.0688,0.19514,0.15411,0.07869,0.11645,0.12785,0.02625,0.6384,0.17463,30,0.99,0.16,0.2,0.9
0.4,0.65,13,13,-5,1,7,0.19159,0.26975,0.36183,0.575,0.80558,0.06797,0.26649,0.12646,0.03724,0.22926,0.06493,0.06153,0.54192,0.19648,26,0.99,0.16,0.2,0.9
0.45,0.7,15,15,-6,2,9,0.13447,0.19226,0.25547,0.57284,0.75861,0.08386,0.20416,0.15752,0.04729,0.15687,0.11024,0.04728,0.66137,0.18084,30,0.99,0.16,0.2,0.9
0.5,0.75,14,14,-5,1,9,0.17991,0.25938,0.35822,0.57511,0.82931,0.05434,0.27742,0.11635,0.03205,0.24536,0.05901,0.05734,0.54267,0.19688,28,0.99,0.16,0.2,0.9
0.55,0.8,15,15,-5,2,10,0.17274,0.22282,0.26276,0.57706,0.802,0.04337,0.20661,0.15463,0.088,0.11861,0.13694,0.01769,0.62065,0.18062,30,0.99,0.16,0.2,0.9
0.6,0.85,15,15,-5,2,11,0.15027,0.20273,0.24809,0.58082,0.81163,0.04107,0.20503,0.14729,0.06701,0.13802,0.12666,0.02063,0.6447,0.17616,30,0.99,0.16,0.2,0.9
0.65,0.9,11,11,-4,1,9,0.16898,0.23935,0.33185,0.60968,0.84181,0.04315,0.27379,0.11504,0.03114,0.24265,0.06863,0.04642,0.55722,0.19442,22,0.99,0.16,0.2,0.9
0.7,0.95,9,9,-4,1,8,0.16387,0.22705,0.30961,0.64855,0.84484,0.0353,0.2665,0.11986,0.03214,0.23437,0.08395,0.03591,0.56963,0.19318,18,0.99,0.16,0.2,0.9
