
TDR_alpha10_1s_2by2_alphaonly_eta99_gam5_ic5_confidence90.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.45,0.6,105,105,7,53,0.09062,0.168,0.18056,0.17274,0.89631,0.09836,0.09302,0.00532,0.81635,0.04917,210,0.99,0.05,0.05,0.9
0.5,0.65,113,113,8,63,0.07453,0.14333,0.15324,0.14634,0.89607,0.09943,0.08466,0.00448,0.8408,0.04457,226,0.99,0.05,0.05,0.9
0.55,0.7,103,103,7,62,0.09568,0.16393,0.17184,0.16759,0.90022,0.09642,0.08565,0.00334,0.81865,0.04449,206,0.99,0.05,0.05,0.9
0.6,0.75,99,99,7,65,0.08468,0.1511,0.15861,0.15485,0.89635,0.09983,0.08816,0.0038,0.82715,0.04598,198,0.99,0.05,0.05,0.9
0.65,0.8,96,96,7,68,0.07722,0.13856,0.14364,0.1414,0.89926,0.09765,0.0854,0.00308,0.83737,0.04424,192,0.99,0.05,0.05,0.9
0.7,0.85,82,82,6,62,0.08932,0.1468,0.14885,0.14926,0.89996,0.09781,0.08487,0.00222,0.8258,0.04355,164,0.99,0.05,0.05,0.9
0.05,0.25,22,22,2,3,0.0711,0.1923,0.25497,0.19947,0.88825,0.09693,0.06698,0.01481,0.86192,0.0409,44,0.99,0.05,0.05,0.9
0.1,0.3,33,33,3,6,0.07131,0.16518,0.21527,0.17975,0.89414,0.09504,0.07788,0.01081,0.85082,0.04434,66,0.99,0.05,0.05,0.9
0.15,0.35,43,43,4,10,0.06456,0.14461,0.18713,0.15996,0.89504,0.09568,0.07936,0.00928,0.85608,0.04432,86,0.99,0.05,0.05,0.9
0.2,0.4,52,52,5,15,0.05245,0.12353,0.16296,0.13906,0.89161,0.0981,0.08188,0.01029,0.86567,0.04609,104,0.99,0.05,0.05,0.9
0.25,0.45,54,54,5,18,0.06772,0.14035,0.17707,0.15871,0.89388,0.09725,0.09056,0.00887,0.84172,0.04971,108,0.99,0.05,0.05,0.9
0.3,0.5,60,60,5,22,0.09709,0.17012,0.19816,0.18531,0.91897,0.07737,0.08775,0.00365,0.81515,0.0457,120,0.99,0.05,0.05,0.9
0.35,0.55,63,63,6,27,0.07079,0.1331,0.15916,0.14787,0.89702,0.09773,0.08125,0.00524,0.84795,0.04325,126,0.99,0.05,0.05,0.9
0.4,0.6,63,63,6,30,0.07751,0.13767,0.16058,0.15207,0.89663,0.09891,0.08107,0.00446,0.84142,0.04276,126,0.99,0.05,0.05,0.9
0.45,0.65,63,63,6,33,0.08261,0.14024,0.15969,0.15351,0.8987,0.09773,0.07972,0.00356,0.83766,0.04164,126,0.99,0.05,0.05,0.9
0.5,0.7,62,62,6,36,0.0741,0.13217,0.1531,0.14696,0.89675,0.09868,0.08752,0.00456,0.83837,0.04604,124,0.99,0.05,0.05,0.9
0.55,0.75,61,61,6,38,0.08316,0.13385,0.14607,0.14398,0.90063,0.0971,0.07527,0.00227,0.84157,0.03877,122,0.99,0.05,0.05,0.9
0.6,0.8,59,59,6,40,0.07412,0.12213,0.13222,0.13146,0.90026,0.09756,0.0765,0.00217,0.84937,0.03934,118,0.99,0.05,0.05,0.9
0.65,0.85,50,50,5,36,0.09808,0.14313,0.14715,0.14961,0.90307,0.09571,0.07454,0.00122,0.82737,0.03788,100,0.99,0.05,0.05,0.9
0.7,0.9,47,47,5,37,0.06921,0.11419,0.11941,0.12232,0.90331,0.09507,0.08611,0.00162,0.84468,0.04386,94,0.99,0.05,0.05,0.9
0.05,0.3,17,17,2,3,0.04125,0.14164,0.23773,0.16218,0.8853,0.0904,0.06586,0.0243,0.89289,0.04508,34,0.99,0.05,0.05,0.9
0.1,0.35,25,25,3,5,0.06167,0.13526,0.19522,0.1571,0.90279,0.0906,0.0538,0.00661,0.88453,0.0302,50,0.99,0.05,0.05,0.9
0.15,0.4,29,29,3,7,0.08823,0.16824,0.22709,0.19788,0.92052,0.07305,0.08862,0.00643,0.82315,0.04752,58,0.99,0.05,0.05,0.9
0.2,0.45,33,33,4,10,0.06568,0.1267,0.17521,0.15366,0.89463,0.09811,0.07401,0.00726,0.86031,0.04064,66,0.99,0.05,0.05,0.9
0.25,0.5,34,34,4,12,0.07533,0.13738,0.18575,0.16833,0.89381,0.09818,0.08756,0.00801,0.8371,0.04779,68,0.99,0.05,0.05,0.9
0.3,0.55,41,41,5,17,0.05086,0.10553,0.15243,0.1337,0.89783,0.09306,0.08792,0.00911,0.86121,0.04851,82,0.99,0.05,0.05,0.9
0.35,0.6,41,41,5,18,0.08149,0.13026,0.15806,0.14993,0.90179,0.09547,0.06708,0.00274,0.85142,0.03491,82,0.99,0.05,0.05,0.9
0.4,0.65,41,41,5,20,0.08639,0.13357,0.15806,0.1524,0.90212,0.09547,0.06875,0.0024,0.84486,0.03557,82,0.99,0.05,0.05,0.9
0.45,0.7,41,41,5,22,0.08956,0.13495,0.15569,0.15222,0.905,0.09306,0.06935,0.00194,0.84108,0.03564,82,0.99,0.05,0.05,0.9
0.5,0.75,40,40,5,24,0.07599,0.12243,0.14651,0.14287,0.90192,0.09506,0.08116,0.00302,0.84284,0.04209,80,0.99,0.05,0.05,0.9
0.55,0.8,39,39,5,26,0.05839,0.10422,0.13348,0.12861,0.90067,0.09446,0.09446,0.00487,0.84715,0.04966,78,0.99,0.05,0.05,0.9
0.6,0.85,37,37,5,26,0.0701,0.10746,0.11832,0.1204,0.89961,0.09892,0.0726,0.00147,0.85729,0.03704,74,0.99,0.05,0.05,0.9
0.65,0.9,35,35,4,26,0.09586,0.14405,0.15538,0.15955,0.94244,0.05705,0.09426,0.00051,0.80988,0.04738,70,0.99,0.05,0.05,0.9
0.7,0.95,28,28,4,23,0.06372,0.09892,0.10449,0.11033,0.90568,0.09365,0.08957,0.00067,0.8467,0.04512,56,0.99,0.05,0.05,0.9
