
TDR_alpha10_1s_2by2_alphaonly_eta99_gam7_ic25_confidence90.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.25,0.5,23,23,2,9,0.08245,0.16761,0.27827,0.25513,0.85298,0.09111,0.22172,0.05591,0.69583,0.13882,46,0.99,0.07,0.25,0.9
0.3,0.55,27,27,2,12,0.07082,0.15624,0.28217,0.25089,0.87141,0.06897,0.25702,0.05961,0.67216,0.15832,54,0.99,0.07,0.25,0.9
0.35,0.6,26,26,2,13,0.07351,0.15425,0.27591,0.25423,0.85751,0.07714,0.25788,0.06534,0.6686,0.16161,52,0.99,0.07,0.25,0.9
0.4,0.65,24,24,2,13,0.0968,0.17731,0.28308,0.27402,0.85831,0.0908,0.23261,0.0509,0.67059,0.14175,48,0.99,0.07,0.25,0.9
0.45,0.7,27,27,2,16,0.08514,0.16756,0.28495,0.26831,0.88338,0.06897,0.25583,0.04764,0.65903,0.15173,54,0.99,0.07,0.25,0.9
0.5,0.75,23,23,2,15,0.08948,0.16345,0.26786,0.26398,0.85495,0.09111,0.23989,0.05395,0.67063,0.14692,46,0.99,0.07,0.25,0.9
0.55,0.8,23,23,2,16,0.09657,0.17149,0.27084,0.26683,0.87757,0.08322,0.23197,0.03921,0.67146,0.13559,46,0.99,0.07,0.25,0.9
0.6,0.85,21,21,2,16,0.08114,0.14775,0.24521,0.24459,0.86441,0.08849,0.23732,0.0471,0.68154,0.14221,42,0.99,0.07,0.25,0.9
0.65,0.9,20,20,2,16,0.0958,0.16297,0.24551,0.24491,0.89613,0.08119,0.21371,0.02267,0.69048,0.11819,40,0.99,0.07,0.25,0.9
0.7,0.95,16,16,1,14,0.09148,0.16728,0.30512,0.31804,0.93138,0.03786,0.33194,0.03076,0.57659,0.18135,32,0.99,0.07,0.25,0.9
