
TDR_alpha20_1s_3by2_alphamax30_eta99_gam15_ic25_confidence30.csv
p0,p1,nc,ne,r,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,N,etamax,gammax,expicmax,ci
0.15,0.4,13,13,-5,1,4,0.10715,0.2063,0.33347,0.59705,0.80043,0.0726,0.29285,0.12697,0.01085,0.282,0.03099,0.09599,0.6,0.20991,26,0.99,0.15,0.25,0.3
0.2,0.45,14,14,-5,1,5,0.11715,0.21117,0.33564,0.57422,0.79893,0.07099,0.3011,0.13008,0.01269,0.28842,0.03387,0.09621,0.58175,0.21559,28,0.99,0.15,0.25,0.3
0.25,0.5,15,15,-6,2,6,0.11297,0.17927,0.25313,0.5599,0.75792,0.09762,0.18489,0.14447,0.0354,0.14949,0.0912,0.05327,0.70215,0.16468,30,0.99,0.15,0.25,0.3
0.3,0.55,15,15,-6,1,7,0.11858,0.20339,0.32616,0.54381,0.78308,0.0732,0.31491,0.14371,0.01257,0.30235,0.03516,0.10856,0.56651,0.22931,30,0.99,0.15,0.25,0.3
0.35,0.6,16,16,-6,2,8,0.12232,0.18663,0.26014,0.54195,0.76574,0.08772,0.20387,0.14654,0.03708,0.16679,0.09199,0.05456,0.67381,0.17521,32,0.99,0.15,0.25,0.3
0.4,0.65,14,14,-6,1,8,0.13372,0.21198,0.32514,0.54752,0.77318,0.07809,0.30637,0.14872,0.01642,0.28995,0.04322,0.1055,0.55991,0.22755,28,0.99,0.15,0.25,0.3
0.45,0.7,16,16,-6,1,10,0.11292,0.19132,0.3156,0.52054,0.79042,0.06478,0.32793,0.1448,0.01119,0.31674,0.03427,0.11053,0.55915,0.23637,32,0.99,0.15,0.25,0.3
0.5,0.75,15,15,-6,1,10,0.13433,0.21333,0.32971,0.54008,0.80881,0.06028,0.30999,0.13091,0.01655,0.29344,0.04282,0.08809,0.55568,0.22045,30,0.99,0.15,0.25,0.3
0.55,0.8,15,15,-5,1,11,0.10956,0.18338,0.30564,0.53005,0.79988,0.05893,0.32866,0.14119,0.01083,0.31783,0.03589,0.1053,0.56177,0.23492,30,0.99,0.15,0.25,0.3
0.6,0.85,14,14,-5,1,11,0.11248,0.18468,0.30398,0.54471,0.81421,0.05333,0.32302,0.13246,0.01183,0.3112,0.03928,0.09318,0.5645,0.22774,28,0.99,0.15,0.25,0.3
0.65,0.9,12,12,-4,1,10,0.13323,0.20415,0.31186,0.57283,0.83673,0.04546,0.30017,0.11782,0.01806,0.28211,0.0524,0.06541,0.56661,0.20899,24,0.99,0.15,0.25,0.3
0.7,0.95,10,10,-4,1,9,0.13044,0.19505,0.29331,0.55519,0.8499,0.03625,0.29182,0.11385,0.01887,0.27295,0.06396,0.04988,0.57774,0.20283,20,0.99,0.15,0.25,0.3
