
TDR_alpha10_1s_3by2_alphamax30_eta99_gam15_ic30_confidence30.csv
p0,p1,nc,ne,r,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,N,etamax,gammax,expicmax,ci
0.5,0.7,41,41,-9,1,26,0.05633,0.15748,0.29877,0.49615,0.8504,0.02777,0.40205,0.12183,0.0023,0.39974,0.01123,0.1106,0.54162,0.26194,82,0.99,0.15,0.3,0.3
0.55,0.75,41,41,-9,2,28,0.05428,0.14523,0.26045,0.49912,0.85552,0.03476,0.31976,0.10971,0.00436,0.3154,0.02227,0.08744,0.62595,0.21474,82,0.99,0.15,0.3,0.3
0.6,0.8,38,38,-8,2,28,0.05278,0.13871,0.24945,0.51188,0.85391,0.03506,0.31445,0.11103,0.00444,0.31001,0.0242,0.08683,0.63276,0.21274,76,0.99,0.15,0.3,0.3
0.65,0.85,33,33,-7,2,26,0.05949,0.1428,0.24315,0.50915,0.85721,0.0358,0.29623,0.10699,0.00636,0.28987,0.03212,0.07487,0.64428,0.20161,66,0.99,0.15,0.3,0.3
0.7,0.9,31,31,-7,2,26,0.05625,0.13598,0.23208,0.52505,0.88293,0.0267,0.28884,0.09037,0.00641,0.28243,0.03365,0.05672,0.65491,0.1896,62,0.99,0.15,0.3,0.3
0.05,0.3,15,15,-4,1,3,0.03506,0.15789,0.33218,0.72709,0.86569,0.03678,0.28231,0.09753,0.00114,0.28117,0.00748,0.09005,0.68263,0.18992,30,0.99,0.15,0.3,0.3
0.1,0.35,20,20,-6,2,5,0.03852,0.12502,0.24696,0.52819,0.85499,0.05437,0.17457,0.09064,0.00465,0.16992,0.02682,0.06382,0.7869,0.13261,40,0.99,0.15,0.3,0.3
0.15,0.4,23,23,-6,2,7,0.04205,0.1243,0.25518,0.54074,0.85222,0.04822,0.22754,0.09955,0.00426,0.22328,0.02382,0.07573,0.73041,0.16355,46,0.99,0.15,0.3,0.3
0.2,0.45,23,23,-7,2,8,0.06294,0.14781,0.26796,0.53772,0.85146,0.04988,0.23454,0.09866,0.00857,0.22598,0.03334,0.06532,0.70252,0.1666,46,0.99,0.15,0.3,0.3
0.25,0.5,25,25,-7,2,10,0.0635,0.14648,0.27144,0.50941,0.85439,0.04573,0.2559,0.09988,0.00782,0.24807,0.03085,0.06903,0.6806,0.17789,50,0.99,0.15,0.3,0.3
0.3,0.55,28,28,-8,1,13,0.0474,0.12913,0.30409,0.50902,0.85533,0.0269,0.3963,0.11776,0.00171,0.39459,0.0092,0.10856,0.5563,0.25703,56,0.99,0.15,0.3,0.3
0.35,0.6,29,29,-8,1,15,0.04604,0.12385,0.29751,0.49364,0.85479,0.02586,0.40083,0.11935,0.0016,0.39923,0.009,0.11035,0.55313,0.26009,58,0.99,0.15,0.3,0.3
0.4,0.65,29,29,-8,2,16,0.06405,0.14377,0.27568,0.51262,0.87521,0.03365,0.28678,0.09114,0.0069,0.27988,0.027,0.06414,0.64916,0.18896,58,0.99,0.15,0.3,0.3
0.45,0.7,28,28,-8,2,17,0.06278,0.1382,0.26704,0.51382,0.86872,0.03512,0.28768,0.09616,0.00678,0.2809,0.02845,0.06771,0.64954,0.19192,56,0.99,0.15,0.3,0.3
0.5,0.75,27,27,-7,2,18,0.05551,0.12414,0.25109,0.51219,0.85888,0.03666,0.29177,0.10446,0.00553,0.28624,0.02786,0.0766,0.65272,0.19811,54,0.99,0.15,0.3,0.3
0.55,0.8,25,25,-7,2,18,0.05747,0.12319,0.2428,0.52595,0.85859,0.03689,0.28401,0.10451,0.00638,0.27763,0.03228,0.07223,0.65851,0.19426,50,0.99,0.15,0.3,0.3
0.6,0.85,22,22,-6,2,17,0.06345,0.12619,0.23299,0.51212,0.85771,0.03747,0.26767,0.10482,0.00878,0.25889,0.04234,0.06247,0.66888,0.18624,44,0.99,0.15,0.3,0.3
0.65,0.9,19,19,-5,1,16,0.0564,0.11984,0.2651,0.53043,0.86862,0.02436,0.37885,0.10703,0.00274,0.37611,0.01639,0.09064,0.56475,0.24294,38,0.99,0.15,0.3,0.3
0.7,0.95,17,17,-5,2,15,0.0643,0.11625,0.19295,0.56118,0.88093,0.02159,0.23572,0.09748,0.01309,0.22263,0.06881,0.02867,0.69998,0.1666,34,0.99,0.15,0.3,0.3
