
TDR_alpha20_1s_3by2_alphaonly_eta99_gam22_ic20_confidence90.csv
p0,p1,nc,ne,r,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,N,etamax,gammax,expicmax,ci
0.15,0.3,22,22,-6,1,5,0.19026,0.3219,0.3672,0.56583,0.77526,0.09067,0.26088,0.13407,0.03587,0.225,0.06017,0.0739,0.54886,0.19747,44,0.99,0.22,0.2,0.9
0.2,0.35,27,27,-7,2,7,0.19426,0.27953,0.30395,0.55564,0.7564,0.08557,0.20197,0.15803,0.09232,0.10966,0.12878,0.02925,0.60377,0.18,54,0.99,0.22,0.2,0.9
0.25,0.4,31,31,-8,2,10,0.1716,0.27269,0.30603,0.55089,0.7571,0.09337,0.21543,0.14953,0.05743,0.158,0.09951,0.05002,0.61296,0.18248,62,0.99,0.22,0.2,0.9
0.3,0.45,32,32,-8,2,12,0.1733,0.27365,0.30806,0.54784,0.75084,0.0959,0.22278,0.15326,0.055,0.16778,0.09785,0.05541,0.60391,0.18802,64,0.99,0.22,0.2,0.9
0.35,0.5,35,35,-9,2,15,0.16515,0.27108,0.30937,0.54308,0.7577,0.0922,0.23407,0.1501,0.04571,0.18836,0.08704,0.06306,0.60077,0.19209,70,0.99,0.22,0.2,0.9
0.4,0.55,36,36,-9,2,17,0.18114,0.28374,0.31897,0.54313,0.77167,0.08204,0.23289,0.14629,0.05483,0.17805,0.09371,0.05257,0.58597,0.18959,72,0.99,0.22,0.2,0.9
0.45,0.6,34,34,-9,2,18,0.17305,0.27242,0.30855,0.54459,0.75018,0.09319,0.23495,0.15662,0.05055,0.1844,0.09478,0.06184,0.59199,0.19579,68,0.99,0.22,0.2,0.9
0.5,0.65,33,33,-8,2,19,0.18399,0.27811,0.31091,0.54729,0.75451,0.08777,0.23153,0.15772,0.05941,0.17212,0.10423,0.05348,0.58447,0.19462,66,0.99,0.22,0.2,0.9
0.55,0.7,34,34,-8,2,21,0.19821,0.28964,0.3189,0.54865,0.77974,0.07037,0.22999,0.14988,0.07075,0.15924,0.10998,0.0399,0.57179,0.18994,68,0.99,0.22,0.2,0.9
0.6,0.75,34,34,-8,2,23,0.17708,0.27366,0.30685,0.55003,0.78034,0.07179,0.23421,0.14787,0.05599,0.17822,0.10035,0.04751,0.5887,0.19104,68,0.99,0.22,0.2,0.9
0.65,0.8,29,29,-7,2,21,0.1895,0.27114,0.29658,0.55974,0.76567,0.07091,0.22538,0.16341,0.07504,0.15034,0.12594,0.03747,0.58512,0.1944,58,0.99,0.22,0.2,0.9
0.7,0.85,26,26,-6,2,20,0.1991,0.26762,0.28535,0.56785,0.76699,0.05821,0.22305,0.1748,0.09739,0.12566,0.14967,0.02513,0.57784,0.19893,52,0.99,0.22,0.2,0.9
0.05,0.25,11,11,-4,1,2,0.09285,0.23149,0.32476,0.98917,0.77239,0.10901,0.19635,0.11859,0.00904,0.18731,0.03051,0.08809,0.7108,0.15747,22,0.99,0.22,0.2,0.9
0.1,0.3,13,13,-4,1,3,0.11955,0.23865,0.32954,0.59687,0.75907,0.10253,0.25974,0.1384,0.01432,0.24541,0.03843,0.09997,0.62071,0.19907,26,0.99,0.22,0.2,0.9
0.15,0.35,15,15,-5,1,4,0.15383,0.266,0.34954,0.57865,0.77869,0.08941,0.26668,0.1319,0.0235,0.24318,0.0486,0.0833,0.57948,0.19929,30,0.99,0.22,0.2,0.9
0.2,0.4,18,18,-6,2,5,0.17995,0.24493,0.28074,0.56949,0.76522,0.07498,0.18796,0.15981,0.10367,0.08429,0.14059,0.01921,0.63209,0.17388,36,0.99,0.22,0.2,0.9
0.25,0.45,17,17,-6,1,6,0.19634,0.29627,0.36924,0.56613,0.78979,0.07982,0.26317,0.13038,0.03834,0.22483,0.06312,0.06726,0.54049,0.19677,34,0.99,0.22,0.2,0.9
0.3,0.5,20,20,-7,2,8,0.16386,0.23742,0.28582,0.55715,0.7547,0.09028,0.20212,0.15502,0.06386,0.13826,0.1137,0.04132,0.63402,0.17857,40,0.99,0.22,0.2,0.9
0.35,0.55,20,20,-7,2,9,0.17019,0.24089,0.28759,0.55693,0.75099,0.08948,0.20675,0.15953,0.06742,0.13932,0.11824,0.04129,0.62306,0.18314,40,0.99,0.22,0.2,0.9
0.4,0.6,22,22,-7,2,11,0.16779,0.24286,0.29341,0.5584,0.77218,0.07848,0.2148,0.14934,0.06025,0.15455,0.1071,0.04223,0.61741,0.18207,44,0.99,0.22,0.2,0.9
0.45,0.65,20,20,-7,2,11,0.17695,0.24379,0.2875,0.55868,0.75336,0.08286,0.21241,0.16378,0.07233,0.14008,0.12486,0.03893,0.61063,0.1881,40,0.99,0.22,0.2,0.9
0.5,0.7,20,20,-7,2,12,0.17781,0.24336,0.28558,0.56065,0.75951,0.07682,0.21401,0.16366,0.07391,0.1401,0.12716,0.03651,0.60818,0.18884,40,0.99,0.22,0.2,0.9
0.55,0.75,20,20,-6,2,13,0.17704,0.24161,0.28214,0.56345,0.76947,0.06871,0.21494,0.16182,0.07495,0.13999,0.12871,0.03312,0.60801,0.18838,40,0.99,0.22,0.2,0.9
0.6,0.8,19,19,-6,2,13,0.19959,0.25366,0.28082,0.57121,0.78076,0.04928,0.21875,0.16996,0.10847,0.11028,0.15164,0.01833,0.58165,0.19436,38,0.99,0.22,0.2,0.9
0.65,0.85,17,17,-5,2,13,0.16009,0.21572,0.24876,0.58098,0.75067,0.0675,0.20949,0.18183,0.07475,0.13474,0.15062,0.03121,0.63043,0.19566,34,0.99,0.22,0.2,0.9
0.7,0.9,16,16,-5,2,13,0.15959,0.20869,0.23169,0.59402,0.76249,0.0483,0.20771,0.18921,0.08627,0.12145,0.1691,0.02011,0.6327,0.19846,32,0.99,0.22,0.2,0.9
0.05,0.3,9,9,-4,1,2,0.06667,0.18396,0.3151,0.99112,0.78265,0.09791,0.19269,0.11944,0.00454,0.18815,0.02134,0.0981,0.74063,0.15607,18,0.99,0.22,0.2,0.9
0.1,0.35,12,12,-4,2,3,0.07934,0.14856,0.21732,0.59806,0.75004,0.12056,0.09652,0.12941,0.03152,0.06499,0.09867,0.03074,0.82414,0.11296,24,0.99,0.22,0.2,0.9
0.15,0.4,10,10,-4,1,3,0.15437,0.24578,0.3446,0.60055,0.77938,0.09356,0.24399,0.12706,0.02542,0.21857,0.0533,0.07376,0.60164,0.18552,20,0.99,0.22,0.2,0.9
0.2,0.45,12,12,-5,1,4,0.17396,0.2646,0.36155,0.58316,0.80972,0.07311,0.25544,0.11717,0.03146,0.22398,0.0558,0.06137,0.5706,0.1863,24,0.99,0.22,0.2,0.9
0.25,0.5,10,10,-5,1,4,0.18651,0.26297,0.34923,0.58817,0.75846,0.09901,0.24844,0.14253,0.03761,0.21083,0.06966,0.07287,0.56505,0.19548,20,0.99,0.22,0.2,0.9
0.3,0.55,13,13,-5,2,5,0.19736,0.2383,0.26911,0.57727,0.75466,0.05884,0.21075,0.18649,0.1482,0.06255,0.1754,0.01109,0.59188,0.19862,26,0.99,0.22,0.2,0.9
0.35,0.6,15,15,-6,2,7,0.16645,0.2228,0.27355,0.56891,0.77709,0.0688,0.19514,0.15411,0.07869,0.11645,0.12785,0.02625,0.6384,0.17463,30,0.99,0.22,0.2,0.9
0.4,0.65,13,13,-5,1,7,0.19159,0.26975,0.36183,0.575,0.80558,0.06797,0.26649,0.12646,0.03724,0.22926,0.06493,0.06153,0.54192,0.19648,26,0.99,0.22,0.2,0.9
0.45,0.7,14,14,-6,2,8,0.17135,0.22101,0.26471,0.5742,0.76177,0.06811,0.20071,0.17011,0.08728,0.11343,0.14494,0.02517,0.62794,0.18541,28,0.99,0.22,0.2,0.9
0.5,0.75,13,13,-5,2,8,0.1815,0.22395,0.25722,0.5809,0.75168,0.06127,0.2061,0.18706,0.10901,0.0971,0.1681,0.01896,0.6124,0.19658,26,0.99,0.22,0.2,0.9
0.55,0.8,13,13,-5,1,9,0.19042,0.26649,0.3587,0.58366,0.83493,0.05021,0.26921,0.11486,0.03753,0.23168,0.06594,0.04892,0.54037,0.19203,26,0.99,0.22,0.2,0.9
0.6,0.85,12,12,-5,1,9,0.18769,0.26087,0.35084,0.5944,0.83843,0.04672,0.26763,0.11484,0.03765,0.22998,0.06936,0.04548,0.54468,0.19124,24,0.99,0.22,0.2,0.9
0.65,0.9,11,11,-4,1,9,0.16898,0.23935,0.33185,0.60968,0.84181,0.04315,0.27379,0.11504,0.03114,0.24265,0.06863,0.04642,0.55722,0.19442,22,0.99,0.22,0.2,0.9
0.7,0.95,9,9,-4,1,8,0.16387,0.22705,0.30961,0.64855,0.84484,0.0353,0.2665,0.11986,0.03214,0.23437,0.08395,0.03591,0.56963,0.19318,18,0.99,0.22,0.2,0.9
