
TDR_alpha10_1s_2by2_alphamax30_eta99_gam11_ic5_confidence30.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.55,0.7,111,111,8,68,0.06498,0.13436,0.14512,0.08645,0.8945,0.09982,0.09082,0.00566,0.84418,0.04824,222,0.99,0.11,0.05,0.3
0.6,0.75,109,109,8,72,0.06602,0.12884,0.13598,0.08631,0.89859,0.09759,0.08384,0.00381,0.85012,0.04383,218,0.99,0.11,0.05,0.3
0.65,0.8,103,103,7,73,0.07475,0.14484,0.15179,0.09751,0.91865,0.07839,0.09638,0.00295,0.82886,0.04967,206,0.99,0.11,0.05,0.3
0.7,0.85,91,91,7,70,0.05371,0.11355,0.11977,0.07232,0.8972,0.09826,0.09268,0.00453,0.85359,0.04861,182,0.99,0.11,0.05,0.3
0.05,0.25,29,29,3,5,0.01155,0.08831,0.16387,0.02308,0.85301,0.09986,0.0507,0.04713,0.93775,0.04891,58,0.99,0.11,0.05,0.3
0.1,0.3,40,40,4,8,0.02954,0.105,0.15768,0.04725,0.88683,0.09594,0.06446,0.01723,0.90599,0.04085,80,0.99,0.11,0.05,0.3
0.15,0.35,49,49,4,11,0.07061,0.16051,0.20348,0.09794,0.92863,0.06541,0.08923,0.00596,0.84016,0.0476,98,0.99,0.11,0.05,0.3
0.2,0.4,52,52,5,15,0.05245,0.12353,0.16296,0.07456,0.89161,0.0981,0.08188,0.01029,0.86567,0.04609,104,0.99,0.11,0.05,0.3
0.25,0.45,54,54,5,18,0.06772,0.14035,0.17707,0.09267,0.89388,0.09725,0.09056,0.00887,0.84172,0.04971,108,0.99,0.11,0.05,0.3
0.3,0.5,62,62,6,24,0.05546,0.11993,0.15233,0.07692,0.89306,0.09868,0.08489,0.00825,0.85964,0.04657,124,0.99,0.11,0.05,0.3
0.35,0.55,63,63,6,27,0.07079,0.1331,0.15916,0.09357,0.89702,0.09773,0.08125,0.00524,0.84795,0.04325,126,0.99,0.11,0.05,0.3
0.4,0.6,67,67,6,32,0.07391,0.14067,0.16751,0.09807,0.91283,0.08249,0.09212,0.00467,0.83396,0.04839,134,0.99,0.11,0.05,0.3
0.45,0.65,70,70,7,38,0.04665,0.10311,0.13012,0.0654,0.89508,0.09724,0.08805,0.00767,0.86529,0.04786,140,0.99,0.11,0.05,0.3
0.5,0.7,62,62,6,36,0.0741,0.13217,0.1531,0.09669,0.89675,0.09868,0.08752,0.00456,0.83837,0.04604,124,0.99,0.11,0.05,0.3
0.55,0.75,62,62,6,39,0.07484,0.13034,0.14717,0.09673,0.90431,0.09243,0.08556,0.00326,0.8396,0.04441,124,0.99,0.11,0.05,0.3
0.6,0.8,59,59,6,40,0.07412,0.12213,0.13222,0.09394,0.90026,0.09756,0.0765,0.00217,0.84937,0.03934,118,0.99,0.11,0.05,0.3
0.65,0.85,57,57,6,42,0.0592,0.10498,0.11416,0.07724,0.90303,0.09471,0.08074,0.00226,0.86005,0.0415,114,0.99,0.11,0.05,0.3
0.7,0.9,47,47,5,37,0.06921,0.11419,0.11941,0.0884,0.90331,0.09507,0.08611,0.00162,0.84468,0.04386,94,0.99,0.11,0.05,0.3
0.05,0.3,17,17,2,3,0.04125,0.14164,0.23773,0.06919,0.8853,0.0904,0.06586,0.0243,0.89289,0.04508,34,0.99,0.11,0.05,0.3
0.1,0.35,25,25,3,5,0.06167,0.13526,0.19522,0.08729,0.90279,0.0906,0.0538,0.00661,0.88453,0.0302,50,0.99,0.11,0.05,0.3
0.15,0.4,32,32,4,9,0.02999,0.08807,0.15555,0.04795,0.88492,0.09479,0.07864,0.02028,0.89137,0.04946,64,0.99,0.11,0.05,0.3
0.2,0.45,33,33,4,10,0.06568,0.1267,0.17521,0.09,0.89463,0.09811,0.07401,0.00726,0.86031,0.04064,66,0.99,0.11,0.05,0.3
0.25,0.5,40,40,5,15,0.03691,0.08949,0.14307,0.05542,0.89122,0.09506,0.08521,0.01372,0.87788,0.04947,80,0.99,0.11,0.05,0.3
0.3,0.55,41,41,5,17,0.05086,0.10553,0.15243,0.07215,0.89783,0.09306,0.08792,0.00911,0.86121,0.04851,82,0.99,0.11,0.05,0.3
0.35,0.6,42,42,5,19,0.06698,0.1214,0.15939,0.08997,0.90597,0.08887,0.08451,0.00516,0.8485,0.04483,84,0.99,0.11,0.05,0.3
0.4,0.65,42,42,5,21,0.07287,0.12574,0.15958,0.09613,0.90684,0.08887,0.08519,0.00428,0.84194,0.04474,84,0.99,0.11,0.05,0.3
0.45,0.7,46,46,6,26,0.04609,0.08944,0.11963,0.06376,0.89847,0.09628,0.07836,0.00524,0.87554,0.0418,92,0.99,0.11,0.05,0.3
0.5,0.75,45,45,6,28,0.04097,0.08184,0.11139,0.05756,0.89584,0.0982,0.08208,0.00596,0.87694,0.04402,90,0.99,0.11,0.05,0.3
0.55,0.8,43,43,5,28,0.0711,0.12169,0.14706,0.0935,0.92948,0.06846,0.09358,0.00206,0.83531,0.04782,86,0.99,0.11,0.05,0.3
0.6,0.85,37,37,5,26,0.0701,0.10746,0.11832,0.08848,0.89961,0.09892,0.0726,0.00147,0.85729,0.03704,74,0.99,0.11,0.05,0.3
0.65,0.9,36,36,5,28,0.0434,0.07972,0.09735,0.05948,0.90655,0.09093,0.08948,0.00252,0.86712,0.046,72,0.99,0.11,0.05,0.3
0.7,0.95,31,31,4,25,0.07574,0.11516,0.11759,0.09559,0.93624,0.06355,0.08993,0.00021,0.83433,0.04507,62,0.99,0.11,0.05,0.3
