
TDR_alpha20_1s_3by2_alphamax30_eta99_gam10_ic15_confidence30.csv
p0,p1,nc,ne,r,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,N,etamax,gammax,expicmax,ci
0.4,0.55,71,71,-12,4,33,0.11762,0.22803,0.2589,0.47581,0.86409,0.03597,0.19944,0.09993,0.04262,0.15682,0.07645,0.02347,0.68293,0.14968,142,0.99,0.1,0.15,0.3
0.45,0.6,71,71,-12,4,36,0.13834,0.24021,0.26451,0.49072,0.87206,0.02827,0.19913,0.09965,0.05994,0.13919,0.08415,0.0155,0.66252,0.14939,142,0.99,0.1,0.15,0.3
0.5,0.65,72,72,-12,4,40,0.14189,0.24231,0.26498,0.4631,0.8799,0.02418,0.2009,0.09591,0.06288,0.13801,0.0827,0.01321,0.6572,0.1484,144,0.99,0.1,0.15,0.3
0.55,0.7,70,70,-12,4,43,0.1215,0.22578,0.25295,0.48051,0.873,0.02889,0.20149,0.0981,0.04687,0.15462,0.07941,0.01869,0.677,0.1498,140,0.99,0.1,0.15,0.3
0.6,0.75,68,68,-11,4,45,0.12605,0.22388,0.24655,0.49115,0.87878,0.02374,0.19826,0.09747,0.05421,0.14405,0.0834,0.01407,0.67569,0.14786,136,0.99,0.1,0.15,0.3
0.65,0.8,65,65,-11,4,47,0.09808,0.19767,0.22537,0.47875,0.87299,0.0281,0.19751,0.0989,0.03569,0.16182,0.07836,0.02054,0.7044,0.14821,130,0.99,0.1,0.15,0.3
0.7,0.85,57,57,-9,3,43,0.15965,0.25787,0.27583,0.50571,0.90948,0.01167,0.21418,0.07884,0.06922,0.14495,0.07186,0.00698,0.62617,0.14651,114,0.99,0.1,0.15,0.3
0.05,0.25,13,13,-4,1,2,0.11987,0.27164,0.35562,0.74975,0.83856,0.07386,0.19585,0.08758,0.01555,0.1803,0.03473,0.05285,0.68428,0.14172,26,0.99,0.1,0.15,0.3
0.1,0.3,22,22,-6,2,4,0.12173,0.22257,0.27529,0.54329,0.85451,0.05035,0.14841,0.09514,0.05019,0.09822,0.07743,0.01771,0.72985,0.12177,44,0.99,0.1,0.15,0.3
0.15,0.35,25,25,-6,2,6,0.12378,0.22864,0.29151,0.55088,0.85037,0.0524,0.18793,0.09723,0.03773,0.1502,0.067,0.03024,0.68829,0.14258,50,0.99,0.1,0.15,0.3
0.2,0.4,32,32,-8,2,9,0.13781,0.25261,0.31974,0.51231,0.88969,0.03284,0.21782,0.07747,0.03679,0.18103,0.05282,0.02465,0.64437,0.14765,64,0.99,0.1,0.15,0.3
0.25,0.45,36,36,-8,3,12,0.11793,0.20607,0.25528,0.48202,0.8634,0.0372,0.17885,0.0994,0.04912,0.12972,0.08054,0.01886,0.70322,0.13912,72,0.99,0.1,0.15,0.3
0.3,0.5,38,38,-9,3,15,0.10391,0.19649,0.25714,0.49727,0.85895,0.04234,0.19468,0.0987,0.03303,0.16165,0.06939,0.02931,0.70141,0.14669,76,0.99,0.1,0.15,0.3
0.35,0.55,39,39,-9,3,17,0.12385,0.21397,0.26707,0.50388,0.86895,0.03451,0.19763,0.09654,0.04506,0.15256,0.07515,0.02139,0.67852,0.14708,78,0.99,0.1,0.15,0.3
0.4,0.6,39,39,-9,3,19,0.12585,0.21426,0.26693,0.50106,0.8674,0.03415,0.2014,0.09844,0.04547,0.15592,0.07671,0.02173,0.67275,0.14992,78,0.99,0.1,0.15,0.3
0.45,0.65,40,40,-9,3,21,0.14888,0.2326,0.27463,0.47627,0.88312,0.02355,0.20251,0.09332,0.06415,0.13836,0.08058,0.01274,0.6486,0.14792,80,0.99,0.1,0.15,0.3
0.5,0.7,40,40,-9,3,23,0.14955,0.2319,0.27208,0.47713,0.88823,0.02065,0.20391,0.09112,0.06524,0.13867,0.07982,0.01131,0.64654,0.14751,80,0.99,0.1,0.15,0.3
0.55,0.75,38,38,-9,3,24,0.13934,0.21931,0.25999,0.5127,0.88206,0.02213,0.20248,0.0958,0.05953,0.14295,0.0831,0.0127,0.65817,0.14914,76,0.99,0.1,0.15,0.3
0.6,0.8,37,37,-8,3,25,0.14839,0.22185,0.25298,0.49175,0.89073,0.01533,0.2015,0.09394,0.0733,0.1282,0.08621,0.00773,0.6501,0.14772,74,0.99,0.1,0.15,0.3
0.65,0.85,35,35,-8,3,26,0.11641,0.1914,0.22967,0.51681,0.88809,0.01782,0.19775,0.09409,0.04868,0.14906,0.08273,0.01136,0.68584,0.14592,70,0.99,0.1,0.15,0.3
0.7,0.9,32,32,-7,3,26,0.08315,0.15213,0.19466,0.51305,0.88134,0.02,0.19415,0.09866,0.0299,0.16426,0.08282,0.01585,0.72269,0.14641,64,0.99,0.1,0.15,0.3
0.05,0.3,10,10,-4,1,2,0.07959,0.20861,0.3363,0.79325,0.8273,0.07683,0.19523,0.09588,0.00655,0.18868,0.02339,0.07248,0.72518,0.14555,20,0.99,0.1,0.15,0.3
0.1,0.35,16,16,-4,2,3,0.12985,0.2043,0.25837,0.59373,0.86144,0.0386,0.13169,0.09996,0.08082,0.05087,0.09342,0.00655,0.73845,0.11583,32,0.99,0.1,0.15,0.3
0.15,0.4,18,18,-6,2,5,0.09452,0.17995,0.26603,0.56793,0.84345,0.05885,0.17002,0.0977,0.02604,0.14398,0.06238,0.03532,0.73546,0.13386,36,0.99,0.1,0.15,0.3
0.2,0.45,22,22,-6,2,7,0.10674,0.19831,0.29061,0.52973,0.87776,0.03965,0.20405,0.08259,0.0262,0.17785,0.05172,0.03087,0.6892,0.14332,44,0.99,0.1,0.15,0.3
0.25,0.5,20,20,-6,2,7,0.15494,0.23225,0.2973,0.50225,0.86201,0.03856,0.19554,0.09942,0.05926,0.13628,0.08031,0.01911,0.64952,0.14748,40,0.99,0.1,0.15,0.3
0.3,0.55,25,25,-7,2,10,0.14648,0.23594,0.31541,0.51846,0.90018,0.02549,0.218,0.07433,0.04295,0.17505,0.05585,0.01848,0.63552,0.14616,50,0.99,0.1,0.15,0.3
0.35,0.6,28,28,-8,3,13,0.10269,0.17303,0.23749,0.52253,0.87387,0.03152,0.17914,0.09461,0.04006,0.13909,0.07617,0.01843,0.71816,0.13688,56,0.99,0.1,0.15,0.3
0.4,0.65,28,28,-8,3,15,0.07944,0.14759,0.22606,0.49681,0.85946,0.04073,0.1913,0.0998,0.02302,0.16828,0.06696,0.03284,0.72926,0.14555,56,0.99,0.1,0.15,0.3
0.45,0.7,28,28,-8,3,16,0.09926,0.16694,0.23211,0.51382,0.8752,0.0295,0.18805,0.0953,0.0362,0.15184,0.07569,0.01961,0.71269,0.14167,56,0.99,0.1,0.15,0.3
0.5,0.75,27,27,-7,3,17,0.09162,0.15589,0.22101,0.51219,0.86936,0.03091,0.18895,0.09972,0.03227,0.15668,0.07786,0.02186,0.71942,0.14434,54,0.99,0.1,0.15,0.3
0.55,0.8,26,26,-7,2,17,0.15,0.23409,0.3094,0.50702,0.9262,0.01256,0.2317,0.06124,0.04359,0.18811,0.05057,0.01066,0.61829,0.14647,52,0.99,0.1,0.15,0.3
0.6,0.85,24,24,-6,2,17,0.14674,0.22572,0.29517,0.5174,0.92595,0.01091,0.22786,0.06314,0.0452,0.18267,0.05417,0.00897,0.62539,0.1455,48,0.99,0.1,0.15,0.3
0.65,0.9,21,21,-6,2,16,0.14775,0.21776,0.27315,0.53718,0.92187,0.00839,0.21912,0.06973,0.05312,0.166,0.06368,0.00605,0.63312,0.14443,42,0.99,0.1,0.15,0.3
0.7,0.95,17,17,-5,2,14,0.14042,0.19692,0.2331,0.56118,0.90627,0.00547,0.208,0.08825,0.06149,0.14651,0.08493,0.00333,0.65158,0.14813,34,0.99,0.1,0.15,0.3
