
TDR_alpha20_1s_2by2_alphaonly_eta99_gam9_ic15_confidence90.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.65,0.85,19,19,2,15,0.11584,0.18185,0.23544,0.25141,0.75117,0.18667,0.18913,0.06216,0.69503,0.12565,38,0.99,0.09,0.15,0.9
0.7,0.9,17,17,2,14,0.14042,0.19692,0.23012,0.23265,0.77277,0.19848,0.14651,0.02875,0.71307,0.08763,34,0.99,0.09,0.15,0.9
0.05,0.3,10,10,1,2,0.07959,0.20861,0.3363,0.27187,0.8273,0.10022,0.18868,0.07248,0.73174,0.13058,20,0.99,0.09,0.15,0.9
0.1,0.35,13,13,2,3,0.09222,0.1645,0.22995,0.21117,0.78611,0.19264,0.06222,0.02125,0.84556,0.04174,26,0.99,0.09,0.15,0.9
0.15,0.4,10,10,1,3,0.15437,0.24578,0.3446,0.35034,0.77938,0.14686,0.21857,0.07376,0.62706,0.14616,20,0.99,0.09,0.15,0.9
0.2,0.45,12,12,1,4,0.17396,0.2646,0.36155,0.36946,0.80972,0.1289,0.22398,0.06137,0.60206,0.14268,24,0.99,0.09,0.15,0.9
0.25,0.5,10,10,1,4,0.18651,0.26297,0.34923,0.374,0.75846,0.16867,0.21083,0.07287,0.60266,0.14185,20,0.99,0.09,0.15,0.9
0.3,0.55,14,14,1,6,0.18523,0.27207,0.36927,0.38371,0.82408,0.11872,0.23295,0.0572,0.58182,0.14507,28,0.99,0.09,0.15,0.9
0.35,0.6,15,15,2,7,0.16645,0.2228,0.27355,0.27972,0.77709,0.19665,0.11645,0.02625,0.7171,0.07135,30,0.99,0.09,0.15,0.9
0.4,0.65,15,15,2,8,0.1514,0.20896,0.26608,0.27477,0.7673,0.19665,0.1369,0.03604,0.7117,0.08647,30,0.99,0.09,0.15,0.9
0.45,0.7,15,15,2,9,0.13447,0.19226,0.25547,0.26663,0.75861,0.19411,0.15687,0.04728,0.70866,0.10208,30,0.99,0.09,0.15,0.9
0.5,0.75,15,15,2,10,0.11589,0.17274,0.24147,0.25485,0.75118,0.18882,0.17644,0.06,0.70767,0.11822,30,0.99,0.09,0.15,0.9
0.55,0.8,13,13,1,9,0.19042,0.26649,0.3587,0.38422,0.83493,0.11615,0.23168,0.04892,0.5779,0.1403,26,0.99,0.09,0.15,0.9
0.6,0.85,12,12,1,9,0.18769,0.26087,0.35084,0.37726,0.83843,0.11608,0.22998,0.04548,0.58233,0.13773,24,0.99,0.09,0.15,0.9
0.65,0.9,11,11,1,9,0.16898,0.23935,0.33185,0.36083,0.84181,0.11177,0.24265,0.04642,0.58836,0.14453,22,0.99,0.09,0.15,0.9
0.7,0.95,12,12,2,10,0.151,0.18545,0.19591,0.1987,0.79955,0.19541,0.1004,0.00504,0.7486,0.05272,24,0.99,0.09,0.15,0.9
