
TDR_alpha20_1s_3by2_alphaonly_eta99_gam13_ic20_confidence90.csv
p0,p1,nc,ne,r,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,eta1,eta2,gam1,gam2,nogo,expic,N,etamax,gammax,expicmax,ci
0.2,0.45,15,15,-5,1,5,0.1444,0.24566,0.36232,0.57022,0.84044,0.05568,0.28421,0.10388,0.01982,0.26439,0.03914,0.06474,0.57139,0.19405,30,0.99,0.13,0.2,0.9
0.25,0.5,16,16,-6,1,6,0.16402,0.26228,0.3725,0.56556,0.85103,0.05001,0.28036,0.09896,0.02563,0.25473,0.04391,0.05505,0.55562,0.18966,32,0.99,0.13,0.2,0.9
0.3,0.55,17,17,-6,2,7,0.15857,0.22426,0.28329,0.56346,0.8129,0.05731,0.19455,0.12979,0.0662,0.12835,0.1045,0.02529,0.64688,0.16217,34,0.99,0.13,0.2,0.9
0.35,0.6,17,17,-6,1,8,0.18145,0.2743,0.37902,0.5671,0.85931,0.0443,0.27855,0.09639,0.0313,0.24725,0.04878,0.04761,0.54,0.18747,34,0.99,0.13,0.2,0.9
0.4,0.65,13,13,-5,1,7,0.19159,0.26975,0.36183,0.575,0.80558,0.06797,0.26649,0.12646,0.03724,0.22926,0.06493,0.06153,0.54192,0.19648,26,0.99,0.13,0.2,0.9
0.45,0.7,17,17,-6,1,10,0.15987,0.24831,0.36194,0.56776,0.85047,0.04576,0.29539,0.10378,0.02353,0.27186,0.04489,0.05889,0.54474,0.19958,34,0.99,0.13,0.2,0.9
0.5,0.75,18,18,-6,2,11,0.16938,0.23091,0.28412,0.56459,0.83823,0.03774,0.21043,0.12403,0.07095,0.13948,0.10482,0.01921,0.62019,0.16723,36,0.99,0.13,0.2,0.9
0.55,0.8,16,16,-6,1,11,0.16989,0.25525,0.36319,0.57554,0.86908,0.03663,0.28748,0.09429,0.02771,0.25977,0.04923,0.04506,0.54263,0.19089,32,0.99,0.13,0.2,0.9
0.6,0.85,15,15,-5,1,11,0.18338,0.26658,0.36658,0.58082,0.88442,0.02907,0.27675,0.08651,0.0339,0.24285,0.05388,0.03264,0.53987,0.18163,30,0.99,0.13,0.2,0.9
0.65,0.9,11,11,-4,1,9,0.16898,0.23935,0.33185,0.60968,0.84181,0.04315,0.27379,0.11504,0.03114,0.24265,0.06863,0.04642,0.55722,0.19442,22,0.99,0.13,0.2,0.9
0.7,0.95,9,9,-4,1,8,0.16387,0.22705,0.30961,0.64855,0.84484,0.0353,0.2665,0.11986,0.03214,0.23437,0.08395,0.03591,0.56963,0.19318,18,0.99,0.13,0.2,0.9
