
TDR_alpha20_1s_2by2_alphaonly_eta99_gam7_ic30_confidence90.csv
p0,p1,nc,ne,s,m,alpha,alpha1,alpha2,alphamax,power,beta,eta,gam,nogo,expic,N,etamax,gammax,expicmax,ci
0.2,0.35,29,29,2,8,0.15719,0.26061,0.29476,0.30612,0.75192,0.19685,0.15312,0.05123,0.68969,0.10217,58,0.99,0.07,0.3,0.9
0.25,0.4,31,31,2,10,0.1716,0.27269,0.30603,0.32044,0.7571,0.19288,0.158,0.05002,0.67039,0.10401,62,0.99,0.07,0.3,0.9
0.3,0.45,32,32,2,12,0.1733,0.27365,0.30806,0.32623,0.75084,0.19375,0.16778,0.05541,0.65891,0.11159,64,0.99,0.07,0.3,0.9
0.35,0.5,35,35,2,15,0.16515,0.27108,0.30937,0.32952,0.7577,0.17924,0.18836,0.06306,0.64648,0.12571,70,0.99,0.07,0.3,0.9
0.4,0.55,34,34,2,16,0.18892,0.28574,0.31828,0.33737,0.76237,0.18797,0.16638,0.04966,0.6447,0.10802,68,0.99,0.07,0.3,0.9
0.45,0.6,34,34,2,18,0.17305,0.27242,0.30855,0.33185,0.75018,0.18797,0.1844,0.06184,0.64254,0.12312,68,0.99,0.07,0.3,0.9
0.5,0.65,35,35,2,20,0.18866,0.28543,0.31811,0.33716,0.77289,0.17924,0.17144,0.04787,0.6399,0.10965,70,0.99,0.07,0.3,0.9
0.55,0.7,32,32,2,20,0.18723,0.27783,0.30868,0.32878,0.75725,0.19375,0.16604,0.049,0.64672,0.10752,64,0.99,0.07,0.3,0.9
0.6,0.75,31,31,2,21,0.18236,0.27145,0.30172,0.3208,0.75929,0.19288,0.16644,0.04783,0.6512,0.10713,62,0.99,0.07,0.3,0.9
0.65,0.8,29,29,2,21,0.1895,0.27114,0.29658,0.31063,0.76567,0.19685,0.15034,0.03747,0.66016,0.09391,58,0.99,0.07,0.3,0.9
0.7,0.85,27,27,2,21,0.18083,0.25829,0.28126,0.29157,0.76816,0.19813,0.14701,0.03372,0.67216,0.09036,54,0.99,0.07,0.3,0.9
0.05,0.25,12,12,1,2,0.10632,0.25251,0.34162,0.30124,0.80862,0.12291,0.18441,0.06847,0.70926,0.12644,24,0.99,0.07,0.3,0.9
0.1,0.3,15,15,1,3,0.15789,0.28581,0.36556,0.35377,0.82675,0.1167,0.21719,0.05655,0.62492,0.13687,30,0.99,0.07,0.3,0.9
0.15,0.35,19,19,2,5,0.10967,0.19787,0.25872,0.25442,0.76423,0.18667,0.13492,0.0491,0.75541,0.09201,38,0.99,0.07,0.3,0.9
0.2,0.4,20,20,2,6,0.14253,0.22488,0.27777,0.28066,0.77376,0.18743,0.13257,0.03881,0.7249,0.08569,40,0.99,0.07,0.3,0.9
0.25,0.45,20,20,2,7,0.15494,0.23225,0.28267,0.29081,0.76205,0.19742,0.13628,0.04053,0.70878,0.08841,40,0.99,0.07,0.3,0.9
0.3,0.5,20,20,1,8,0.19256,0.29664,0.37448,0.39448,0.81098,0.12463,0.23887,0.06439,0.56856,0.15163,40,0.99,0.07,0.3,0.9
0.35,0.55,20,20,1,9,0.19966,0.29974,0.37534,0.39913,0.80821,0.1285,0.23454,0.06328,0.56579,0.14891,40,0.99,0.07,0.3,0.9
0.4,0.6,22,22,2,11,0.16779,0.24286,0.29341,0.30605,0.77218,0.18559,0.15455,0.04223,0.67766,0.09839,44,0.99,0.07,0.3,0.9
0.45,0.65,22,22,2,12,0.17736,0.24938,0.29593,0.30764,0.77943,0.18433,0.14759,0.03624,0.67505,0.09192,44,0.99,0.07,0.3,0.9
0.5,0.7,21,21,2,13,0.14596,0.21886,0.27397,0.29165,0.75044,0.1918,0.17602,0.05776,0.67801,0.11689,42,0.99,0.07,0.3,0.9
0.55,0.75,18,18,1,12,0.19065,0.28176,0.35789,0.39379,0.79615,0.13394,0.24298,0.06991,0.56637,0.15644,36,0.99,0.07,0.3,0.9
0.6,0.8,20,20,2,14,0.17453,0.23832,0.27672,0.2848,0.78402,0.18743,0.13979,0.02855,0.68568,0.08417,40,0.99,0.07,0.3,0.9
0.65,0.85,17,17,1,13,0.19573,0.28612,0.35952,0.38958,0.83278,0.1179,0.23296,0.04933,0.5713,0.14114,34,0.99,0.07,0.3,0.9
0.7,0.9,17,17,2,14,0.14042,0.19692,0.23012,0.23265,0.77277,0.19848,0.14651,0.02875,0.71307,0.08763,34,0.99,0.07,0.3,0.9
0.05,0.3,11,11,1,2,0.09285,0.23149,0.35332,0.28742,0.86239,0.08459,0.18731,0.05302,0.71984,0.12017,22,0.99,0.07,0.3,0.9
0.1,0.35,13,13,2,3,0.09222,0.1645,0.22995,0.21117,0.78611,0.19264,0.06222,0.02125,0.84556,0.04174,26,0.99,0.07,0.3,0.9
0.15,0.4,11,11,1,3,0.18369,0.27796,0.36708,0.36725,0.82151,0.13039,0.19543,0.0481,0.62088,0.12177,22,0.99,0.07,0.3,0.9
0.2,0.45,12,12,1,4,0.17396,0.2646,0.36155,0.36946,0.80972,0.1289,0.22398,0.06137,0.60206,0.14268,24,0.99,0.07,0.3,0.9
0.25,0.5,15,15,2,6,0.11297,0.17927,0.25313,0.25645,0.75792,0.18882,0.14949,0.05327,0.73755,0.10138,30,0.99,0.07,0.3,0.9
0.3,0.55,14,14,1,6,0.18523,0.27207,0.36927,0.38371,0.82408,0.11872,0.23295,0.0572,0.58182,0.14507,28,0.99,0.07,0.3,0.9
0.35,0.6,15,15,2,7,0.16645,0.2228,0.27355,0.27972,0.77709,0.19665,0.11645,0.02625,0.7171,0.07135,30,0.99,0.07,0.3,0.9
0.4,0.65,15,15,2,8,0.1514,0.20896,0.26608,0.27477,0.7673,0.19665,0.1369,0.03604,0.7117,0.08647,30,0.99,0.07,0.3,0.9
0.45,0.7,15,15,2,9,0.13447,0.19226,0.25547,0.26663,0.75861,0.19411,0.15687,0.04728,0.70866,0.10208,30,0.99,0.07,0.3,0.9
0.5,0.75,14,14,1,9,0.17991,0.25938,0.35822,0.38353,0.82931,0.11335,0.24536,0.05734,0.57472,0.15135,28,0.99,0.07,0.3,0.9
0.55,0.8,13,13,1,9,0.19042,0.26649,0.3587,0.38422,0.83493,0.11615,0.23168,0.04892,0.5779,0.1403,26,0.99,0.07,0.3,0.9
0.6,0.85,12,12,1,9,0.18769,0.26087,0.35084,0.37726,0.83843,0.11608,0.22998,0.04548,0.58233,0.13773,24,0.99,0.07,0.3,0.9
0.65,0.9,11,11,1,9,0.16898,0.23935,0.33185,0.36083,0.84181,0.11177,0.24265,0.04642,0.58836,0.14453,22,0.99,0.07,0.3,0.9
0.7,0.95,9,9,1,8,0.16387,0.22705,0.30961,0.33111,0.84484,0.11925,0.23437,0.03591,0.60177,0.13514,18,0.99,0.07,0.3,0.9
